Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 d Probability,1 d Supra-Seis Prob,Primary Aftershocks Mean
2.5,10.99917,4.0,22.0,9.0,8.0,0.99974,5.9E-4,8.49445
2.6,8.7375,2.0,18.0,7.0,7.0,0.99876,5.9E-4,6.74746
2.7,6.94121,1.0,15.0,6.0,5.0,0.99576,5.9E-4,5.35763
2.8,5.51269,1.0,13.0,5.0,4.0,0.98687,5.9E-4,4.25374
2.9,4.3788,0.0,11.0,4.0,3.0,0.96912,5.9E-4,3.37914
3.0,3.47722,0.0,9.0,3.0,2.0,0.93695,5.9E-4,2.68306
3.1,2.75822,0.0,8.0,2.0,2.0,0.8886,5.9E-4,2.12739
3.2,2.18993,0.0,6.0,2.0,1.0,0.8261,5.9E-4,1.6871
3.3,1.73879,0.0,6.0,1.0,1.0,0.75216,5.9E-4,1.3401
3.4,1.38328,0.0,5.0,1.0,1.0,0.67172,5.9E-4,1.06484
3.5,1.09768,0.0,4.0,1.0,0.0,0.5879,5.9E-4,0.84435
3.6,0.87204,0.0,4.0,1.0,0.0,0.50745,5.9E-4,0.67125
3.7,0.69257,0.0,3.0,0.0,0.0,0.43177,5.9E-4,0.53362
3.8,0.55063,0.0,3.0,0.0,0.0,0.36414,5.9E-4,0.42367
3.9,0.43795,0.0,2.0,0.0,0.0,0.3034,5.9E-4,0.33714
4.0,0.34768,0.0,2.0,0.0,0.0,0.25073,5.9E-4,0.26771
4.1,0.2767,0.0,2.0,0.0,0.0,0.20632,5.9E-4,0.21293
4.2,0.22092,0.0,2.0,0.0,0.0,0.16959,5.9E-4,0.16975
4.3,0.17561,0.0,1.0,0.0,0.0,0.13777,5.9E-4,0.13435
4.4,0.13915,0.0,1.0,0.0,0.0,0.11154,5.9E-4,0.10633
4.5,0.11015,0.0,1.0,0.0,0.0,0.08971,5.9E-4,0.08383
4.6,0.08705,0.0,1.0,0.0,0.0,0.07196,5.9E-4,0.06632
4.7,0.06801,0.0,1.0,0.0,0.0,0.05694,5.9E-4,0.052
4.8,0.05359,0.0,1.0,0.0,0.0,0.04546,5.9E-4,0.04076
4.9,0.04187,0.0,1.0,0.0,0.0,0.03593,5.9E-4,0.03197
5.0,0.03273,0.0,1.0,0.0,0.0,0.02838,5.9E-4,0.0252
5.1,0.02529,0.0,0.0,0.0,0.0,0.02227,5.9E-4,0.01972
5.2,0.02001,0.0,0.0,0.0,0.0,0.01782,5.9E-4,0.01559
5.3,0.01621,0.0,0.0,0.0,0.0,0.01448,5.9E-4,0.01251
5.4,0.01269,0.0,0.0,0.0,0.0,0.01147,5.9E-4,0.00984
5.5,0.00983,0.0,0.0,0.0,0.0,0.00887,5.9E-4,0.00764
5.6,0.00758,0.0,0.0,0.0,0.0,0.00681,5.9E-4,0.00572
5.7,0.00588,0.0,0.0,0.0,0.0,0.00533,5.9E-4,0.00447
5.8,0.00447,0.0,0.0,0.0,0.0,0.00404,5.9E-4,0.00332
5.9,0.00351,0.0,0.0,0.0,0.0,0.0032,5.9E-4,0.00268
6.0,0.00274,0.0,0.0,0.0,0.0,0.0025,5.9E-4,0.00208
6.1,0.00211,0.0,0.0,0.0,0.0,0.00194,5.0E-4,0.00164
6.2,0.00144,0.0,0.0,0.0,0.0,0.00138,4.3E-4,0.00117
6.3,0.0011,0.0,0.0,0.0,0.0,0.00106,3.0E-4,9.2E-4
6.4,8.2E-4,0.0,0.0,0.0,0.0,8.0E-4,2.5E-4,6.8E-4
6.5,5.7E-4,0.0,0.0,0.0,0.0,5.5E-4,2.1E-4,4.7E-4
6.6,4.7E-4,0.0,0.0,0.0,0.0,4.6E-4,1.9E-4,3.8E-4
6.7,4.0E-4,0.0,0.0,0.0,0.0,3.9E-4,1.9E-4,3.2E-4
6.8,3.0E-4,0.0,0.0,0.0,0.0,3.0E-4,1.8E-4,2.6E-4
6.9,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,1.4E-4,1.6E-4
7.0,1.5E-4,0.0,0.0,0.0,0.0,1.5E-4,1.2E-4,1.1E-4
7.1,1.5E-4,0.0,0.0,0.0,0.0,1.5E-4,1.2E-4,1.1E-4
7.2,1.1E-4,0.0,0.0,0.0,0.0,1.1E-4,9.0E-5,8.0E-5
7.3,6.0E-5,0.0,0.0,0.0,0.0,6.0E-5,5.0E-5,5.0E-5
7.4,6.0E-5,0.0,0.0,0.0,0.0,6.0E-5,5.0E-5,5.0E-5
7.5,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,2.0E-5,2.0E-5
7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
