Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 hr Probability,1 hr Supra-Seis Prob,Primary Aftershocks Mean
2.5,1041.7227,902.0,1471.0,996.0,972.0,1.0,0.07866,855.38934
2.6,827.4781,711.0,1169.0,792.0,777.0,1.0,0.07866,679.47205
2.7,657.26495,560.0,928.0,629.0,613.0,1.0,0.07866,539.7311
2.8,522.0716,441.0,736.0,500.0,494.0,1.0,0.07866,428.72195
2.9,414.7112,346.0,586.0,398.0,390.0,1.0,0.07866,340.5619
3.0,329.4083,272.0,466.0,316.0,310.0,1.0,0.07866,270.4977
3.1,261.615,212.0,371.0,251.0,250.0,1.0,0.07866,214.8253
3.2,207.77045,166.0,296.0,200.0,198.0,1.0,0.07866,170.61534
3.3,164.96742,129.0,236.0,159.0,157.0,1.0,0.07866,135.46733
3.4,131.02628,100.0,188.0,126.0,124.0,1.0,0.07866,107.59779
3.5,104.1049,78.0,150.0,100.0,99.0,1.0,0.07866,85.50224
3.6,82.68771,60.0,120.0,80.0,77.0,1.0,0.07866,67.91068
3.7,65.65455,46.0,97.0,63.0,63.0,1.0,0.07866,53.91667
3.8,52.14436,35.0,78.0,50.0,49.0,1.0,0.07866,42.81776
3.9,41.39303,27.0,63.0,40.0,38.0,1.0,0.07866,33.98963
4.0,32.85648,20.0,51.0,32.0,31.0,1.0,0.07866,26.9803
4.1,26.10213,15.0,42.0,25.0,24.0,1.0,0.07866,21.43257
4.2,20.71525,11.0,34.0,20.0,19.0,1.0,0.07866,17.01028
4.3,16.42755,8.0,28.0,16.0,15.0,1.0,0.07866,13.48871
4.4,13.03752,6.0,23.0,12.0,12.0,0.99999,0.07866,10.70667
4.5,10.34562,4.0,19.0,10.0,9.0,0.99988,0.07866,8.49853
4.6,8.19801,3.0,16.0,8.0,7.0,0.9993,0.07866,6.73428
4.7,6.48878,2.0,13.0,6.0,6.0,0.99693,0.07866,5.33132
4.8,5.13991,1.0,11.0,5.0,4.0,0.98981,0.07866,4.22292
4.9,4.065,0.0,9.0,4.0,3.0,0.97357,0.07866,3.33893
5.0,3.20716,0.0,8.0,3.0,2.0,0.94554,0.07866,2.63392
5.1,2.5313,0.0,7.0,2.0,2.0,0.90081,0.07866,2.0787
5.2,1.99086,0.0,6.0,2.0,1.0,0.83889,0.07866,1.63359
5.3,1.56235,0.0,5.0,1.0,1.0,0.76231,0.07866,1.28226
5.4,1.2234,0.0,4.0,1.0,1.0,0.67743,0.07866,1.00531
5.5,0.95319,0.0,4.0,1.0,0.0,0.5876,0.07866,0.78359
5.6,0.73778,0.0,3.0,0.0,0.0,0.49769,0.07866,0.60742
5.7,0.56659,0.0,3.0,0.0,0.0,0.41257,0.07866,0.46756
5.8,0.43111,0.0,2.0,0.0,0.0,0.33428,0.07865,0.35634
5.9,0.32455,0.0,2.0,0.0,0.0,0.26582,0.07861,0.26849
6.0,0.24599,0.0,2.0,0.0,0.0,0.20947,0.07859,0.20348
6.1,0.18093,0.0,1.0,0.0,0.0,0.15964,0.06928,0.15002
6.2,0.11734,0.0,1.0,0.0,0.0,0.1071,0.05261,0.09715
6.3,0.08919,0.0,1.0,0.0,0.0,0.08286,0.04543,0.07377
6.4,0.06713,0.0,1.0,0.0,0.0,0.06302,0.03933,0.0553
6.5,0.05196,0.0,1.0,0.0,0.0,0.0493,0.0345,0.04301
6.6,0.04437,0.0,1.0,0.0,0.0,0.04268,0.0324,0.03707
6.7,0.03723,0.0,1.0,0.0,0.0,0.03593,0.02859,0.03105
6.8,0.03065,0.0,1.0,0.0,0.0,0.02973,0.02452,0.0256
6.9,0.02437,0.0,0.0,0.0,0.0,0.02386,0.02039,0.02051
7.0,0.01912,0.0,0.0,0.0,0.0,0.01886,0.01651,0.01613
7.1,0.01573,0.0,0.0,0.0,0.0,0.01552,0.01421,0.01321
7.2,0.01163,0.0,0.0,0.0,0.0,0.01151,0.01085,0.00975
7.3,0.00814,0.0,0.0,0.0,0.0,0.00806,0.00773,0.00681
7.4,0.00715,0.0,0.0,0.0,0.0,0.0071,0.00698,0.00601
7.5,0.00561,0.0,0.0,0.0,0.0,0.00558,0.00554,0.00464
7.6,0.00288,0.0,0.0,0.0,0.0,0.00286,0.00286,0.00229
7.7,9.6E-4,0.0,0.0,0.0,0.0,9.6E-4,9.6E-4,7.7E-4
7.8,6.1E-4,0.0,0.0,0.0,0.0,6.1E-4,6.1E-4,4.8E-4
7.9,3.5E-4,0.0,0.0,0.0,0.0,3.5E-4,3.5E-4,2.7E-4
8.0,1.7E-4,0.0,0.0,0.0,0.0,1.7E-4,1.7E-4,1.4E-4
8.1,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,4.0E-5,4.0E-5
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
