Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.023378722,0.025167711,0.027842227
6.1,0.023378722,0.025167711,0.027842227
6.2,0.023378722,0.025167711,0.027842227
6.3,0.023378722,0.025167711,0.027842227
6.4,0.023378722,0.025167711,0.027842227
6.5,0.023378722,0.025167711,0.027842227
6.6,0.023378722,0.025167711,0.027842227
6.7,0.023167823,0.024955802,0.027842227
6.8,0.022093697,0.0237249,0.027842227
6.9,0.020618722,0.022115361,0.027842227
7.0,0.017836284,0.019077262,0.027842227
7.1,0.0144356275,0.015419965,0.020881671
7.2,0.010586064,0.0112781525,0.011600928
7.3,0.0069502774,0.0074094743,0.009280742
7.4,0.0041270633,0.004395863,0.004640371
7.5,0.0027813127,0.002959589,0.004640371
7.6,0.0016894753,0.0017984872,0.0023201855
7.7,3.12622E-5,3.355081E-5,0.0
