Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.6725976,0.6917985,0.54
6.1,0.5885319,0.6133657,0.469
6.2,0.5885319,0.6133657,0.469
6.3,0.49195778,0.520577,0.398
6.4,0.42401013,0.45506954,0.345
6.5,0.4070224,0.4388204,0.329
6.6,0.38117167,0.41362107,0.31
6.7,0.3728512,0.4054667,0.297
6.8,0.29454273,0.32363573,0.238
6.9,0.24297246,0.26971948,0.202
7.0,0.19170204,0.21473268,0.164
7.1,0.14816616,0.1678874,0.134
7.2,0.115710944,0.13225503,0.105
7.3,0.058894437,0.06677786,0.044
7.4,0.03413895,0.038335033,0.026
7.5,0.026673982,0.029997129,0.022
7.6,0.020053962,0.022640439,0.018
7.7,0.004406595,0.0052022636,0.005
