Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.4638724,0.5150874,0.575406
6.1,0.4638724,0.5150874,0.55684453
6.2,0.35246128,0.39819732,0.44083527
6.3,0.35246128,0.39819732,0.44083527
6.4,0.28655204,0.32944918,0.3549884
6.5,0.2798319,0.32265428,0.35266823
6.6,0.24646841,0.2883798,0.28306264
6.7,0.042891447,0.04225916,0.025522042
6.8,0.037398763,0.035941765,0.023201857
6.9,0.03458838,0.032944106,0.020881671
7.0,0.03170149,0.029973915,0.020881671
7.1,0.028956788,0.027195182,0.018561484
7.2,0.024102816,0.022364786,0.016241299
7.3,0.021941911,0.020314261,0.006960557
7.4,0.017552245,0.016301386,0.006960557
7.5,0.015086919,0.013955966,0.004640371
7.6,0.007209723,0.0074383705,0.0
7.7,0.0027436628,0.002717789,0.0
7.8,3.3165092E-4,2.318344E-4,0.0
7.9,1.06331354E-4,4.9506478E-5,0.0
8.0,4.9897484E-5,2.2482835E-5,0.0
