Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 mo Probability,1 mo Supra-Seis Prob,Primary Aftershocks Mean
5.2,6.1200633,0.0,28.0,4.0,1.0,0.88925135,0.18938874,3.6192908
5.3,4.8185954,0.0,22.0,3.0,1.0,0.8494591,0.18938874,2.847742
5.4,3.7642515,0.0,17.0,2.0,0.0,0.7994935,0.18938874,2.2206817
5.5,2.9300737,0.0,14.0,2.0,0.0,0.7443338,0.18938874,1.7294385
5.6,2.2774296,0.0,11.0,1.0,0.0,0.68415177,0.18938874,1.3448231
5.7,1.7485405,0.0,9.0,1.0,0.0,0.6176168,0.18938874,1.0315076
5.8,1.3288118,0.0,7.0,1.0,0.0,0.5495793,0.18938874,0.7838685
5.9,0.9921875,0.0,5.0,0.0,0.0,0.4737294,0.18925996,0.5870965
6.0,0.75240386,0.0,4.0,0.0,0.0,0.40418956,0.1891741,0.44320914
6.1,0.5490213,0.0,3.0,0.0,0.0,0.33331904,0.16629465,0.32675138
6.2,0.36100617,0.0,2.0,0.0,0.0,0.25042927,0.1321686,0.21222527
6.3,0.27004635,0.0,2.0,0.0,0.0,0.20059238,0.11246566,0.15959822
6.4,0.20381181,0.0,2.0,0.0,0.0,0.15904018,0.09868647,0.1196772
6.5,0.15762363,0.0,1.0,0.0,0.0,0.12787603,0.086796016,0.09254808
6.6,0.13088083,0.0,1.0,0.0,0.0,0.11104911,0.08134443,0.07881182
6.7,0.105339974,0.0,1.0,0.0,0.0,0.0922476,0.07177198,0.06395948
6.8,0.085594095,0.0,1.0,0.0,0.0,0.077051856,0.06305803,0.053185098
6.9,0.06636333,0.0,1.0,0.0,0.0,0.062027816,0.052154876,0.04193853
7.0,0.052197803,0.0,1.0,0.0,0.0,0.049579326,0.04335508,0.032752402
7.1,0.04262534,0.0,1.0,0.0,0.0,0.04112294,0.037989356,0.026399381
7.2,0.03236607,0.0,1.0,0.0,0.0,0.03159341,0.0299193,0.019960508
7.3,0.02232143,0.0,0.0,0.0,0.0,0.02189217,0.021119505,0.013392857
7.4,0.01953125,0.0,0.0,0.0,0.0,0.01923077,0.018930288,0.01171875
7.5,0.015667927,0.0,0.0,0.0,0.0,0.015453297,0.015324519,0.009229052
7.6,0.009143201,0.0,0.0,0.0,0.0,0.009057349,0.009014423,0.0055803573
7.7,0.003176511,0.0,0.0,0.0,0.0,0.0031335852,0.0031335852,0.0018458104
7.8,0.0019316621,0.0,0.0,0.0,0.0,0.0019316621,0.0019316621,0.0012019231
7.9,0.0011160715,0.0,0.0,0.0,0.0,0.0011160715,0.0011160715,7.29739E-4
8.0,3.0048078E-4,0.0,0.0,0.0,0.0,3.0048078E-4,3.0048078E-4,2.1462912E-4
8.1,4.2925825E-5,0.0,0.0,0.0,0.0,4.2925825E-5,4.2925825E-5,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
