Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 hr Probability,1 hr Supra-Seis Prob,Primary Aftershocks Mean
2.5,510.61014,444.0,628.0,496.0,489.0,1.0,0.04899,457.59003
2.6,405.62415,349.0,501.0,394.0,385.0,1.0,0.04899,363.49548
2.7,322.16104,274.0,400.0,313.0,309.0,1.0,0.04899,288.70154
2.8,255.89497,214.0,320.0,249.0,244.0,1.0,0.04899,229.31387
2.9,203.27843,167.0,256.0,198.0,198.0,1.0,0.04899,182.15427
3.0,161.49042,130.0,205.0,157.0,155.0,1.0,0.04899,144.71178
3.1,128.25977,101.0,165.0,125.0,123.0,1.0,0.04899,114.93651
3.2,101.85509,78.0,133.0,99.0,98.0,1.0,0.04899,91.27265
3.3,80.88722,60.0,107.0,79.0,79.0,1.0,0.04899,72.48623
3.4,64.23934,46.0,87.0,63.0,61.0,1.0,0.04899,57.56063
3.5,51.00046,35.0,71.0,50.0,50.0,1.0,0.04899,45.69892
3.6,40.50429,27.0,58.0,39.0,39.0,1.0,0.04899,36.29283
3.7,32.1677,20.0,47.0,31.0,31.0,1.0,0.04899,28.82939
3.8,25.54872,15.0,39.0,25.0,24.0,1.0,0.04899,22.89754
3.9,20.2866,11.0,32.0,20.0,19.0,1.0,0.04899,18.17964
4.0,16.10899,8.0,26.0,16.0,15.0,1.0,0.04899,14.43533
4.1,12.79635,6.0,22.0,12.0,12.0,1.0,0.04899,11.46379
4.2,10.15949,4.0,18.0,10.0,9.0,0.99992,0.04899,9.09882
4.3,8.06496,3.0,15.0,8.0,7.0,0.99942,0.04899,7.22422
4.4,6.40192,2.0,13.0,6.0,6.0,0.99745,0.04899,5.73265
4.5,5.07437,1.0,11.0,5.0,4.0,0.99175,0.04899,4.54542
4.6,4.02114,1.0,9.0,4.0,3.0,0.97743,0.04899,3.60218
4.7,3.18449,0.0,8.0,3.0,3.0,0.94957,0.04899,2.85266
4.8,2.52423,0.0,6.0,2.0,2.0,0.90659,0.04899,2.26106
4.9,2.00057,0.0,6.0,2.0,1.0,0.84773,0.04899,1.79233
5.0,1.58036,0.0,5.0,1.0,1.0,0.77449,0.04899,1.41683
5.1,1.24635,0.0,4.0,1.0,1.0,0.69252,0.04899,1.11788
5.2,0.98214,0.0,3.0,1.0,0.0,0.60631,0.04899,0.88106
5.3,0.77328,0.0,3.0,1.0,0.0,0.52089,0.04899,0.6936
5.4,0.60732,0.0,3.0,0.0,0.0,0.44013,0.04899,0.54487
5.5,0.47227,0.0,2.0,0.0,0.0,0.36428,0.04899,0.42371
5.6,0.36832,0.0,2.0,0.0,0.0,0.29799,0.04899,0.32984
5.7,0.28356,0.0,2.0,0.0,0.0,0.23973,0.04899,0.25426
5.8,0.21628,0.0,1.0,0.0,0.0,0.189,0.04899,0.19415
5.9,0.16353,0.0,1.0,0.0,0.0,0.14686,0.04899,0.1466
6.0,0.12738,0.0,1.0,0.0,0.0,0.11672,0.04898,0.11413
6.1,0.09621,0.0,1.0,0.0,0.0,0.08981,0.04369,0.08639
6.2,0.06353,0.0,1.0,0.0,0.0,0.06033,0.03237,0.05721
6.3,0.05022,0.0,1.0,0.0,0.0,0.04798,0.02828,0.04524
6.4,0.03845,0.0,1.0,0.0,0.0,0.03686,0.02402,0.03456
6.5,0.03052,0.0,1.0,0.0,0.0,0.02945,0.0211,0.0276
6.6,0.02584,0.0,1.0,0.0,0.0,0.02519,0.01939,0.0235
6.7,0.02166,0.0,0.0,0.0,0.0,0.02123,0.0172,0.01971
6.8,0.01799,0.0,0.0,0.0,0.0,0.01773,0.01526,0.01648
6.9,0.01479,0.0,0.0,0.0,0.0,0.01461,0.01295,0.01348
7.0,0.01207,0.0,0.0,0.0,0.0,0.01199,0.01106,0.01107
7.1,0.01044,0.0,0.0,0.0,0.0,0.0104,0.00989,0.00962
7.2,0.00812,0.0,0.0,0.0,0.0,0.00809,0.00783,0.0075
7.3,0.00576,0.0,0.0,0.0,0.0,0.00573,0.00557,0.00532
7.4,0.00506,0.0,0.0,0.0,0.0,0.00505,0.005,0.00471
7.5,0.00392,0.0,0.0,0.0,0.0,0.00391,0.00391,0.00366
7.6,0.00226,0.0,0.0,0.0,0.0,0.00226,0.00226,0.00215
7.7,7.6E-4,0.0,0.0,0.0,0.0,7.6E-4,7.6E-4,7.2E-4
7.8,5.4E-4,0.0,0.0,0.0,0.0,5.4E-4,5.4E-4,5.3E-4
7.9,3.0E-4,0.0,0.0,0.0,0.0,3.0E-4,3.0E-4,2.9E-4
8.0,1.1E-4,0.0,0.0,0.0,0.0,1.1E-4,1.1E-4,1.0E-4
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
