Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.55,398.0,790.969,708.0,668.0,468.0,3944.0,577.0,627.0,908.0,1630.0
2.65,313.0,628.3401,562.0,535.0,384.0,3047.0,455.0,497.0,722.0,1295.0
2.75,312.0,499.19235,447.0,424.0,298.0,2444.0,360.0,394.0,574.0,1030.0
2.85,213.0,396.33853,356.0,327.0,223.0,1869.0,283.0,312.0,457.0,818.0
2.95,158.0,314.85065,283.0,263.0,170.0,1529.0,223.0,247.0,363.0,653.0
3.05,161.0,250.065,225.0,212.0,136.0,1233.0,175.0,196.0,289.0,515.0
3.15,126.0,198.6961,179.0,169.0,106.0,984.0,138.0,155.0,230.0,412.0
3.25,118.0,157.81398,143.0,135.0,78.0,785.0,107.0,122.0,183.0,327.0
3.35,116.0,125.41172,113.0,107.0,60.0,650.0,84.0,97.0,147.0,260.0
3.45,126.0,99.59349,90.0,84.0,46.0,464.0,65.0,76.0,117.0,206.0
3.55,115.0,79.11216,72.0,67.0,32.0,407.0,51.0,60.0,94.0,164.0
3.65,68.0,62.82027,57.0,54.0,23.0,310.0,39.0,47.0,75.0,131.0
3.75,33.0,49.91902,46.0,42.0,17.0,249.0,30.0,37.0,60.0,105.0
3.85,32.0,39.64442,36.0,33.0,11.0,186.0,23.0,29.0,48.0,83.0
3.95,29.0,31.47795,29.0,27.0,8.0,149.0,17.0,22.0,39.0,66.0
4.05,23.0,25.00782,23.0,22.0,4.0,125.0,13.0,17.0,31.0,53.0
4.15,14.0,19.87946,18.0,17.0,2.0,97.0,9.0,13.0,25.0,42.0
4.25,8.0,15.7733,15.0,13.0,0.0,82.0,7.0,10.0,21.0,34.0
4.35,10.0,12.52993,12.0,11.0,0.0,81.0,5.0,8.0,17.0,27.0
4.45,6.0,9.96527,9.0,8.0,0.0,52.0,3.0,6.0,14.0,22.0
4.55,10.0,7.92068,7.0,7.0,0.0,50.0,2.0,5.0,11.0,18.0
4.65,6.0,6.27878,6.0,5.0,0.0,33.0,1.0,3.0,9.0,14.0
4.75,2.0,4.98886,5.0,4.0,0.0,30.0,1.0,2.0,7.0,12.0
4.85,6.0,3.96223,4.0,3.0,0.0,25.0,0.0,2.0,6.0,10.0
4.95,2.0,3.13759,3.0,2.0,0.0,22.0,0.0,1.0,5.0,8.0
5.05,0.0,2.50532,2.0,2.0,0.0,17.0,0.0,1.0,4.0,7.0
5.15,0.0,1.98879,2.0,1.0,0.0,15.0,0.0,0.0,3.0,6.0
5.25,0.0,1.57419,1.0,1.0,0.0,13.0,0.0,0.0,3.0,5.0
5.35,0.0,1.26058,1.0,1.0,0.0,13.0,0.0,0.0,2.0,4.0
5.45,1.0,1.00403,1.0,0.0,0.0,11.0,0.0,0.0,2.0,4.0
5.55,1.0,0.78665,1.0,0.0,0.0,8.0,0.0,0.0,2.0,3.0
5.65,0.0,0.62901,0.0,0.0,0.0,7.0,0.0,0.0,1.0,3.0
5.75,0.0,0.49881,0.0,0.0,0.0,7.0,0.0,0.0,1.0,2.0
5.85,0.0,0.39406,0.0,0.0,0.0,6.0,0.0,0.0,1.0,2.0
5.95,0.0,0.26783,0.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0
6.05,0.0,0.25114,0.0,0.0,0.0,7.0,0.0,0.0,1.0,2.0
6.15,0.0,0.22658,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0
6.25,0.0,0.10574,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
6.35,0.0,0.08304,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
6.45,0.0,0.05811,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
6.55,0.0,0.03398,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
6.65,0.0,0.03121,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
6.75,0.0,0.02294,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6.85,0.0,0.02269,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
6.95,0.0,0.0165,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
7.05,0.0,0.00991,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.15,0.0,0.01428,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.25,0.0,0.0145,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.35,0.0,0.00435,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
