Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 mo Probability,1 mo Supra-Seis Prob,Primary Aftershocks Mean
2.5,2943.5576,2185.0,7363.0,2563.0,2392.0,1.0,0.2223,1685.3378
2.6,2338.1267,1731.0,5860.0,2036.0,1909.0,1.0,0.2223,1338.7079
2.7,1857.1575,1369.0,4650.0,1618.0,1548.0,1.0,0.2223,1063.2808
2.8,1475.0406,1082.0,3696.0,1286.0,1193.0,1.0,0.2223,844.5287
2.9,1171.6954,856.0,2929.0,1022.0,979.0,1.0,0.2223,670.8736
3.0,930.68994,675.0,2327.0,813.0,777.0,1.0,0.2223,532.8938
3.1,739.3048,533.0,1847.0,646.0,609.0,1.0,0.2223,423.31744
3.2,587.20526,419.0,1467.0,514.0,489.0,1.0,0.2223,336.2267
3.3,466.37643,330.0,1167.0,408.0,380.0,1.0,0.2223,267.0612
3.4,370.37357,259.0,926.0,325.0,315.0,1.0,0.2223,212.09583
3.5,294.11923,202.0,736.0,258.0,241.0,1.0,0.2223,168.44595
3.6,233.55138,158.0,587.0,205.0,196.0,1.0,0.2223,133.75276
3.7,185.47545,123.0,466.0,163.0,155.0,1.0,0.2223,106.21223
3.8,147.27834,96.0,372.0,130.0,125.0,1.0,0.2223,84.35176
3.9,116.92974,74.0,295.0,103.0,99.0,1.0,0.2223,66.97219
4.0,92.84674,57.0,234.0,82.0,79.0,1.0,0.2223,53.17273
4.1,73.71216,44.0,187.0,65.0,61.0,1.0,0.2223,42.22118
4.2,58.49931,33.0,149.0,52.0,49.0,1.0,0.2223,33.50644
4.3,46.43287,25.0,119.0,41.0,38.0,1.0,0.2223,26.60135
4.4,36.83807,19.0,94.0,33.0,30.0,1.0,0.2223,21.10238
4.5,29.20029,14.0,74.0,26.0,24.0,1.0,0.2223,16.7252
4.6,23.14065,10.0,60.0,21.0,19.0,1.0,0.2223,13.26104
4.7,18.33049,7.0,47.0,16.0,15.0,1.0,0.2223,10.50442
4.8,14.51209,5.0,38.0,13.0,11.0,0.99997,0.2223,8.31695
4.9,11.47544,4.0,30.0,10.0,9.0,0.99971,0.2223,6.58232
5.0,9.06954,2.0,24.0,8.0,7.0,0.9987,0.2223,5.20842
5.1,7.15313,1.0,20.0,6.0,5.0,0.99528,0.2223,4.10839
5.2,5.63151,1.0,16.0,5.0,4.0,0.98604,0.2223,3.2353
5.3,4.42367,0.0,13.0,4.0,3.0,0.96624,0.2223,2.54117
5.4,3.46292,0.0,10.0,3.0,2.0,0.93195,0.2223,1.99355
5.5,2.69419,0.0,9.0,2.0,2.0,0.88034,0.2223,1.55276
5.6,2.09497,0.0,7.0,2.0,1.0,0.81368,0.2223,1.20978
5.7,1.613,0.0,6.0,1.0,1.0,0.73143,0.2223,0.9334
5.8,1.2317,0.0,5.0,1.0,0.0,0.63908,0.2223,0.71439
5.9,0.93119,0.0,4.0,1.0,0.0,0.54412,0.22226,0.54077
6.0,0.72561,0.0,3.0,0.0,0.0,0.46081,0.22218,0.41982
6.1,0.54062,0.0,3.0,0.0,0.0,0.37455,0.19454,0.31847
6.2,0.35694,0.0,2.0,0.0,0.0,0.2709,0.14885,0.21161
6.3,0.27356,0.0,2.0,0.0,0.0,0.21864,0.12888,0.16515
6.4,0.2102,0.0,2.0,0.0,0.0,0.17122,0.11002,0.12572
6.5,0.16422,0.0,1.0,0.0,0.0,0.13741,0.09607,0.09888
6.6,0.13435,0.0,1.0,0.0,0.0,0.11716,0.08783,0.0838
6.7,0.11057,0.0,1.0,0.0,0.0,0.0984,0.07775,0.07005
6.8,0.09067,0.0,1.0,0.0,0.0,0.08309,0.06924,0.0589
6.9,0.07199,0.0,1.0,0.0,0.0,0.06774,0.05842,0.04763
7.0,0.05843,0.0,1.0,0.0,0.0,0.05603,0.05026,0.03925
7.1,0.05027,0.0,1.0,0.0,0.0,0.0487,0.04519,0.03394
7.2,0.03894,0.0,1.0,0.0,0.0,0.03801,0.03619,0.02626
7.3,0.02769,0.0,1.0,0.0,0.0,0.02719,0.02623,0.01867
7.4,0.02429,0.0,0.0,0.0,0.0,0.02394,0.0235,0.01659
7.5,0.01906,0.0,0.0,0.0,0.0,0.0188,0.01868,0.01295
7.6,0.00992,0.0,0.0,0.0,0.0,0.00985,0.00983,0.0071
7.7,0.00321,0.0,0.0,0.0,0.0,0.00321,0.00319,0.00229
7.8,0.00206,0.0,0.0,0.0,0.0,0.00206,0.00206,0.00154
7.9,0.00118,0.0,0.0,0.0,0.0,0.00118,0.00118,8.6E-4
8.0,3.8E-4,0.0,0.0,0.0,0.0,3.8E-4,3.8E-4,2.7E-4
8.1,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,4.0E-5,2.0E-5
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
