Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 d Probability,1 d Supra-Seis Prob,Primary Aftershocks Mean
2.5,1474.0463,1202.0,2775.0,1351.0,1320.0,1.0,0.12745,1063.6698
2.6,1170.9115,950.0,2200.0,1074.0,1029.0,1.0,0.12745,844.9198
2.7,930.0497,749.0,1750.0,854.0,830.0,1.0,0.12745,671.1007
2.8,738.7248,590.0,1388.0,679.0,657.0,1.0,0.12745,533.04517
2.9,586.84906,465.0,1102.0,540.0,528.0,1.0,0.12745,423.45926
3.0,466.1472,366.0,877.0,429.0,416.0,1.0,0.12745,336.3706
3.1,370.30875,287.0,698.0,341.0,328.0,1.0,0.12745,267.21295
3.2,294.12292,225.0,554.0,271.0,263.0,1.0,0.12745,212.22453
3.3,233.59956,176.0,439.0,216.0,210.0,1.0,0.12745,168.55856
3.4,185.53612,137.0,349.0,172.0,167.0,1.0,0.12745,133.86925
3.5,147.33626,107.0,277.0,136.0,131.0,1.0,0.12745,106.31525
3.6,116.98726,82.0,220.0,108.0,103.0,1.0,0.12745,84.41982
3.7,92.90289,64.0,175.0,86.0,85.0,1.0,0.12745,67.03756
3.8,73.78405,49.0,140.0,69.0,66.0,1.0,0.12745,53.23876
3.9,58.57832,37.0,111.0,54.0,53.0,1.0,0.12745,42.26857
4.0,46.51237,28.0,88.0,43.0,43.0,1.0,0.12745,33.55601
4.1,36.94227,21.0,71.0,34.0,32.0,1.0,0.12745,26.65038
4.2,29.32003,16.0,57.0,27.0,25.0,1.0,0.12745,21.14615
4.3,23.26909,12.0,45.0,22.0,20.0,1.0,0.12745,16.78513
4.4,18.45952,9.0,37.0,17.0,17.0,1.0,0.12745,13.31293
4.5,14.63465,6.0,30.0,14.0,13.0,1.0,0.12745,10.55309
4.6,11.59709,4.0,24.0,11.0,10.0,0.99993,0.12745,8.36676
4.7,9.18301,3.0,20.0,8.0,8.0,0.99944,0.12745,6.62674
4.8,7.27001,2.0,16.0,7.0,6.0,0.99746,0.12745,5.24737
4.9,5.75335,1.0,14.0,5.0,5.0,0.9917,0.12745,4.15415
5.0,4.54991,1.0,11.0,4.0,3.0,0.97814,0.12745,3.28829
5.1,3.59038,0.0,9.0,3.0,3.0,0.95282,0.12745,2.59514
5.2,2.82638,0.0,8.0,2.0,2.0,0.9115,0.12745,2.04315
5.3,2.22048,0.0,7.0,2.0,1.0,0.85274,0.12745,1.60515
5.4,1.73937,0.0,6.0,1.0,1.0,0.77883,0.12745,1.25928
5.5,1.35316,0.0,5.0,1.0,1.0,0.6938,0.12745,0.9796
5.6,1.05368,0.0,4.0,1.0,0.0,0.60518,0.12745,0.76315
5.7,0.81239,0.0,3.0,1.0,0.0,0.51425,0.12745,0.58858
5.8,0.6209,0.0,3.0,0.0,0.0,0.42751,0.12745,0.45038
5.9,0.46947,0.0,2.0,0.0,0.0,0.34705,0.12745,0.34018
6.0,0.36529,0.0,2.0,0.0,0.0,0.2841,0.12739,0.26443
6.1,0.27491,0.0,2.0,0.0,0.0,0.22432,0.1129,0.20134
6.2,0.18099,0.0,1.0,0.0,0.0,0.15512,0.08434,0.13329
6.3,0.14021,0.0,1.0,0.0,0.0,0.12365,0.07332,0.10442
6.4,0.1075,0.0,1.0,0.0,0.0,0.09575,0.06264,0.07975
6.5,0.08488,0.0,1.0,0.0,0.0,0.07671,0.05493,0.0631
6.6,0.07107,0.0,1.0,0.0,0.0,0.06593,0.05042,0.05407
6.7,0.05921,0.0,1.0,0.0,0.0,0.05553,0.0448,0.04519
6.8,0.04897,0.0,1.0,0.0,0.0,0.04672,0.03973,0.03791
6.9,0.03936,0.0,1.0,0.0,0.0,0.03803,0.03348,0.03076
7.0,0.03248,0.0,1.0,0.0,0.0,0.03172,0.029,0.02565
7.1,0.02789,0.0,1.0,0.0,0.0,0.02739,0.02587,0.02216
7.2,0.02173,0.0,0.0,0.0,0.0,0.02145,0.02061,0.01721
7.3,0.01532,0.0,0.0,0.0,0.0,0.01517,0.01469,0.01218
7.4,0.01343,0.0,0.0,0.0,0.0,0.01334,0.01311,0.01078
7.5,0.01056,0.0,0.0,0.0,0.0,0.0105,0.01043,0.00843
7.6,0.00554,0.0,0.0,0.0,0.0,0.00553,0.00552,0.00457
7.7,0.00187,0.0,0.0,0.0,0.0,0.00187,0.00186,0.00153
7.8,0.00123,0.0,0.0,0.0,0.0,0.00123,0.00123,0.00103
7.9,7.0E-4,0.0,0.0,0.0,0.0,7.0E-4,7.0E-4,5.9E-4
8.0,2.5E-4,0.0,0.0,0.0,0.0,2.5E-4,2.5E-4,2.2E-4
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
