Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,10 yr Probability,10 yr Supra-Seis Prob,Primary Aftershocks Mean
2.5,7880.9424,3241.0,27076.0,5209.0,4155.0,1.0,0.5997,3220.723
2.6,6260.1484,2566.0,21514.0,4140.0,3034.0,1.0,0.5997,2558.267
2.7,4972.234,2032.0,17089.0,3283.0,2303.0,1.0,0.5997,2031.8729
2.8,3949.7134,1611.0,13547.0,2610.0,1759.0,1.0,0.5997,1614.0505
2.9,3137.4783,1276.0,10786.0,2075.0,1712.0,1.0,0.5997,1282.2467
3.0,2492.0188,1010.0,8591.0,1650.0,1185.0,1.0,0.5997,1018.533
3.1,1979.4045,799.0,6839.0,1312.0,1025.0,1.0,0.5997,809.2514
3.2,1572.2838,631.0,5440.0,1041.0,762.0,1.0,0.5997,642.8241
3.3,1248.9083,500.0,4333.0,827.0,566.0,1.0,0.5997,510.6155
3.4,991.9504,392.0,3421.0,658.0,476.0,1.0,0.5997,405.4641
3.5,787.9967,311.0,2725.0,521.0,366.0,1.0,0.5997,322.0942
3.6,625.9533,245.0,2167.0,416.0,298.0,1.0,0.5997,255.8406
3.7,497.1605,192.0,1718.0,330.0,223.0,1.0,0.5997,203.2436
3.8,394.78,150.0,1363.0,263.0,189.0,1.0,0.5997,161.3636
3.9,313.5498,118.0,1080.0,209.0,154.0,1.0,0.5997,128.1464
4.0,248.9002,92.0,858.0,167.0,122.0,1.0,0.5997,101.7406
4.1,197.7152,71.0,679.0,133.0,89.0,1.0,0.5997,80.8175
4.2,157.0231,55.0,541.0,106.0,78.0,1.0,0.5997,64.2619
4.3,124.5779,42.0,431.0,84.0,59.0,1.0,0.5997,50.9938
4.4,98.8238,32.0,342.0,67.0,47.0,1.0,0.5997,40.4664
4.5,78.3903,25.0,269.0,54.0,38.0,1.0,0.5997,32.1614
4.6,62.2151,19.0,215.0,43.0,29.0,1.0,0.5997,25.5484
4.7,49.3416,14.0,169.0,34.0,22.0,1.0,0.5997,20.3054
4.8,39.151,11.0,134.0,27.0,20.0,1.0,0.5997,16.1524
4.9,30.974,8.0,106.0,22.0,17.0,1.0,0.5997,12.8105
5.0,24.5138,5.0,84.0,17.0,13.0,1.0,0.5997,10.1661
5.1,19.39,4.0,67.0,14.0,8.0,0.9999,0.5997,8.076
5.2,15.3202,3.0,53.0,11.0,7.0,0.9987,0.5997,6.4158
5.3,12.0831,2.0,42.0,9.0,5.0,0.9957,0.5997,5.0835
5.4,9.5022,1.0,33.0,7.0,4.0,0.9882,0.5997,4.0328
5.5,7.4645,1.0,26.0,5.0,3.0,0.9752,0.5997,3.1935
5.6,5.8396,0.0,20.0,4.0,2.0,0.9538,0.5997,2.5271
5.7,4.564,0.0,16.0,3.0,2.0,0.9228,0.5995,2.0091
5.8,3.5335,0.0,13.0,3.0,1.0,0.8793,0.5993,1.5935
5.9,2.686,0.0,10.0,2.0,1.0,0.8163,0.5769,1.2372
6.0,2.1253,0.0,8.0,2.0,1.0,0.7539,0.563,1.0027
6.1,1.6206,0.0,6.0,1.0,0.0,0.6748,0.5086,0.7711
6.2,1.2555,0.0,5.0,1.0,0.0,0.5966,0.4628,0.6083
6.3,0.9817,0.0,4.0,1.0,0.0,0.5269,0.4183,0.4833
6.4,0.7573,0.0,4.0,0.0,0.0,0.4563,0.3691,0.3739
6.5,0.5864,0.0,3.0,0.0,0.0,0.3895,0.3204,0.2927
6.6,0.4637,0.0,3.0,0.0,0.0,0.3305,0.2779,0.2363
6.7,0.3497,0.0,2.0,0.0,0.0,0.2643,0.2264,0.1776
6.8,0.2755,0.0,2.0,0.0,0.0,0.2197,0.1915,0.1412
6.9,0.2148,0.0,2.0,0.0,0.0,0.1783,0.1601,0.1123
7.0,0.1677,0.0,1.0,0.0,0.0,0.1453,0.1339,0.0895
7.1,0.1316,0.0,1.0,0.0,0.0,0.1179,0.1109,0.0688
7.2,0.0989,0.0,1.0,0.0,0.0,0.0918,0.0877,0.0517
7.3,0.0752,0.0,1.0,0.0,0.0,0.0711,0.0698,0.0397
7.4,0.0575,0.0,1.0,0.0,0.0,0.0549,0.0545,0.0295
7.5,0.04,0.0,1.0,0.0,0.0,0.0383,0.038,0.0203
7.6,0.0278,0.0,1.0,0.0,0.0,0.027,0.0269,0.0144
7.7,0.0171,0.0,0.0,0.0,0.0,0.0169,0.0169,0.0089
7.8,0.013,0.0,0.0,0.0,0.0,0.013,0.013,0.007
7.9,0.0081,0.0,0.0,0.0,0.0,0.0081,0.0081,0.0039
8.0,0.0036,0.0,0.0,0.0,0.0,0.0036,0.0036,0.0021
8.1,0.0014,0.0,0.0,0.0,0.0,0.0014,0.0014,9.0E-4
8.2,4.0E-4,0.0,0.0,0.0,0.0,4.0E-4,4.0E-4,3.0E-4
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
