Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.5,3.0,5.437,4.0,3.0,0.0,1394.0,1.0,2.0,7.0,12.0
2.6,3.0,4.308,3.0,2.0,0.0,1115.0,0.0,1.0,6.0,10.0
2.7,3.0,3.4109,2.0,2.0,0.0,876.0,0.0,1.0,5.0,9.0
2.8,2.0,2.7147,2.0,1.0,0.0,698.0,0.0,1.0,4.0,7.0
2.9,1.0,2.1633,1.0,1.0,0.0,570.0,0.0,0.0,3.0,6.0
3.0,1.0,1.7185,1.0,1.0,0.0,452.0,0.0,0.0,3.0,5.0
3.1,1.0,1.366,1.0,0.0,0.0,359.0,0.0,0.0,2.0,5.0
3.2,1.0,1.0765,1.0,0.0,0.0,280.0,0.0,0.0,2.0,4.0
3.3,1.0,0.8611,0.0,0.0,0.0,228.0,0.0,0.0,2.0,3.0
3.4,0.0,0.6942,0.0,0.0,0.0,185.0,0.0,0.0,1.0,3.0
3.5,0.0,0.5505,0.0,0.0,0.0,145.0,0.0,0.0,1.0,3.0
3.6,0.0,0.4409,0.0,0.0,0.0,122.0,0.0,0.0,1.0,2.0
3.7,0.0,0.35,0.0,0.0,0.0,93.0,0.0,0.0,1.0,2.0
3.8,0.0,0.2801,0.0,0.0,0.0,73.0,0.0,0.0,1.0,2.0
3.9,0.0,0.2236,0.0,0.0,0.0,59.0,0.0,0.0,0.0,2.0
4.0,0.0,0.1773,0.0,0.0,0.0,50.0,0.0,0.0,0.0,1.0
4.1,0.0,0.1421,0.0,0.0,0.0,41.0,0.0,0.0,0.0,1.0
4.2,0.0,0.1122,0.0,0.0,0.0,31.0,0.0,0.0,0.0,1.0
4.3,0.0,0.0921,0.0,0.0,0.0,27.0,0.0,0.0,0.0,1.0
4.4,0.0,0.0731,0.0,0.0,0.0,24.0,0.0,0.0,0.0,1.0
4.5,0.0,0.0595,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0
4.6,0.0,0.0467,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0
4.7,0.0,0.0386,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0
4.8,0.0,0.0307,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0
