Subsection Index,Subsection Name,Total 10 Year Mean Count,Total 1 Day Prob,Total 1 Week Prob,Total 1 Month Prob,Total 1 Year Prob,Total 10 Year Prob,Triggered 10 Year Mean Count,Triggered 1 Day Prob,Triggered 1 Week Prob,Triggered 1 Month Prob,Triggered 1 Year Prob,Triggered 10 Year Prob,Triggered 10 Year Primary Mean Count
589,"Garberville - Briceland 2011 CFM, Subsection 3",0.0164,0.0,0.0,4.0E-4,0.0019,0.0164,0.005,0.0,0.0,3.0E-4,7.0E-4,0.005,0.0027
590,"Garberville - Briceland 2011 CFM, Subsection 4",0.0146,0.0,0.0,4.0E-4,0.0016,0.0146,0.0046,0.0,0.0,3.0E-4,6.0E-4,0.0046,0.0026
591,"Garlic Springs, Subsection 0",0.0119,0.0,0.0,0.0,7.0E-4,0.0113,0.0025,0.0,0.0,0.0,3.0E-4,0.0024,0.001
592,"Garlic Springs, Subsection 1",0.0123,0.0,0.0,0.0,7.0E-4,0.0116,0.0025,0.0,0.0,0.0,3.0E-4,0.0024,0.001
593,"Garlic Springs, Subsection 2",0.008,0.0,0.0,0.0,6.0E-4,0.0078,0.0019,0.0,0.0,0.0,2.0E-4,0.0019,6.0E-4
594,"Garlock (Central), Subsection 0",0.013,0.0,0.0,2.0E-4,0.0029,0.0129,0.0059,0.0,0.0,2.0E-4,0.0022,0.0059,0.0027
595,"Garlock (Central), Subsection 1",0.0148,0.0,0.0,2.0E-4,0.0034,0.0146,0.0067,0.0,0.0,2.0E-4,0.0025,0.0067,0.0032
596,"Garlock (Central), Subsection 2",0.0159,0.0,0.0,2.0E-4,0.0038,0.0158,0.0074,0.0,0.0,2.0E-4,0.0027,0.0074,0.0034
597,"Garlock (Central), Subsection 3",0.0151,0.0,0.0,3.0E-4,0.0042,0.0149,0.0072,0.0,0.0,3.0E-4,0.003,0.0071,0.0032
598,"Garlock (Central), Subsection 4",0.0135,0.0,0.0,4.0E-4,0.0039,0.0134,0.0069,0.0,0.0,4.0E-4,0.003,0.0069,0.0031
599,"Garlock (Central), Subsection 5",0.0126,0.0,0.0,3.0E-4,0.0038,0.0125,0.0068,0.0,0.0,3.0E-4,0.003,0.0068,0.0032
600,"Garlock (Central), Subsection 6",0.0116,0.0,0.0,4.0E-4,0.0035,0.0115,0.0066,0.0,0.0,4.0E-4,0.0028,0.0065,0.0032
601,"Garlock (Central), Subsection 7",0.0169,0.0,1.0E-4,9.0E-4,0.0056,0.0167,0.0112,0.0,1.0E-4,9.0E-4,0.0047,0.011,0.0058
602,"Garlock (Central), Subsection 8",0.0236,0.0,2.0E-4,0.0011,0.0077,0.0234,0.0165,0.0,2.0E-4,0.0011,0.0068,0.0163,0.0088
603,"Garlock (Central), Subsection 9",0.0278,0.0,4.0E-4,0.0015,0.0092,0.0275,0.0201,0.0,4.0E-4,0.0015,0.0083,0.0198,0.01
604,"Garlock (Central), Subsection 10",0.033,0.0,7.0E-4,0.0023,0.0113,0.0325,0.0247,0.0,7.0E-4,0.0023,0.0103,0.0243,0.0127
605,"Garlock (Central), Subsection 11",0.0418,0.0,6.0E-4,0.0026,0.0147,0.0411,0.0328,0.0,6.0E-4,0.0026,0.0136,0.0322,0.0179
606,"Garlock (Central), Subsection 12",0.0424,0.0,4.0E-4,0.0021,0.0151,0.0418,0.0334,0.0,4.0E-4,0.0021,0.0139,0.0329,0.0185
607,"Garlock (Central), Subsection 13",0.0361,0.0,5.0E-4,0.0015,0.0119,0.0356,0.0268,0.0,5.0E-4,0.0015,0.0107,0.0264,0.0146
608,"Garlock (Central), Subsection 14",0.0303,0.0,4.0E-4,0.0013,0.0096,0.0299,0.0208,0.0,4.0E-4,0.0013,0.0085,0.0205,0.0107
609,"Garlock (Central), Subsection 15",0.0284,0.0,4.0E-4,0.0013,0.0088,0.028,0.0193,0.0,4.0E-4,0.0013,0.0078,0.019,0.0098
610,"Garlock (Central), Subsection 16",0.0274,0.0,4.0E-4,0.0013,0.0085,0.027,0.0187,0.0,4.0E-4,0.0013,0.0075,0.0184,0.0096
611,"Garlock (Central), Subsection 17",0.0264,0.0,4.0E-4,0.0011,0.0083,0.026,0.0181,0.0,4.0E-4,0.0011,0.0073,0.0178,0.0093
612,"Garlock (Central), Subsection 18",0.0248,0.0,4.0E-4,0.0011,0.0078,0.0244,0.0168,0.0,4.0E-4,0.0011,0.0067,0.0165,0.0088
613,"Garlock (Central), Subsection 19",0.0241,0.0,4.0E-4,0.0011,0.0076,0.0237,0.0164,0.0,4.0E-4,0.0011,0.0065,0.0161,0.0085
614,"Garlock (East), Subsection 0",0.0163,0.0,0.0,1.0E-4,0.0027,0.0163,0.0075,0.0,0.0,1.0E-4,0.0018,0.0075,0.0021
615,"Garlock (East), Subsection 1",0.0176,0.0,0.0,1.0E-4,0.0028,0.0175,0.0078,0.0,0.0,1.0E-4,0.0018,0.0077,0.0021
616,"Garlock (East), Subsection 2",0.016,0.0,0.0,1.0E-4,0.0024,0.0159,0.0062,0.0,0.0,1.0E-4,0.0016,0.0062,0.002
617,"Garlock (East), Subsection 3",0.0174,0.0,0.0,1.0E-4,0.0025,0.017,0.0064,0.0,0.0,1.0E-4,0.0016,0.0064,0.0021
618,"Garlock (East), Subsection 4",0.0185,0.0,0.0,1.0E-4,0.0027,0.0178,0.0064,0.0,0.0,1.0E-4,0.0015,0.0062,0.0019
619,"Garlock (East), Subsection 5",0.0183,0.0,0.0,1.0E-4,0.0026,0.0178,0.006,0.0,0.0,1.0E-4,0.0014,0.006,0.0019
620,"Garlock (East), Subsection 6",0.0254,0.0,0.0,1.0E-4,0.0028,0.0237,0.0066,0.0,0.0,1.0E-4,0.0013,0.0062,0.0018
621,"Garlock (East), Subsection 7",0.0236,0.0,0.0,1.0E-4,0.0025,0.0219,0.006,0.0,0.0,1.0E-4,0.0012,0.0056,0.0018
622,"Garlock (West), Subsection 0",0.0082,0.0,0.0,1.0E-4,0.0016,0.0082,0.0029,0.0,0.0,1.0E-4,0.001,0.0029,0.0014
623,"Garlock (West), Subsection 1",0.0088,0.0,0.0,1.0E-4,0.0016,0.0088,0.0033,0.0,0.0,1.0E-4,0.001,0.0033,0.0014
624,"Garlock (West), Subsection 2",0.0081,0.0,0.0,1.0E-4,0.0015,0.0081,0.0032,0.0,0.0,1.0E-4,0.001,0.0032,0.0014
625,"Garlock (West), Subsection 3",0.0078,0.0,0.0,1.0E-4,0.0016,0.0078,0.0031,0.0,0.0,1.0E-4,0.0011,0.0031,0.0015
626,"Garlock (West), Subsection 4",0.0077,0.0,0.0,1.0E-4,0.0017,0.0077,0.0033,0.0,0.0,1.0E-4,0.0012,0.0033,0.0017
627,"Garlock (West), Subsection 5",0.0075,0.0,0.0,1.0E-4,0.0017,0.0075,0.0032,0.0,0.0,1.0E-4,0.0012,0.0032,0.0016
628,"Garlock (West), Subsection 6",0.0077,0.0,0.0,1.0E-4,0.0017,0.0077,0.0033,0.0,0.0,1.0E-4,0.0012,0.0033,0.0016
629,"Garlock (West), Subsection 7",0.0077,0.0,0.0,1.0E-4,0.0017,0.0077,0.0033,0.0,0.0,1.0E-4,0.0012,0.0033,0.0017
630,"Garlock (West), Subsection 8",0.0077,0.0,0.0,1.0E-4,0.0018,0.0077,0.0034,0.0,0.0,1.0E-4,0.0013,0.0034,0.0017
631,"Garlock (West), Subsection 9",0.0077,0.0,0.0,1.0E-4,0.0018,0.0077,0.0034,0.0,0.0,1.0E-4,0.0013,0.0034,0.0017
632,"Garlock (West), Subsection 10",0.0077,0.0,0.0,1.0E-4,0.0019,0.0077,0.0035,0.0,0.0,1.0E-4,0.0014,0.0035,0.0017
633,"Garlock (West), Subsection 11",0.008,0.0,0.0,1.0E-4,0.0019,0.008,0.0037,0.0,0.0,1.0E-4,0.0014,0.0037,0.0018
634,"Garlock (West), Subsection 12",0.009,0.0,0.0,1.0E-4,0.002,0.009,0.0041,0.0,0.0,1.0E-4,0.0015,0.0041,0.0022
635,"Garlock (West), Subsection 13",0.0087,0.0,0.0,1.0E-4,0.002,0.0087,0.0041,0.0,0.0,1.0E-4,0.0015,0.0041,0.0022
636,"Gillem - Big Crack 2011 CFM, Subsection 0",0.0028,0.0,0.0,2.0E-4,3.0E-4,0.0028,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,1.0E-4
637,"Gillem - Big Crack 2011 CFM, Subsection 1",0.0032,0.0,0.0,2.0E-4,3.0E-4,0.0031,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,1.0E-4
638,"Gillem - Big Crack 2011 CFM, Subsection 2",0.0029,0.0,0.0,2.0E-4,4.0E-4,0.0026,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,0.0
639,"Gillem - Big Crack 2011 CFM, Subsection 3",0.0035,0.0,1.0E-4,3.0E-4,6.0E-4,0.0032,3.0E-4,0.0,0.0,0.0,0.0,3.0E-4,1.0E-4
640,"Gillem - Big Crack 2011 CFM, Subsection 4",0.0036,0.0,1.0E-4,2.0E-4,4.0E-4,0.0033,4.0E-4,0.0,0.0,0.0,0.0,4.0E-4,2.0E-4
641,"Gillem - Big Crack 2011 CFM, Subsection 5",0.0047,0.0,0.0,1.0E-4,3.0E-4,0.0043,3.0E-4,0.0,0.0,0.0,0.0,3.0E-4,2.0E-4
642,"Gillem - Big Crack 2011 CFM, Subsection 6",0.0046,0.0,0.0,1.0E-4,3.0E-4,0.0043,3.0E-4,0.0,0.0,0.0,0.0,3.0E-4,2.0E-4
643,"Goldstone Lake, Subsection 0",0.0107,0.0,0.0,1.0E-4,8.0E-4,0.0106,0.0025,0.0,0.0,0.0,4.0E-4,0.0025,8.0E-4
644,"Goldstone Lake, Subsection 1",0.0121,0.0,0.0,1.0E-4,8.0E-4,0.012,0.0029,0.0,0.0,0.0,4.0E-4,0.0029,9.0E-4
645,"Goldstone Lake, Subsection 2",0.0106,0.0,0.0,1.0E-4,6.0E-4,0.0106,0.0028,0.0,0.0,0.0,3.0E-4,0.0028,8.0E-4
646,"Goldstone Lake, Subsection 3",0.0103,0.0,0.0,1.0E-4,6.0E-4,0.0103,0.0027,0.0,0.0,0.0,3.0E-4,0.0027,8.0E-4
647,"Goldstone Lake, Subsection 4",0.0137,0.0,0.0,1.0E-4,0.001,0.0131,0.0039,0.0,0.0,0.0,6.0E-4,0.0037,9.0E-4
648,"Goldstone Lake, Subsection 5",0.0125,0.0,0.0,1.0E-4,7.0E-4,0.0119,0.0035,0.0,0.0,0.0,5.0E-4,0.0033,7.0E-4
649,"Goose Lake 2011 CFM, Subsection 0",5.0E-4,1.0E-4,1.0E-4,1.0E-4,1.0E-4,5.0E-4,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,0.0
650,"Goose Lake 2011 CFM, Subsection 1",6.0E-4,1.0E-4,1.0E-4,1.0E-4,1.0E-4,5.0E-4,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,0.0
651,"Goose Lake 2011 CFM, Subsection 2",6.0E-4,0.0,0.0,0.0,1.0E-4,6.0E-4,3.0E-4,0.0,0.0,0.0,0.0,3.0E-4,0.0
652,"Goose Lake 2011 CFM, Subsection 3",7.0E-4,0.0,0.0,0.0,1.0E-4,7.0E-4,4.0E-4,0.0,0.0,0.0,0.0,4.0E-4,1.0E-4
653,"Goose Lake 2011 CFM, Subsection 4",5.0E-4,0.0,0.0,0.0,1.0E-4,5.0E-4,3.0E-4,0.0,0.0,0.0,0.0,3.0E-4,2.0E-4
654,"Goose Lake 2011 CFM, Subsection 5",5.0E-4,0.0,0.0,0.0,1.0E-4,5.0E-4,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,1.0E-4
655,"Goose Lake 2011 CFM, Subsection 6",3.0E-4,0.0,0.0,0.0,1.0E-4,3.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,"Goose Lake 2011 CFM, Subsection 7",3.0E-4,0.0,0.0,0.0,1.0E-4,3.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
657,"Goose Lake 2011 CFM, Subsection 8",4.0E-4,0.0,0.0,0.0,0.0,4.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,"Goose Lake 2011 CFM, Subsection 9",3.0E-4,0.0,0.0,0.0,0.0,3.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,"Goose Lake 2011 CFM, Subsection 10",3.0E-4,0.0,0.0,0.0,0.0,3.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660,"Goose Lake 2011 CFM, Subsection 11",1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,"Goose Lake 2011 CFM, Subsection 12",1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662,"Gravel Hills-Harper Lk, Subsection 0",0.0019,0.0,0.0,0.0,2.0E-4,0.0019,3.0E-4,0.0,0.0,0.0,0.0,3.0E-4,2.0E-4
663,"Gravel Hills-Harper Lk, Subsection 1",0.0022,0.0,0.0,0.0,2.0E-4,0.0022,3.0E-4,0.0,0.0,0.0,0.0,3.0E-4,2.0E-4
664,"Gravel Hills-Harper Lk, Subsection 2",0.0022,0.0,0.0,0.0,3.0E-4,0.0022,3.0E-4,0.0,0.0,0.0,0.0,3.0E-4,2.0E-4
665,"Gravel Hills-Harper Lk, Subsection 3",0.0023,0.0,0.0,0.0,3.0E-4,0.0023,3.0E-4,0.0,0.0,0.0,0.0,3.0E-4,2.0E-4
666,"Gravel Hills-Harper Lk, Subsection 4",0.0021,0.0,0.0,0.0,2.0E-4,0.0021,3.0E-4,0.0,0.0,0.0,0.0,3.0E-4,2.0E-4
667,"Gravel Hills-Harper Lk, Subsection 5",0.0026,0.0,0.0,0.0,4.0E-4,0.0026,6.0E-4,0.0,0.0,0.0,2.0E-4,6.0E-4,3.0E-4
668,"Gravel Hills-Harper Lk, Subsection 6",0.0028,0.0,0.0,0.0,3.0E-4,0.0028,7.0E-4,0.0,0.0,0.0,2.0E-4,7.0E-4,3.0E-4
669,"Gravel Hills-Harper Lk, Subsection 7",0.0035,0.0,0.0,0.0,3.0E-4,0.0035,0.001,0.0,0.0,0.0,2.0E-4,0.001,5.0E-4
670,"Gravel Hills-Harper Lk, Subsection 8",0.0047,0.0,0.0,0.0,4.0E-4,0.0047,0.0017,0.0,0.0,0.0,3.0E-4,0.0017,0.001
671,"Gravel Hills-Harper Lk, Subsection 9",0.0058,0.0,0.0,0.0,8.0E-4,0.0058,0.0023,0.0,0.0,0.0,5.0E-4,0.0023,0.0013
672,"Gravel Hills-Harper Lk, Subsection 10",0.0112,0.0,0.0,0.0,0.0017,0.0107,0.0039,0.0,0.0,0.0,8.0E-4,0.0038,0.0017
673,"Gravel Hills-Harper Lk, Subsection 11",0.011,0.0,0.0,0.0,0.0017,0.0106,0.0039,0.0,0.0,0.0,8.0E-4,0.0038,0.0017
674,"Great Valley 01, Subsection 0",6.0E-4,0.0,0.0,0.0,0.0,6.0E-4,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,1.0E-4
675,"Great Valley 01, Subsection 1",6.0E-4,0.0,0.0,0.0,0.0,6.0E-4,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,1.0E-4
676,"Great Valley 01, Subsection 2",3.0E-4,0.0,0.0,0.0,1.0E-4,3.0E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,"Great Valley 01, Subsection 3",3.0E-4,0.0,0.0,0.0,1.0E-4,3.0E-4,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,0.0
678,"Great Valley 01, Subsection 4",2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,0.0
679,"Great Valley 01, Subsection 5",2.0E-4,0.0,0.0,0.0,1.0E-4,2.0E-4,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,0.0
680,"Great Valley 01, Subsection 6",2.0E-4,0.0,0.0,0.0,1.0E-4,2.0E-4,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,0.0
681,"Great Valley 01, Subsection 7",2.0E-4,0.0,0.0,0.0,1.0E-4,2.0E-4,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,0.0
682,"Great Valley 01, Subsection 8",2.0E-4,0.0,0.0,0.0,1.0E-4,2.0E-4,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,0.0
683,"Great Valley 02, Subsection 0",4.0E-4,0.0,0.0,0.0,1.0E-4,4.0E-4,3.0E-4,0.0,0.0,0.0,0.0,3.0E-4,1.0E-4
684,"Great Valley 02, Subsection 1",4.0E-4,0.0,0.0,0.0,1.0E-4,4.0E-4,3.0E-4,0.0,0.0,0.0,0.0,3.0E-4,1.0E-4
685,"Great Valley 02, Subsection 2",4.0E-4,0.0,0.0,0.0,1.0E-4,4.0E-4,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,1.0E-4
686,"Great Valley 02, Subsection 3",3.0E-4,0.0,0.0,0.0,0.0,3.0E-4,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,1.0E-4
687,"Great Valley 02, Subsection 4",3.0E-4,0.0,0.0,0.0,0.0,3.0E-4,2.0E-4,0.0,0.0,0.0,0.0,2.0E-4,1.0E-4
688,"Great Valley 03 Mysterious Ridge, Subsection 0",0.0092,0.0,0.0,0.0,6.0E-4,0.0091,0.0018,0.0,0.0,0.0,2.0E-4,0.0018,6.0E-4
689,"Great Valley 03 Mysterious Ridge, Subsection 1",0.0099,0.0,0.0,0.0,6.0E-4,0.0094,0.0018,0.0,0.0,0.0,2.0E-4,0.0018,6.0E-4
690,"Great Valley 03 Mysterious Ridge, Subsection 2",0.0066,0.0,0.0,0.0,3.0E-4,0.0064,0.0014,0.0,0.0,0.0,0.0,0.0014,5.0E-4
691,"Great Valley 03 Mysterious Ridge, Subsection 3",0.0065,0.0,0.0,0.0,3.0E-4,0.0064,0.0014,0.0,0.0,0.0,0.0,0.0014,5.0E-4
692,"Great Valley 03 Mysterious Ridge, Subsection 4",0.0066,0.0,0.0,0.0,3.0E-4,0.0065,0.0014,0.0,0.0,0.0,0.0,0.0014,6.0E-4
693,"Great Valley 03 Mysterious Ridge, Subsection 5",0.0069,0.0,0.0,0.0,3.0E-4,0.0067,0.0015,0.0,0.0,0.0,0.0,0.0015,6.0E-4
694,"Great Valley 03 Mysterious Ridge, Subsection 6",0.0068,0.0,0.0,0.0,3.0E-4,0.0065,0.0017,0.0,0.0,0.0,0.0,0.0017,7.0E-4
695,"Great Valley 03 Mysterious Ridge, Subsection 7",0.0061,0.0,0.0,0.0,3.0E-4,0.0059,0.0016,0.0,0.0,0.0,0.0,0.0016,7.0E-4
696,"Great Valley 03a Dunnigan Hills, Subsection 0",0.005,0.0,0.0,1.0E-4,3.0E-4,0.005,9.0E-4,0.0,0.0,1.0E-4,1.0E-4,9.0E-4,4.0E-4
697,"Great Valley 03a Dunnigan Hills, Subsection 1",0.0054,0.0,0.0,1.0E-4,3.0E-4,0.0053,0.001,0.0,0.0,1.0E-4,1.0E-4,0.001,5.0E-4
698,"Great Valley 03a Dunnigan Hills, Subsection 2",0.0054,0.0,0.0,1.0E-4,3.0E-4,0.0052,0.001,0.0,0.0,1.0E-4,1.0E-4,0.001,5.0E-4
699,"Great Valley 03a Dunnigan Hills, Subsection 3",0.0051,0.0,0.0,1.0E-4,2.0E-4,0.005,0.0013,0.0,0.0,1.0E-4,1.0E-4,0.0013,6.0E-4
700,"Great Valley 03a Dunnigan Hills, Subsection 4",0.0047,0.0,0.0,0.0,0.0,0.0045,0.0011,0.0,0.0,0.0,0.0,0.0011,5.0E-4
701,"Great Valley 03a Dunnigan Hills, Subsection 5",0.0046,0.0,0.0,0.0,0.0,0.0043,0.001,0.0,0.0,0.0,0.0,9.0E-4,5.0E-4
702,"Great Valley 03a Dunnigan Hills, Subsection 6",0.0045,0.0,0.0,0.0,0.0,0.0042,0.001,0.0,0.0,0.0,0.0,9.0E-4,5.0E-4
703,"Great Valley 04a Trout Creek, Subsection 0",0.0048,0.0,0.0,0.0,2.0E-4,0.0048,0.0012,0.0,0.0,0.0,0.0,0.0012,6.0E-4
704,"Great Valley 04a Trout Creek, Subsection 1",0.0057,0.0,0.0,0.0,3.0E-4,0.0057,0.0015,0.0,0.0,0.0,1.0E-4,0.0015,8.0E-4
705,"Great Valley 04a Trout Creek, Subsection 2",0.0051,0.0,0.0,0.0,3.0E-4,0.0051,0.0012,0.0,0.0,0.0,1.0E-4,0.0012,7.0E-4
706,"Great Valley 04b Gordon Valley, Subsection 0",0.0053,0.0,0.0,0.0,2.0E-4,0.0052,0.0016,0.0,0.0,0.0,1.0E-4,0.0016,9.0E-4
707,"Great Valley 04b Gordon Valley, Subsection 1",0.0054,0.0,0.0,0.0,2.0E-4,0.0053,0.0016,0.0,0.0,0.0,1.0E-4,0.0016,9.0E-4
708,"Great Valley 04b Gordon Valley, Subsection 2",0.0087,0.0,0.0,0.0,2.0E-4,0.0087,0.0031,0.0,0.0,0.0,1.0E-4,0.0031,0.0019
709,"Great Valley 04b Gordon Valley, Subsection 3",0.0081,0.0,0.0,0.0,2.0E-4,0.0081,0.003,0.0,0.0,0.0,1.0E-4,0.003,0.0018
710,"Great Valley 05 Pittsburg - Kirby Hills alt1, Subsection 0",0.0132,0.0,0.0,2.0E-4,6.0E-4,0.0127,0.0026,0.0,0.0,0.0,1.0E-4,0.0025,0.0011
711,"Great Valley 05 Pittsburg - Kirby Hills alt1, Subsection 1",0.0142,0.0,0.0,2.0E-4,6.0E-4,0.0137,0.0028,0.0,0.0,0.0,1.0E-4,0.0027,0.0013
712,"Great Valley 05 Pittsburg - Kirby Hills alt1, Subsection 2",0.0154,0.0,0.0,1.0E-4,8.0E-4,0.0148,0.0029,0.0,0.0,0.0,1.0E-4,0.0028,0.0015
713,"Great Valley 05 Pittsburg - Kirby Hills alt1, Subsection 3",0.0146,0.0,0.0,1.0E-4,8.0E-4,0.0145,0.0028,0.0,0.0,0.0,1.0E-4,0.0028,0.0015
714,"Great Valley 06 (Midland) 2011 CFM alt1, Subsection 0",0.0022,0.0,0.0,0.0,2.0E-4,0.0021,3.0E-4,0.0,0.0,0.0,1.0E-4,3.0E-4,1.0E-4
715,"Great Valley 06 (Midland) 2011 CFM alt1, Subsection 1",0.0022,0.0,0.0,0.0,2.0E-4,0.0021,3.0E-4,0.0,0.0,0.0,1.0E-4,3.0E-4,1.0E-4
716,"Great Valley 06 (Midland) 2011 CFM alt1, Subsection 2",0.002,0.0,0.0,0.0,1.0E-4,0.002,4.0E-4,0.0,0.0,0.0,1.0E-4,4.0E-4,1.0E-4
717,"Great Valley 06 (Midland) 2011 CFM alt1, Subsection 3",0.0023,0.0,0.0,0.0,0.0,0.0023,4.0E-4,0.0,0.0,0.0,0.0,4.0E-4,0.0
718,"Great Valley 06 (Midland) 2011 CFM alt1, Subsection 4",0.0022,0.0,0.0,0.0,0.0,0.0022,4.0E-4,0.0,0.0,0.0,0.0,4.0E-4,0.0
719,"Great Valley 06 (Midland) 2011 CFM alt1, Subsection 5",0.0019,0.0,0.0,0.0,0.0,0.0019,3.0E-4,0.0,0.0,0.0,0.0,3.0E-4,0.0
720,"Great Valley 06 (Midland) 2011 CFM alt1, Subsection 6",0.0023,0.0,0.0,0.0,0.0,0.0022,4.0E-4,0.0,0.0,0.0,0.0,4.0E-4,1.0E-4
721,"Great Valley 06 (Midland) 2011 CFM alt1, Subsection 7",0.0018,0.0,0.0,0.0,0.0,0.0018,3.0E-4,0.0,0.0,0.0,0.0,3.0E-4,1.0E-4
722,"Great Valley 07 (Orestimba), Subsection 0",0.0055,0.0,0.0,0.0,5.0E-4,0.0054,0.0011,0.0,0.0,0.0,0.0,0.0011,4.0E-4
723,"Great Valley 07 (Orestimba), Subsection 1",0.0056,0.0,0.0,0.0,6.0E-4,0.0055,0.0011,0.0,0.0,0.0,0.0,0.0011,4.0E-4
724,"Great Valley 07 (Orestimba), Subsection 2",0.0059,0.0,0.0,0.0,6.0E-4,0.0057,0.0011,0.0,0.0,0.0,0.0,0.0011,4.0E-4
725,"Great Valley 07 (Orestimba), Subsection 3",0.0061,0.0,0.0,0.0,5.0E-4,0.0059,0.0014,0.0,0.0,0.0,0.0,0.0013,5.0E-4
726,"Great Valley 07 (Orestimba), Subsection 4",0.0054,0.0,0.0,0.0,4.0E-4,0.0052,0.0013,0.0,0.0,0.0,0.0,0.0012,4.0E-4
727,"Great Valley 07 (Orestimba), Subsection 5",0.0052,0.0,0.0,0.0,5.0E-4,0.0051,0.0013,0.0,0.0,0.0,0.0,0.0013,3.0E-4
728,"Great Valley 07 (Orestimba), Subsection 6",0.0052,1.0E-4,1.0E-4,1.0E-4,4.0E-4,0.005,0.0013,1.0E-4,1.0E-4,1.0E-4,1.0E-4,0.0012,3.0E-4
729,"Great Valley 07 (Orestimba), Subsection 7",0.0047,1.0E-4,1.0E-4,1.0E-4,4.0E-4,0.0046,0.0013,1.0E-4,1.0E-4,1.0E-4,1.0E-4,0.0012,4.0E-4
730,"Great Valley 07 (Orestimba), Subsection 8",0.005,1.0E-4,1.0E-4,1.0E-4,4.0E-4,0.0049,0.0014,1.0E-4,1.0E-4,1.0E-4,1.0E-4,0.0013,6.0E-4
731,"Great Valley 07 (Orestimba), Subsection 9",0.0048,1.0E-4,1.0E-4,1.0E-4,3.0E-4,0.0047,0.0013,1.0E-4,1.0E-4,1.0E-4,1.0E-4,0.0012,6.0E-4
732,"Great Valley 07 (Orestimba), Subsection 10",0.0042,1.0E-4,1.0E-4,1.0E-4,4.0E-4,0.0041,0.0011,1.0E-4,1.0E-4,1.0E-4,2.0E-4,0.001,6.0E-4
733,"Great Valley 07 (Orestimba), Subsection 11",0.0043,1.0E-4,1.0E-4,1.0E-4,4.0E-4,0.0042,0.0012,1.0E-4,1.0E-4,1.0E-4,2.0E-4,0.0011,7.0E-4
734,"Great Valley 07 (Orestimba), Subsection 12",0.0045,0.0,0.0,0.0,4.0E-4,0.0045,0.0013,0.0,0.0,0.0,1.0E-4,0.0013,8.0E-4
735,"Great Valley 07 (Orestimba), Subsection 13",0.0053,0.0,0.0,0.0,4.0E-4,0.0051,0.0014,0.0,0.0,0.0,1.0E-4,0.0013,7.0E-4
736,"Great Valley 07 (Orestimba), Subsection 14",0.0054,0.0,0.0,0.0,4.0E-4,0.0052,0.0013,0.0,0.0,0.0,1.0E-4,0.0012,5.0E-4
737,"Great Valley 07 (Orestimba), Subsection 15",0.0051,0.0,0.0,0.0,3.0E-4,0.0048,0.0012,0.0,0.0,0.0,0.0,0.0011,6.0E-4
738,"Great Valley 07 (Orestimba), Subsection 16",0.005,0.0,0.0,0.0,3.0E-4,0.0047,0.0011,0.0,0.0,0.0,0.0,0.001,5.0E-4
739,"Great Valley 07 (Orestimba), Subsection 17",0.0047,0.0,0.0,0.0,3.0E-4,0.0045,0.0011,0.0,0.0,0.0,0.0,0.001,5.0E-4
740,"Great Valley 08 (Quinto), Subsection 0",0.0033,0.0,0.0,0.0,1.0E-4,0.0033,5.0E-4,0.0,0.0,0.0,0.0,5.0E-4,2.0E-4
741,"Great Valley 08 (Quinto), Subsection 1",0.0072,0.0,0.0,1.0E-4,2.0E-4,0.0069,0.0015,0.0,0.0,1.0E-4,1.0E-4,0.0015,4.0E-4
742,"Great Valley 08 (Quinto), Subsection 2",0.0069,0.0,0.0,1.0E-4,2.0E-4,0.0068,0.0015,0.0,0.0,1.0E-4,1.0E-4,0.0015,4.0E-4
743,"Great Valley 09 (Laguna Seca), Subsection 0",0.0187,0.0,0.0,1.0E-4,0.0013,0.0183,0.0025,0.0,0.0,0.0,0.0,0.0025,6.0E-4
