
X-Axis: Forecast Timespan (years)
Y-Axis: M≥6.0 Participation Probability
Number of Data Sets: 13


DATASET #1

Name: UCERF3-TI
Num Points: 1006
Info: 

X, Y Data:
1.1407711E-4	9.951667E-6
1.1565044E-4	1.0088917E-5
1.1724546E-4	1.022806E-5
1.1886248E-4	1.0369122E-5
1.205018E-4	1.051213E-5
1.2216374E-4	1.065711E-5
1.2384859E-4	1.0804089E-5
1.2555667E-4	1.0953096E-5
1.2728831E-4	1.1104156E-5
1.2904384E-4	1.1257302E-5
1.3082358E-4	1.1412559E-5
1.3262787E-4	1.1569957E-5
1.3445703E-4	1.1729526E-5
1.3631143E-4	1.1891295E-5
1.381914E-4	1.2055296E-5
1.4009731E-4	1.2221559E-5
1.4202949E-4	1.23901145E-5
1.4398833E-4	1.2560994E-5
1.4597418E-4	1.2734231E-5
1.4798742E-4	1.2909857E-5
1.5002843E-4	1.3087905E-5
1.5209758E-4	1.326841E-5
1.5419527E-4	1.3451403E-5
1.5632188E-4	1.363692E-5
1.5847784E-4	1.3824995E-5
1.6066352E-4	1.4015665E-5
1.6287935E-4	1.4208964E-5
1.6512575E-4	1.4404929E-5
1.6740312E-4	1.4603596E-5
1.697119E-4	1.4805004E-5
1.7205252E-4	1.5009189E-5
1.7442543E-4	1.5216191E-5
1.7683106E-4	1.5426047E-5
1.7926986E-4	1.5638798E-5
1.817423E-4	1.5854483E-5
1.8424886E-4	1.6073142E-5
1.8678997E-4	1.6294816E-5
1.8936612E-4	1.6519549E-5
1.9197782E-4	1.6747379E-5
1.9462552E-4	1.6978353E-5
1.9730975E-4	1.7212513E-5
2.0003099E-4	1.74499E-5
2.0278977E-4	1.7690563E-5
2.0558659E-4	1.7934544E-5
2.0842199E-4	1.818189E-5
2.112965E-4	1.8432649E-5
2.1421064E-4	1.8686866E-5
2.1716498E-4	1.8944587E-5
2.2016006E-4	1.9205863E-5
2.2319646E-4	1.9470743E-5
2.2627473E-4	1.9739276E-5
2.2939545E-4	2.0011512E-5
2.325592E-4	2.0287504E-5
2.3576661E-4	2.05673E-5
2.3901823E-4	2.0850955E-5
2.4231472E-4	2.1138525E-5
2.4565667E-4	2.1430058E-5
2.490447E-4	2.1725613E-5
2.5247945E-4	2.2025244E-5
2.5596158E-4	2.2329006E-5
2.5949173E-4	2.263696E-5
2.630706E-4	2.294916E-5
2.666988E-4	2.3265664E-5
2.7037703E-4	2.3586534E-5
2.7410602E-4	2.391183E-5
2.778864E-4	2.4241612E-5
2.8171894E-4	2.4575942E-5
2.8560433E-4	2.4914883E-5
2.8954333E-4	2.5258498E-5
2.9353664E-4	2.5606852E-5
2.97585E-4	2.5960011E-5
3.0168923E-4	2.631804E-5
3.0585006E-4	2.6681008E-5
3.1006825E-4	2.704898E-5
3.1434462E-4	2.7422027E-5
3.1868E-4	2.7800219E-5
3.2307516E-4	2.8183627E-5
3.2753093E-4	2.8572324E-5
3.3204813E-4	2.896638E-5
3.3662765E-4	2.936587E-5
3.4127035E-4	2.9770872E-5
3.4597705E-4	3.0181458E-5
3.5074868E-4	3.0597705E-5
3.5558612E-4	3.1019696E-5
3.6049026E-4	3.1447504E-5
3.6546207E-4	3.1881213E-5
3.705024E-4	3.2320902E-5
3.756123E-4	3.2766657E-5
3.8079266E-4	3.321856E-5
3.8604444E-4	3.3676693E-5
3.9136867E-4	3.4141147E-5
3.9676632E-4	3.4612003E-5
4.0223842E-4	3.5089357E-5
4.07786E-4	3.5573292E-5
4.1341007E-4	3.60639E-5
