Time (days),ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.73196393,1.0,1.05922,1.0,0.0,0.0,181.0,0.0,0.0,2.0,4.0
1.4639279,1.0,2.12546,2.0,1.0,0.0,235.0,0.0,0.0,3.0,6.0
2.1958919,1.0,3.17637,3.0,2.0,0.0,273.0,0.0,1.0,5.0,9.0
2.9278557,2.0,4.19368,3.0,3.0,0.0,298.0,0.0,2.0,6.0,11.0
3.6598196,3.0,5.19936,4.0,4.0,0.0,317.0,1.0,2.0,7.0,13.0
4.3917837,3.0,6.1837,5.0,5.0,0.0,337.0,1.0,3.0,9.0,15.0
5.1237473,3.0,7.14068,6.0,5.0,0.0,346.0,1.0,3.0,10.0,17.0
5.8557115,3.0,8.08932,7.0,6.0,0.0,387.0,2.0,4.0,11.0,19.0
6.5876756,4.0,9.01157,8.0,7.0,0.0,460.0,2.0,5.0,12.0,21.0
7.319639,4.0,9.9187,9.0,8.0,0.0,507.0,3.0,5.0,13.0,23.0
8.051603,4.0,10.80275,9.0,8.0,0.0,532.0,3.0,6.0,14.0,25.0
8.783567,4.0,11.65684,10.0,9.0,0.0,548.0,4.0,6.0,15.0,27.0
9.515531,4.0,12.50195,11.0,10.0,0.0,565.0,4.0,7.0,16.0,28.0
10.247495,4.0,13.33344,12.0,11.0,0.0,593.0,5.0,8.0,17.0,30.0
10.979459,4.0,14.14544,12.0,11.0,0.0,608.0,5.0,8.0,18.0,32.0
11.711423,4.0,14.93331,13.0,12.0,0.0,618.0,5.0,9.0,19.0,33.0
12.443387,4.0,15.7097,14.0,12.0,0.0,630.0,6.0,9.0,20.0,35.0
13.175351,4.0,16.46637,14.0,13.0,0.0,639.0,6.0,10.0,21.0,37.0
13.907314,4.0,17.20405,15.0,13.0,0.0,642.0,7.0,10.0,21.0,38.0
14.639278,4.0,17.93705,16.0,14.0,0.0,648.0,7.0,11.0,22.0,39.0
15.371243,4.0,18.66745,16.0,14.0,0.0,656.0,8.0,11.0,23.0,41.0
16.103207,4.0,19.38137,17.0,15.0,0.0,666.0,8.0,12.0,24.0,42.0
16.83517,4.0,20.07405,17.0,17.0,0.0,668.0,8.0,12.0,25.0,44.0
17.567135,4.0,20.76106,18.0,17.0,0.0,671.0,9.0,13.0,25.0,45.0
18.299099,5.0,21.43876,19.0,17.0,1.0,679.0,9.0,13.0,26.0,47.0
19.031061,7.0,22.10138,19.0,17.0,1.0,688.0,9.0,14.0,27.0,48.0
19.763025,8.0,22.74911,20.0,18.0,1.0,702.0,10.0,14.0,28.0,49.0
20.49499,8.0,23.39638,20.0,18.0,1.0,711.0,10.0,15.0,29.0,51.0
21.226954,8.0,24.01858,21.0,19.0,2.0,720.0,11.0,15.0,29.0,52.0
21.958918,8.0,24.6361,21.0,20.0,2.0,726.0,11.0,16.0,30.0,53.0
22.690882,8.0,25.24715,22.0,20.0,2.0,731.0,11.0,16.0,31.0,54.0
23.422846,9.0,25.85295,22.0,20.0,2.0,745.0,12.0,16.0,31.0,55.0
24.15481,9.0,26.43928,23.0,21.0,2.0,752.0,12.0,17.0,32.0,57.0
24.886774,9.0,27.0167,23.0,22.0,2.0,755.0,12.0,17.0,33.0,58.0
25.618738,9.0,27.58262,24.0,22.0,2.0,758.0,13.0,18.0,33.0,59.0
26.350702,9.0,28.14426,24.0,23.0,2.0,763.0,13.0,18.0,34.0,60.0
27.082664,11.0,28.70085,25.0,24.0,2.0,774.0,13.0,19.0,35.0,61.0
27.814629,12.0,29.24266,25.0,24.0,3.0,776.0,14.0,19.0,35.0,62.0
28.546593,12.0,29.78299,26.0,24.0,3.0,779.0,14.0,19.0,36.0,64.0
29.278557,12.0,30.31288,26.0,24.0,3.0,788.0,14.0,20.0,36.0,65.0
30.01052,12.0,30.83925,27.0,25.0,4.0,790.0,15.0,20.0,37.0,66.0
30.742485,12.0,31.3523,27.0,26.0,4.0,793.0,15.0,20.0,38.0,67.0
31.47445,12.0,31.8514,28.0,26.0,4.0,797.0,15.0,21.0,38.0,68.0
32.206413,12.0,32.34761,28.0,26.0,4.0,801.0,16.0,21.0,39.0,69.0
32.938377,12.0,32.84408,29.0,26.0,5.0,802.0,16.0,22.0,39.0,70.0
33.67034,12.0,33.33841,29.0,28.0,5.0,805.0,16.0,22.0,40.0,71.0
34.402306,12.0,33.82914,29.0,28.0,6.0,806.0,17.0,22.0,40.0,72.0
35.13427,12.0,34.30855,30.0,28.0,6.0,812.0,17.0,23.0,41.0,73.0
35.866234,12.0,34.7803,30.0,29.0,6.0,815.0,17.0,23.0,41.0,74.0
36.598198,12.0,35.24951,31.0,29.0,6.0,820.0,17.0,23.0,42.0,75.0
37.330162,12.0,35.70891,31.0,28.0,6.0,827.0,18.0,24.0,43.0,76.0
38.062122,12.0,36.14605,32.0,30.0,7.0,829.0,18.0,24.0,43.0,77.0
38.794086,12.0,36.6053,32.0,31.0,8.0,830.0,18.0,24.0,44.0,78.0
39.52605,12.0,37.04463,32.0,31.0,8.0,830.0,19.0,25.0,44.0,80.0
40.258015,12.0,37.48301,33.0,31.0,8.0,832.0,19.0,25.0,45.0,80.0
40.98998,12.0,37.93419,33.0,32.0,8.0,834.0,19.0,25.0,45.0,81.0
41.721943,12.0,38.3688,33.0,31.0,8.0,837.0,19.0,26.0,46.0,82.0
42.453907,12.0,38.80021,34.0,32.0,8.0,839.0,20.0,26.0,46.0,83.0
43.18587,12.0,39.22082,34.0,33.0,9.0,840.0,20.0,26.0,46.0,84.0
43.917835,13.0,39.63906,35.0,33.0,9.0,845.0,20.0,27.0,47.0,85.0
44.6498,13.0,40.05432,35.0,33.0,9.0,846.0,20.0,27.0,47.0,86.0
45.381763,13.0,40.46225,35.0,33.0,9.0,847.0,21.0,27.0,48.0,87.0
46.113728,13.0,40.8611,36.0,33.0,9.0,850.0,21.0,27.0,48.0,88.0
46.84569,13.0,41.27008,36.0,33.0,9.0,851.0,21.0,28.0,49.0,89.0
47.577656,13.0,41.67146,36.0,33.0,9.0,851.0,21.0,28.0,49.0,90.0
48.30962,13.0,42.05991,37.0,33.0,9.0,854.0,22.0,28.0,50.0,91.0
49.041584,13.0,42.44407,37.0,34.0,9.0,857.0,22.0,29.0,50.0,92.0
49.77355,13.0,42.82256,37.0,35.0,9.0,861.0,22.0,29.0,51.0,92.0
50.505512,13.0,43.21307,38.0,36.0,9.0,862.0,22.0,29.0,51.0,93.0
51.237476,13.0,43.59491,38.0,36.0,9.0,866.0,23.0,29.0,51.0,94.0
51.96944,13.0,43.97686,38.0,36.0,9.0,866.0,23.0,30.0,52.0,95.0
52.701405,13.0,44.35136,39.0,37.0,10.0,871.0,23.0,30.0,52.0,96.0
53.433365,13.0,44.72457,39.0,37.0,10.0,872.0,23.0,30.0,53.0,97.0
54.16533,13.0,45.09415,39.0,37.0,11.0,875.0,24.0,30.0,53.0,98.0
54.897293,13.0,45.45431,40.0,35.0,11.0,875.0,24.0,31.0,54.0,99.0
55.629257,13.0,45.81254,40.0,38.0,11.0,875.0,24.0,31.0,54.0,99.0
56.36122,13.0,46.16685,40.0,38.0,11.0,879.0,24.0,31.0,54.0,100.0
57.093185,13.0,46.52109,41.0,38.0,11.0,879.0,24.0,32.0,55.0,101.0
57.82515,13.0,46.8719,41.0,38.0,11.0,880.0,25.0,32.0,55.0,101.0
58.557114,13.0,47.21092,41.0,38.0,11.0,882.0,25.0,32.0,56.0,102.0
59.289078,13.0,47.54003,41.0,38.0,11.0,882.0,25.0,32.0,56.0,103.0
60.02104,14.0,47.87898,42.0,39.0,11.0,885.0,25.0,33.0,56.0,104.0
60.753006,14.0,48.2189,42.0,40.0,11.0,892.0,25.0,33.0,57.0,104.0
61.48497,14.0,48.55826,42.0,40.0,11.0,892.0,26.0,33.0,57.0,105.0
62.216934,14.0,48.88507,43.0,40.0,11.0,894.0,26.0,33.0,57.0,106.0
62.9489,14.0,49.21421,43.0,40.0,11.0,895.0,26.0,34.0,58.0,107.0
63.680862,14.0,49.53565,43.0,40.0,11.0,895.0,26.0,34.0,58.0,108.0
64.41283,14.0,49.8664,43.0,40.0,11.0,897.0,26.0,34.0,59.0,108.0
