Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.55,36.0,21.43126,21.0,20.0,7.0,79.0,12.0,17.0,26.0,32.0
2.65,27.0,16.798841,16.0,16.0,7.0,78.0,9.0,12.0,21.0,27.0
2.75,16.0,13.5267725,13.0,13.0,3.0,51.0,6.0,10.0,17.0,22.0
2.85,9.0,10.496382,10.0,11.0,2.0,50.0,5.0,7.0,14.0,18.0
2.95,12.0,8.599132,8.0,7.0,1.0,35.0,3.0,6.0,12.0,16.0
3.05,5.0,6.6700435,7.0,7.0,0.0,23.0,2.0,4.0,9.0,12.0
3.15,5.0,5.2344427,5.0,5.0,0.0,19.0,1.0,3.0,7.0,10.0
3.25,8.0,4.0593343,4.0,3.0,0.0,13.0,1.0,2.0,6.0,9.0
3.35,4.0,3.2503617,3.0,3.0,0.0,11.0,0.0,1.0,5.0,8.0
3.45,4.0,2.691751,2.0,2.0,0.0,10.0,0.0,1.0,4.0,6.0
3.55,4.0,2.0173662,2.0,1.0,0.0,9.0,0.0,1.0,3.0,5.0
3.65,0.0,1.7192475,2.0,1.0,0.0,8.0,0.0,0.0,3.0,5.0
3.75,1.0,1.325615,1.0,1.0,0.0,9.0,0.0,0.0,2.0,4.0
3.85,0.0,0.99565846,1.0,0.0,0.0,6.0,0.0,0.0,2.0,4.0
3.95,1.0,0.8480463,1.0,0.0,0.0,5.0,0.0,0.0,2.0,3.0
4.05,0.0,0.67583215,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0
4.15,0.0,0.5354559,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0
4.25,0.0,0.42547032,0.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0
4.35,1.0,0.3212735,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0
4.45,0.0,0.26628074,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0
4.55,0.0,0.21997106,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0
4.65,0.0,0.16931982,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
4.75,0.0,0.13314037,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
4.85,0.0,0.117221415,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
4.95,0.0,0.09117221,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
5.05,1.0,0.06946454,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
5.15,0.0,0.06946454,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
5.25,0.0,0.04486252,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5.35,0.0,0.02894356,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
5.45,0.0,0.033285093,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5.55,0.0,0.026049204,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5.65,0.0,0.013024602,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5.75,0.0,0.011577424,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
5.85,0.0,0.00723589,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.05,0.0,0.010130246,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6.15,0.0,0.011577424,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6.25,0.0,0.001447178,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6.35,0.0,0.001447178,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6.45,0.0,0.001447178,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6.55,0.0,0.001447178,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.85,0.0,0.001447178,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
