Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.5,134.0,104.39048,101.0,100.0,60.0,1545.0,79.0,89.0,115.0,145.0
2.6,98.0,82.874344,80.0,80.0,39.0,1242.0,61.0,70.0,92.0,116.0
2.7,71.0,65.847176,64.0,61.0,26.0,988.0,47.0,55.0,74.0,93.0
2.8,55.0,52.263103,50.0,50.0,20.0,787.0,36.0,43.0,60.0,75.0
2.9,46.0,41.539448,40.0,39.0,15.0,606.0,27.0,33.0,48.0,61.0
3.0,34.0,33.015312,32.0,31.0,10.0,498.0,20.0,26.0,39.0,50.0
3.1,29.0,26.191172,25.0,24.0,8.0,400.0,15.0,20.0,31.0,41.0
3.2,24.0,20.827242,20.0,20.0,4.0,315.0,11.0,15.0,26.0,33.0
3.3,16.0,16.565517,16.0,15.0,3.0,246.0,8.0,12.0,21.0,27.0
3.4,12.0,13.143035,13.0,12.0,1.0,201.0,6.0,9.0,17.0,22.0
3.5,8.0,10.423862,10.0,10.0,0.0,164.0,4.0,7.0,14.0,19.0
3.6,4.0,8.268069,8.0,7.0,0.0,136.0,3.0,5.0,11.0,16.0
3.7,4.0,6.5562067,6.0,6.0,0.0,107.0,2.0,4.0,9.0,13.0
3.8,3.0,5.2131724,5.0,5.0,0.0,80.0,1.0,3.0,8.0,11.0
3.9,3.0,4.143724,4.0,3.0,0.0,68.0,1.0,2.0,6.0,9.0
4.0,2.0,3.2798622,3.0,3.0,0.0,55.0,0.0,1.0,5.0,8.0
4.1,2.0,2.6173103,2.0,2.0,0.0,43.0,0.0,1.0,4.0,7.0
4.2,2.0,2.073724,2.0,1.0,0.0,31.0,0.0,1.0,4.0,6.0
4.3,2.0,1.6453793,1.0,1.0,0.0,23.0,0.0,0.0,3.0,5.0
4.4,1.0,1.3084137,1.0,1.0,0.0,19.0,0.0,0.0,2.0,4.0
4.5,1.0,1.0358621,1.0,0.0,0.0,15.0,0.0,0.0,2.0,4.0
4.6,1.0,0.81689656,1.0,0.0,0.0,13.0,0.0,0.0,2.0,3.0
4.7,1.0,0.64724135,0.0,0.0,0.0,11.0,0.0,0.0,1.0,3.0
4.8,1.0,0.50868964,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
4.9,1.0,0.40006897,0.0,0.0,0.0,7.0,0.0,0.0,1.0,2.0
5.0,1.0,0.31503448,0.0,0.0,0.0,7.0,0.0,0.0,1.0,2.0
5.1,0.0,0.24862069,0.0,0.0,0.0,7.0,0.0,0.0,1.0,2.0
5.2,0.0,0.19586207,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0
5.3,0.0,0.15496552,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0
5.4,0.0,0.12110345,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
5.5,0.0,0.09248276,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
5.6,0.0,0.06993104,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
5.7,0.0,0.053379312,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
5.8,0.0,0.04013793,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
5.9,0.0,0.03151724,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
6.0,0.0,0.024137931,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6.1,0.0,0.017793104,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6.2,0.0,0.010758621,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6.3,0.0,0.00875862,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6.4,0.0,0.0063448274,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6.5,0.0,0.005172414,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6.6,0.0,0.0040689656,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
