Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 mo Probability,1 mo Supra-Seis Prob,Primary Aftershocks Mean
2.5,107.94601,81.0,149.0,103.0,101.0,1.0,0.007761856,94.5718
2.6,85.74454,63.0,119.0,82.0,81.0,1.0,0.007761856,75.123886
2.7,68.10539,48.0,96.0,65.0,65.0,1.0,0.007761856,59.67475
2.8,54.119907,37.0,78.0,52.0,50.0,1.0,0.007761856,47.423508
2.9,42.994507,28.0,63.0,41.0,39.0,1.0,0.007761856,37.675453
3.0,34.172874,21.0,51.0,33.0,32.0,1.0,0.007761856,29.952389
3.1,27.13961,16.0,42.0,26.0,25.0,1.0,0.007761856,23.78533
3.2,21.552952,12.0,34.0,21.0,21.0,1.0,0.007761856,18.88852
3.3,17.114603,9.0,28.0,16.0,15.0,1.0,0.007761856,14.999267
3.4,13.58306,6.0,23.0,13.0,12.0,1.0,0.007761856,11.899949
3.5,10.788588,4.0,19.0,10.0,10.0,0.9998806,0.007761856,9.452832
3.6,8.565626,3.0,16.0,8.0,8.0,0.99942,0.007761856,7.5030193
3.7,6.8030367,2.0,13.0,6.0,6.0,0.9976629,0.007761856,5.9639373
3.8,5.4013476,1.0,11.0,5.0,5.0,0.9919993,0.007761856,4.735824
3.9,4.2947288,1.0,10.0,4.0,3.0,0.97975093,0.007761856,3.7648413
4.0,3.406602,0.0,8.0,3.0,3.0,0.95593655,0.007761856,2.9865916
4.1,2.7064483,0.0,7.0,2.0,2.0,0.9161549,0.007761856,2.3737803
4.2,2.144183,0.0,6.0,2.0,1.0,0.8609519,0.007761856,1.8803309
4.3,1.7051518,0.0,5.0,1.0,1.0,0.79256225,0.007761856,1.4948652
4.4,1.3523029,0.0,4.0,1.0,1.0,0.7143978,0.007761856,1.1867622
4.5,1.071375,0.0,4.0,1.0,0.0,0.63045037,0.007761856,0.9396281
4.6,0.84796995,0.0,3.0,1.0,0.0,0.54561585,0.007761856,0.74419993
4.7,0.6723132,0.0,3.0,0.0,0.0,0.4644831,0.007761856,0.5897646
4.8,0.53128624,0.0,2.0,0.0,0.0,0.39065164,0.007761856,0.46554077
4.9,0.4196179,0.0,2.0,0.0,0.0,0.32374617,0.007761856,0.3670249
5.0,0.329768,0.0,2.0,0.0,0.0,0.2651996,0.007761856,0.28865576
5.1,0.25900716,0.0,2.0,0.0,0.0,0.214739,0.007761856,0.22649266
5.2,0.20458888,0.0,1.0,0.0,0.0,0.1741897,0.007761856,0.17864211
5.3,0.16047424,0.0,1.0,0.0,0.0,0.13969634,0.007761856,0.13995223
5.4,0.12534972,0.0,1.0,0.0,0.0,0.11160014,0.007761856,0.10941658
5.5,0.09679291,0.0,1.0,0.0,0.0,0.08744456,0.007761856,0.084305696
5.6,0.07444558,0.0,1.0,0.0,0.0,0.068287276,0.007761856,0.06482429
5.7,0.057233028,0.0,1.0,0.0,0.0,0.05308768,0.007761856,0.049778234
5.8,0.043091096,0.0,1.0,0.0,0.0,0.040498123,0.007761856,0.03739338
