Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 hr Probability,1 hr Supra-Seis Prob,Primary Aftershocks Mean
2.5,0.21853434,0.0,1.0,0.0,0.0,0.18867658,2.3473076E-5,0.20846438
2.6,0.17449886,0.0,1.0,0.0,0.0,0.154312,2.3473076E-5,0.16654147
2.7,0.13776349,0.0,1.0,0.0,0.0,0.12384395,2.3473076E-5,0.13151965
2.8,0.110135674,0.0,1.0,0.0,0.0,0.10041782,2.3473076E-5,0.10525327
2.9,0.085981876,0.0,1.0,0.0,0.0,0.078752175,2.3473076E-5,0.0820384
3.0,0.06825971,0.0,1.0,0.0,0.0,0.06309563,2.3473076E-5,0.06513779
3.1,0.053800292,0.0,1.0,0.0,0.0,0.05020891,2.3473076E-5,0.05135909
3.2,0.041922916,0.0,1.0,0.0,0.0,0.039340876,2.3473076E-5,0.03997465
3.3,0.033824705,0.0,1.0,0.0,0.0,0.03189991,2.3473076E-5,0.03220506
3.4,0.026548048,0.0,0.0,0.0,0.0,0.024975354,2.3473076E-5,0.025186611
3.5,0.02112577,0.0,0.0,0.0,0.0,0.019952115,2.3473076E-5,0.01999906
3.6,0.01664241,0.0,0.0,0.0,0.0,0.015844326,2.3473076E-5,0.015750434
3.7,0.013074503,0.0,0.0,0.0,0.0,0.012534623,2.3473076E-5,0.012346839
3.8,0.01068025,0.0,0.0,0.0,0.0,0.010281207,2.3473076E-5,0.0100464765
3.9,0.008614619,0.0,0.0,0.0,0.0,0.008332942,2.3473076E-5,0.008098211
4.0,0.006807192,0.0,0.0,0.0,0.0,0.006548988,2.3473076E-5,0.0063377307
4.1,0.0053988076,0.0,0.0,0.0,0.0,0.00518755,2.3473076E-5,0.004952819
4.2,0.0041782074,0.0,0.0,0.0,0.0,0.004013896,2.3473076E-5,0.0038261116
4.3,0.0031923384,0.0,0.0,0.0,0.0,0.003074973,2.3473076E-5,0.0029106615
4.4,0.002464673,0.0,0.0,0.0,0.0,0.0023707808,2.3473076E-5,0.0022299422
4.5,0.0020186845,0.0,0.0,0.0,0.0,0.0019952115,2.3473076E-5,0.0018778461
4.6,0.0014083845,0.0,0.0,0.0,0.0,0.0014083845,2.3473076E-5,0.0013144923
4.7,0.0010797615,0.0,0.0,0.0,0.0,0.0010797615,2.3473076E-5,0.0010093423
4.8,9.3892304E-4,0.0,0.0,0.0,0.0,9.3892304E-4,2.3473076E-5,8.919769E-4
4.9,7.980846E-4,0.0,0.0,0.0,0.0,7.980846E-4,2.3473076E-5,7.5113843E-4
5.0,6.3377304E-4,0.0,0.0,0.0,0.0,6.3377304E-4,2.3473076E-5,5.8682694E-4
5.1,5.3988077E-4,0.0,0.0,0.0,0.0,5.3988077E-4,2.3473076E-5,4.929346E-4
5.2,4.2251538E-4,0.0,0.0,0.0,0.0,4.2251538E-4,2.3473076E-5,3.7556922E-4
5.3,3.2862308E-4,0.0,0.0,0.0,0.0,3.2862308E-4,2.3473076E-5,2.816769E-4
5.4,3.0515E-4,0.0,0.0,0.0,0.0,3.0515E-4,2.3473076E-5,2.5820383E-4
5.5,2.3473076E-4,0.0,0.0,0.0,0.0,2.3473076E-4,2.3473076E-5,1.8778461E-4
