Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 wk Probability,1 wk Supra-Seis Prob,Primary Aftershocks Mean
2.5,33.861683,21.0,51.0,32.0,31.0,1.0,0.0025519968,30.222742
2.6,26.908352,16.0,41.0,26.0,25.0,1.0,0.0025519968,24.014946
2.7,21.382528,12.0,34.0,20.0,19.0,1.0,0.0025519968,19.086624
2.8,16.998962,8.0,28.0,16.0,15.0,1.0,0.0025519968,15.173535
2.9,13.502632,6.0,23.0,13.0,12.0,0.999984,0.0025519968,12.050051
3.0,10.734832,4.0,19.0,10.0,9.0,0.9998405,0.0025519968,9.580101
3.1,8.526764,3.0,16.0,8.0,7.0,0.99947363,0.0025519968,7.6075187
3.2,6.77485,2.0,13.0,6.0,6.0,0.99749583,0.0025519968,6.0448513
3.3,5.3792744,1.0,11.0,5.0,5.0,0.9922483,0.0025519968,4.798695
3.4,4.269124,1.0,9.0,4.0,3.0,0.97988707,0.0025519968,3.8081377
3.5,3.3885894,0.0,8.0,3.0,3.0,0.95613754,0.0025519968,3.0237656
3.6,2.69199,0.0,7.0,2.0,2.0,0.91621476,0.0025519968,2.4018917
3.7,2.1408703,0.0,6.0,2.0,1.0,0.86136276,0.0025519968,1.9114617
3.8,1.7040002,0.0,5.0,1.0,1.0,0.79389435,0.0025519968,1.5225852
3.9,1.3549669,0.0,4.0,1.0,1.0,0.7166486,0.0025519968,1.2104281
4.0,1.0767514,0.0,4.0,1.0,0.0,0.6351442,0.0025519968,0.9629482
4.1,0.8565937,0.0,3.0,1.0,0.0,0.5525392,0.0025519968,0.7660776
4.2,0.6783686,0.0,3.0,0.0,0.0,0.47097105,0.0025519968,0.60606736
4.3,0.5382321,0.0,2.0,0.0,0.0,0.39651653,0.0025519968,0.479903
4.4,0.4273319,0.0,2.0,0.0,0.0,0.33062714,0.0025519968,0.3810291
4.5,0.3379801,0.0,2.0,0.0,0.0,0.272314,0.0025519968,0.3014387
4.6,0.26824677,0.0,2.0,0.0,0.0,0.22323593,0.0025519968,0.2395368
4.7,0.21296415,0.0,1.0,0.0,0.0,0.18192548,0.0025519968,0.18996426
4.8,0.16803305,0.0,1.0,0.0,0.0,0.14694718,0.0025519968,0.14988197
4.9,0.13295904,0.0,1.0,0.0,0.0,0.118109606,0.0025519968,0.118237205
5.0,0.10458402,0.0,1.0,0.0,0.0,0.09461529,0.0025519968,0.093323335
5.1,0.08219025,0.0,1.0,0.0,0.0,0.07523606,0.0025519968,0.07340181
5.2,0.06490047,0.0,1.0,0.0,0.0,0.060067628,0.0025519968,0.05797818
5.3,0.05097614,0.0,1.0,0.0,0.0,0.047419295,0.0025519968,0.045537196
5.4,0.03961975,0.0,1.0,0.0,0.0,0.037115604,0.0025519968,0.035536557
5.5,0.030560164,0.0,1.0,0.0,0.0,0.028885415,0.0025519968,0.027338266
5.6,0.023558121,0.0,0.0,0.0,0.0,0.022457574,0.0025519968,0.021101825
5.7,0.017911829,0.0,0.0,0.0,0.0,0.017210029,0.0025519968,0.01602973
5.8,0.013429884,0.0,0.0,0.0,0.0,0.013015185,0.0025519968,0.011994385
5.9,0.010415337,0.0,0.0,0.0,0.0,0.010192038,0.0025519968,0.009266939
6.0,0.0077995406,0.0,0.0,0.0,0.0,0.0076719406,0.0025519968,0.006842542
6.1,0.0053272936,0.0,0.0,0.0,0.0,0.0052315937,0.0020894476,0.0046254946
6.2,0.003333546,0.0,0.0,0.0,0.0,0.003285696,0.0015790481,0.0028550467
6.3,0.002488197,0.0,0.0,0.0,0.0,0.002440347,0.0013238484,0.0021372975
6.4,0.0018023478,0.0,0.0,0.0,0.0,0.0017544979,0.0011005487,0.0015471481
6.5,0.0013876483,0.0,0.0,0.0,0.0,0.0013397984,9.5699885E-4,0.0012121985
6.6,0.0011802986,0.0,0.0,0.0,0.0,0.0011483986,9.091489E-4,0.0010526987
6.7,9.7294885E-4,0.0,0.0,0.0,0.0,9.4104884E-4,7.815491E-4,8.7724894E-4
6.8,8.1344903E-4,0.0,0.0,0.0,0.0,7.9749903E-4,6.8584917E-4,7.336991E-4
6.9,6.539492E-4,0.0,0.0,0.0,0.0,6.379992E-4,5.4229936E-4,5.741993E-4
7.0,4.7849942E-4,0.0,0.0,0.0,0.0,4.6254945E-4,4.306495E-4,4.146995E-4
7.1,3.9874951E-4,0.0,0.0,0.0,0.0,3.9874951E-4,3.6684956E-4,3.6684956E-4
7.2,2.3924971E-4,0.0,0.0,0.0,0.0,2.3924971E-4,2.0734975E-4,2.2329974E-4
7.3,1.4354983E-4,0.0,0.0,0.0,0.0,1.4354983E-4,1.2759985E-4,1.4354983E-4
7.4,7.97499E-5,0.0,0.0,0.0,0.0,7.97499E-5,7.97499E-5,7.97499E-5
7.5,4.7849942E-5,0.0,0.0,0.0,0.0,4.7849942E-5,4.7849942E-5,4.7849942E-5
7.6,3.1899963E-5,0.0,0.0,0.0,0.0,3.1899963E-5,3.1899963E-5,3.1899963E-5
7.7,1.5949981E-5,0.0,0.0,0.0,0.0,1.5949981E-5,1.5949981E-5,1.5949981E-5
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
