Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.1562562,0.16032548,0.111
6.1,0.1562562,0.16032548,0.111
6.2,0.1562562,0.16032548,0.111
6.3,0.1562562,0.16032548,0.111
6.4,0.1562562,0.16032548,0.111
6.5,0.1562562,0.16032548,0.111
6.6,0.1562562,0.16032548,0.111
6.7,0.087889336,0.089938104,0.055
6.8,0.084184565,0.086152785,0.049
6.9,0.057642937,0.0590436,0.036
7.0,0.05483742,0.05616549,0.036
7.1,0.04063534,0.04167844,0.027
7.2,0.03327609,0.034156222,0.024
7.3,0.021282015,0.021790177,0.016
7.4,0.011057414,0.011362337,0.009
7.5,0.007780504,0.008007895,0.006
7.6,0.0044224365,0.0045569655,0.003
