Subsection Index,Subsection Name,Total 500 Year Mean Count,Total 1 Day Prob,Total 1 Week Prob,Total 1 Month Prob,Total 1 Year Prob,Total 500 Year Prob,Triggered 500 Year Mean Count,Triggered 1 Day Prob,Triggered 1 Week Prob,Triggered 1 Month Prob,Triggered 1 Year Prob,Triggered 500 Year Prob,Triggered 500 Year Primary Mean Count
69,"Bartlett Springs 2011 CFM, Subsection 20",0.5692109,0.0,0.0,0.0,0.0038809832,0.49159122,0.0025873221,0.0,0.0,0.0,0.0,0.0025873221,0.0012936611
70,"Bartlett Springs 2011 CFM, Subsection 21",0.5485123,0.0,0.0,0.0,0.0038809832,0.47477362,0.0025873221,0.0,0.0,0.0,0.0,0.0025873221,0.0012936611
71,"Bartlett Springs 2011 CFM, Subsection 22",0.5045278,0.0,0.0,0.0,0.0025873221,0.44113842,0.0025873221,0.0,0.0,0.0,0.0,0.0025873221,0.0012936611
72,"Battle Creek 2011 CFM, Subsection 0",0.041397154,0.0,0.0,0.0,0.0,0.041397154,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,"Battle Creek 2011 CFM, Subsection 1",0.04915912,0.0,0.0,0.0,0.0,0.04915912,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,"Battle Creek 2011 CFM, Subsection 2",0.043984476,0.0,0.0,0.0,0.0,0.043984476,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,"Battle Creek 2011 CFM, Subsection 3",0.05045278,0.0,0.0,0.0,0.0,0.05045278,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,"Battle Creek 2011 CFM, Subsection 4",0.05045278,0.0,0.0,0.0,0.0,0.05045278,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,"Battle Creek 2011 CFM, Subsection 5",0.06597672,0.0,0.0,0.0,0.0,0.06597672,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,"Battle Creek 2011 CFM, Subsection 6",0.055627424,0.0,0.0,0.0,0.0,0.055627424,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,"Bear River fault zone, Subsection 0",0.09831824,0.0,0.0,0.0,0.0,0.09702458,0.0038809832,0.0,0.0,0.0,0.0,0.0038809832,0.0012936611
80,"Bear River fault zone, Subsection 1",0.106080204,0.0,0.0,0.0,0.0,0.104786545,0.0051746443,0.0,0.0,0.0,0.0,0.0051746443,0.0025873221
81,"Bear River fault zone, Subsection 2",0.103492886,0.0,0.0,0.0,0.0,0.10219923,0.0025873221,0.0,0.0,0.0,0.0,0.0025873221,0.0012936611
82,"Bear River fault zone, Subsection 3",0.10996119,0.0,0.0,0.0,0.0,0.10737387,0.0025873221,0.0,0.0,0.0,0.0,0.0025873221,0.0012936611
83,"Bear River fault zone, Subsection 4",0.10737387,0.0,0.0,0.0,0.0,0.104786545,0.0025873221,0.0,0.0,0.0,0.0,0.0025873221,0.0012936611
84,"Bear River fault zone, Subsection 5",0.10866753,0.0,0.0,0.0,0.0,0.106080204,0.0025873221,0.0,0.0,0.0,0.0,0.0025873221,0.0012936611
85,"Bear River fault zone, Subsection 6",0.10737387,0.0,0.0,0.0,0.0,0.104786545,0.0025873221,0.0,0.0,0.0,0.0,0.0025873221,0.0012936611
86,"Bear River fault zone, Subsection 7",0.103492886,0.0,0.0,0.0,0.0,0.10090556,0.0025873221,0.0,0.0,0.0,0.0,0.0025873221,0.0012936611
87,"Bear River fault zone, Subsection 8",0.09831824,0.0,0.0,0.0,0.0,0.095730916,0.0025873221,0.0,0.0,0.0,0.0,0.0025873221,0.0012936611
88,"Bear River fault zone, Subsection 9",0.09184994,0.0,0.0,0.0,0.0,0.09055627,0.0025873221,0.0,0.0,0.0,0.0,0.0025873221,0.0012936611
89,"Bear River fault zone, Subsection 10",0.077619664,0.0,0.0,0.0,0.0,0.076326005,0.0025873221,0.0,0.0,0.0,0.0,0.0025873221,0.0012936611
90,"Bennett Valley 2011 CFM, Subsection 0",0.26390687,0.0,0.0,0.0,0.0,0.25614488,0.01164295,0.0,0.0,0.0,0.0,0.01164295,0.0025873221
91,"Bennett Valley 2011 CFM, Subsection 1",0.28848642,0.0,0.0,0.0,0.0,0.28072444,0.012936611,0.0,0.0,0.0,0.0,0.012936611,0.0025873221
92,"Bennett Valley 2011 CFM, Subsection 2",0.28978008,0.0,0.0,0.0,0.0,0.28072444,0.012936611,0.0,0.0,0.0,0.0,0.012936611,0.0025873221
93,"Bennett Valley 2011 CFM, Subsection 3",0.28072444,0.0,0.0,0.0,0.0,0.27166882,0.012936611,0.0,0.0,0.0,0.0,0.012936611,0.0025873221
94,"Bennett Valley 2011 CFM, Subsection 4",0.27684346,0.0,0.0,0.0,0.0,0.26778784,0.012936611,0.0,0.0,0.0,0.0,0.012936611,0.0025873221
95,"Bennett Valley 2011 CFM, Subsection 5",0.26778784,0.0,0.0,0.0,0.0,0.2587322,0.01164295,0.0,0.0,0.0,0.0,0.01164295,0.0025873221
96,"Bennett Valley 2011 CFM, Subsection 6",0.24967659,0.0,0.0,0.0,0.0,0.24579561,0.010349289,0.0,0.0,0.0,0.0,0.010349289,0.0025873221
97,"Bicycle Lake, Subsection 0",0.13712807,0.0,0.0,0.0,0.0,0.13712807,0.0051746443,0.0,0.0,0.0,0.0,0.0051746443,0.0012936611
98,"Bicycle Lake, Subsection 1",0.13712807,0.0,0.0,0.0,0.0,0.13712807,0.0051746443,0.0,0.0,0.0,0.0,0.0051746443,0.0012936611
99,"Bicycle Lake, Subsection 2",0.12419146,0.0,0.0,0.0,0.0,0.12419146,0.0051746443,0.0,0.0,0.0,0.0,0.0051746443,0.0012936611
100,"Bicycle Lake, Subsection 3",0.10866753,0.0,0.0,0.0,0.0,0.10866753,0.0051746443,0.0,0.0,0.0,0.0,0.0051746443,0.0012936611
101,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 0",0.112548515,0.0,0.0,0.0,0.0,0.10996119,0.0038809832,0.0,0.0,0.0,0.0,0.0038809832,0.0012936611
102,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 1",0.11901682,0.0,0.0,0.0,0.0,0.11513583,0.0038809832,0.0,0.0,0.0,0.0,0.0038809832,0.0012936611
103,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 2",0.104786545,0.0,0.0,0.0,0.0,0.103492886,0.0025873221,0.0,0.0,0.0,0.0,0.0025873221,0.0012936611
104,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 3",0.10090556,0.0,0.0,0.0,0.0,0.10090556,0.0025873221,0.0,0.0,0.0,0.0,0.0025873221,0.0012936611
105,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 4",0.104786545,0.0,0.0,0.0,0.0,0.104786545,0.0012936611,0.0,0.0,0.0,0.0,0.0012936611,0.0012936611
106,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 5",0.112548515,0.0,0.0,0.0,0.0,0.112548515,0.0012936611,0.0,0.0,0.0,0.0,0.0012936611,0.0012936611
107,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 6",0.10737387,0.0,0.0,0.0,0.0,0.10737387,0.0012936611,0.0,0.0,0.0,0.0,0.0012936611,0.0012936611
108,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 7",0.10866753,0.0,0.0,0.0,0.0,0.10866753,0.0025873221,0.0,0.0,0.0,0.0,0.0025873221,0.0012936611
109,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 8",0.11642949,0.0,0.0,0.0,0.0,0.11642949,0.0025873221,0.0,0.0,0.0,0.0,0.0025873221,0.0012936611
110,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 9",0.11513583,0.0,0.0,0.0,0.0,0.11513583,0.0038809832,0.0,0.0,0.0,0.0,0.0038809832,0.0012936611
111,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 10",0.112548515,0.0,0.0,0.0,0.0,0.112548515,0.0051746443,0.0,0.0,0.0,0.0,0.0051746443,0.0025873221
112,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 11",0.112548515,0.0,0.0,0.0,0.0,0.112548515,0.0064683054,0.0,0.0,0.0,0.0,0.0064683054,0.0038809832
113,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 12",0.11901682,0.0,0.0,0.0,0.0,0.11901682,0.0077619664,0.0,0.0,0.0,0.0,0.0077619664,0.0038809832
114,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 13",0.12548512,0.0,0.0,0.0,0.0,0.12548512,0.0077619664,0.0,0.0,0.0,0.0,0.0077619664,0.0038809832
115,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 14",0.13195343,0.0,0.0,0.0,0.0,0.13065977,0.0077619664,0.0,0.0,0.0,0.0,0.0077619664,0.0038809832
116,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 15",0.1461837,0.0,0.0,0.0,0.0,0.14100906,0.0064683054,0.0,0.0,0.0,0.0,0.0064683054,0.0038809832
117,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 16",0.19534282,0.0,0.0,0.0,0.0,0.18758085,0.0064683054,0.0,0.0,0.0,0.0,0.0064683054,0.0025873221
118,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 17",0.18369988,0.0,0.0,0.0,0.0,0.17852522,0.0064683054,0.0,0.0,0.0,0.0,0.0064683054,0.0025873221
119,"Big Pine (Central), Subsection 0",0.041397154,0.0,0.0,0.0,0.0,0.041397154,0.0038809832,0.0,0.0,0.0,0.0,0.0038809832,0.0038809832
120,"Big Pine (Central), Subsection 1",0.0465718,0.0,0.0,0.0,0.0,0.0465718,0.0038809832,0.0,0.0,0.0,0.0,0.0038809832,0.0038809832
121,"Big Pine (Central), Subsection 2",0.0465718,0.0,0.0,0.0,0.0,0.0465718,0.0051746443,0.0,0.0,0.0,0.0,0.0051746443,0.0038809832
122,"Big Pine (Central), Subsection 3",0.054333765,0.0,0.0,0.0,0.0,0.053040102,0.0051746443,0.0,0.0,0.0,0.0,0.0051746443,0.0038809832
123,"Big Pine (Central), Subsection 4",0.053040102,0.0,0.0,0.0,0.0,0.051746443,0.0051746443,0.0,0.0,0.0,0.0,0.0051746443,0.0038809832
124,"Big Pine (Central), Subsection 5",0.018111255,0.0,0.0,0.0,0.0,0.018111255,0.0012936611,0.0,0.0,0.0,0.0,0.0012936611,0.0012936611
125,"Big Pine (Central), Subsection 6",0.018111255,0.0,0.0,0.0,0.0,0.018111255,0.0012936611,0.0,0.0,0.0,0.0,0.0012936611,0.0012936611
126,"Big Pine (East), Subsection 0",0.13971539,0.0,0.0,0.0,0.0,0.13454075,0.016817594,0.0,0.0,0.0,0.0,0.016817594,0.0038809832
127,"Big Pine (East), Subsection 1",0.14100906,0.0,0.0,0.0,0.0,0.13583441,0.016817594,0.0,0.0,0.0,0.0,0.016817594,0.0038809832
128,"Big Pine (East), Subsection 2",0.112548515,0.0,0.0,0.0,0.0,0.10996119,0.014230272,0.0,0.0,0.0,0.0,0.014230272,0.0038809832
129,"Big Pine (East), Subsection 3",0.09831824,0.0,0.0,0.0,0.0,0.09702458,0.014230272,0.0,0.0,0.0,0.0,0.014230272,0.0038809832
130,"Big Pine (West), Subsection 0",0.010349289,0.0,0.0,0.0,0.0,0.010349289,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,"Big Pine (West), Subsection 1",0.01164295,0.0,0.0,0.0,0.0,0.01164295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,"Big Pine (West), Subsection 2",0.0090556275,0.0,0.0,0.0,0.0,0.0090556275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,"Blackwater, Subsection 0",0.032341525,0.0,0.0,0.0,0.0,0.032341525,0.0025873221,0.0,0.0,0.0,0.0,0.0025873221,0.0012936611
134,"Blackwater, Subsection 1",0.038809832,0.0,0.0,0.0,0.0,0.038809832,0.0025873221,0.0,0.0,0.0,0.0,0.0025873221,0.0012936611
135,"Blackwater, Subsection 2",0.06080207,0.0,0.0,0.0,0.0,0.06080207,0.0025873221,0.0,0.0,0.0,0.0,0.0025873221,0.0012936611
136,"Blackwater, Subsection 3",0.069857694,0.0,0.0,0.0,0.0,0.069857694,0.0025873221,0.0,0.0,0.0,0.0,0.0025873221,0.0012936611
137,"Blackwater, Subsection 4",0.07891332,0.0,0.0,0.0,0.0,0.07891332,0.0038809832,0.0,0.0,0.0,0.0,0.0038809832,0.0012936611
138,"Blackwater, Subsection 5",0.08926261,0.0,0.0,0.0,0.0,0.08926261,0.0051746443,0.0,0.0,0.0,0.0,0.0051746443,0.0012936611
139,"Blackwater, Subsection 6",0.0996119,0.0,0.0,0.0,0.0,0.09702458,0.0064683054,0.0,0.0,0.0,0.0,0.0064683054,0.0012936611
140,"Blackwater, Subsection 7",0.086675294,0.0,0.0,0.0,0.0,0.08538163,0.0064683054,0.0,0.0,0.0,0.0,0.0064683054,0.0012936611
141,"Blackwater, Subsection 8",0.076326005,0.0,0.0,0.0,0.0,0.076326005,0.0064683054,0.0,0.0,0.0,0.0,0.0064683054,0.0012936611
142,"Blackwater, Subsection 9",0.06338939,0.0,0.0,0.0,0.0,0.06338939,0.0051746443,0.0,0.0,0.0,0.0,0.0051746443,0.0012936611
143,"Blackwater, Subsection 10",0.051746443,0.0,0.0,0.0,0.0,0.051746443,0.0038809832,0.0,0.0,0.0,0.0,0.0038809832,0.0
144,"Blue Cut, Subsection 0",0.09055627,0.0,0.0,0.0,0.0,0.09055627,0.0025873221,0.0,0.0,0.0,0.0,0.0025873221,0.0012936611
145,"Blue Cut, Subsection 1",0.10866753,0.0,0.0,0.0,0.0,0.10866753,0.0025873221,0.0,0.0,0.0,0.0,0.0025873221,0.0012936611
146,"Blue Cut, Subsection 2",0.12160414,0.0,0.0,0.0,0.0,0.12160414,0.0038809832,0.0,0.0,0.0,0.0,0.0038809832,0.0012936611
147,"Blue Cut, Subsection 3",0.13583441,0.0,0.0,0.0,0.0,0.13454075,0.0051746443,0.0,0.0,0.0,0.0,0.0051746443,0.0025873221
148,"Blue Cut, Subsection 4",0.13195343,0.0,0.0,0.0,0.0,0.13065977,0.0038809832,0.0,0.0,0.0,0.0,0.0038809832,0.0025873221
149,"Blue Cut, Subsection 5",0.13065977,0.0,0.0,0.0,0.0,0.13065977,0.0038809832,0.0,0.0,0.0,0.0,0.0038809832,0.0025873221
150,"Blue Cut, Subsection 6",0.13324709,0.0,0.0,0.0,0.0,0.13324709,0.0038809832,0.0,0.0,0.0,0.0,0.0038809832,0.0025873221
151,"Blue Cut, Subsection 7",0.13324709,0.0,0.0,0.0,0.0,0.13324709,0.0038809832,0.0,0.0,0.0,0.0,0.0038809832,0.0025873221
152,"Blue Cut, Subsection 8",0.13195343,0.0,0.0,0.0,0.0,0.13195343,0.0025873221,0.0,0.0,0.0,0.0,0.0025873221,0.0012936611
153,"Blue Cut, Subsection 9",0.13583441,0.0,0.0,0.0,0.0,0.13583441,0.0025873221,0.0,0.0,0.0,0.0,0.0025873221,0.0012936611
154,"Blue Cut, Subsection 10",0.12677878,0.0,0.0,0.0,0.0,0.12677878,0.0025873221,0.0,0.0,0.0,0.0,0.0025873221,0.0012936611
155,"Blue Cut, Subsection 11",0.10219923,0.0,0.0,0.0,0.0,0.10219923,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,"Blue Cut, Subsection 12",0.09184994,0.0,0.0,0.0,0.0,0.09184994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,"Brawley (Seismic Zone) alt 1, Subsection 0",3.3570504,0.0,0.0,0.0,0.0064683054,0.99870634,0.14230272,0.0,0.0,0.0,0.0012936611,0.122897804,0.06468305
158,"Brawley (Seismic Zone) alt 1, Subsection 1",3.5562742,0.0,0.0,0.0,0.0077619664,0.99870634,0.15135835,0.0,0.0,0.0,0.0012936611,0.12807244,0.068564035
159,"Brawley (Seismic Zone) alt 1, Subsection 2",3.6804657,0.0,0.0,0.0,0.0090556275,1.0,0.1591203,0.0,0.0,0.0,0.0012936611,0.13583441,0.068564035
