Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,100 yr Probability,100 yr Supra-Seis Prob
5.0,788.258,592.0,1183.0,755.0,723.0,1.0,1.0
5.1,624.479,467.0,932.0,600.0,536.0,1.0,1.0
5.2,493.797,370.0,731.0,475.0,444.0,1.0,1.0
5.3,389.998,290.0,589.0,374.0,337.0,1.0,1.0
5.4,307.819,228.0,459.0,295.0,279.0,1.0,1.0
5.5,242.725,178.0,356.0,233.0,230.0,1.0,1.0
5.6,190.676,139.0,277.0,184.0,182.0,1.0,1.0
5.7,149.233,108.0,218.0,144.0,131.0,1.0,1.0
5.8,116.381,83.0,173.0,113.0,107.0,1.0,1.0
5.9,88.788,62.0,129.0,87.0,89.0,1.0,1.0
6.0,70.595,50.0,100.0,69.0,63.0,1.0,1.0
6.1,54.707,38.0,78.0,54.0,54.0,1.0,1.0
6.2,43.185,30.0,62.0,42.0,40.0,1.0,1.0
6.3,34.184,23.0,49.0,33.0,31.0,1.0,1.0
6.4,26.768,17.0,39.0,26.0,27.0,1.0,1.0
6.5,20.629,12.0,32.0,20.0,21.0,1.0,1.0
6.6,16.143,9.0,25.0,16.0,15.0,1.0,1.0
6.7,12.452,6.0,20.0,12.0,12.0,1.0,1.0
6.8,9.659,4.0,16.0,9.0,9.0,1.0,1.0
6.9,7.547,3.0,13.0,7.0,7.0,1.0,1.0
7.0,5.86,2.0,11.0,6.0,5.0,0.998,0.998
7.1,4.361,1.0,9.0,4.0,4.0,0.988,0.987
7.2,3.32,1.0,7.0,3.0,3.0,0.982,0.98
7.3,2.628,0.0,6.0,2.0,2.0,0.963,0.961
7.4,2.008,0.0,5.0,2.0,2.0,0.936,0.935
7.5,1.376,0.0,4.0,1.0,1.0,0.821,0.821
7.6,1.022,0.0,3.0,1.0,1.0,0.737,0.737
7.7,0.695,0.0,2.0,1.0,1.0,0.583,0.582
7.8,0.508,0.0,2.0,0.0,0.0,0.47,0.468
7.9,0.294,0.0,1.0,0.0,0.0,0.288,0.288
8.0,0.147,0.0,1.0,0.0,0.0,0.147,0.147
8.1,0.048,0.0,1.0,0.0,0.0,0.048,0.048
8.2,0.015,0.0,0.0,0.0,0.0,0.015,0.015
8.3,0.003,0.0,0.0,0.0,0.0,0.003,0.003
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
