Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,10 yr Probability,10 yr Supra-Seis Prob
5.0,77.13713,43.0,169.0,69.0,69.0,1.0,0.96765846
5.1,61.397156,32.0,136.0,55.0,56.0,1.0,0.96765846
5.2,48.62225,25.0,109.0,43.0,37.0,1.0,0.96765846
5.3,38.37516,19.0,85.0,34.0,36.0,1.0,0.96765846
5.4,30.401035,14.0,66.0,27.0,21.0,1.0,0.96765846
5.5,24.058214,10.0,53.0,21.0,17.0,1.0,0.96765846
5.6,19.058214,7.0,42.0,17.0,16.0,1.0,0.96765846
5.7,14.992238,5.0,34.0,14.0,11.0,1.0,0.96765846
5.8,11.743855,3.0,27.0,11.0,10.0,1.0,0.96765846
5.9,8.985769,2.0,20.0,8.0,7.0,1.0,0.9637775
6.0,7.271669,2.0,17.0,7.0,7.0,1.0,0.96119016
6.1,5.6921086,1.0,13.0,5.0,5.0,0.99482536,0.94954723
6.2,4.561449,1.0,11.0,4.0,5.0,0.97930145,0.9327296
6.3,3.690815,0.0,9.0,3.0,3.0,0.9637775,0.9172057
6.4,2.90815,0.0,7.0,3.0,2.0,0.9301423,0.8732212
6.5,2.263907,0.0,6.0,2.0,1.0,0.87839586,0.8150065
6.6,1.7606727,0.0,5.0,2.0,1.0,0.81112546,0.75291073
6.7,1.3221216,0.0,4.0,1.0,1.0,0.7309185,0.6804657
6.8,1.0349288,0.0,3.0,1.0,0.0,0.6338939,0.59249675
6.9,0.81371284,0.0,3.0,1.0,0.0,0.5549806,0.52393275
7.0,0.6209573,0.0,3.0,0.0,0.0,0.461837,0.4385511
7.1,0.46571797,0.0,2.0,0.0,0.0,0.37774903,0.35963777
7.2,0.3661061,0.0,2.0,0.0,0.0,0.31047866,0.3027167
7.3,0.28460544,0.0,2.0,0.0,0.0,0.24708927,0.24450193
7.4,0.21474774,0.0,1.0,0.0,0.0,0.1927555,0.1927555
7.5,0.15782665,0.0,1.0,0.0,0.0,0.14747736,0.14747736
7.6,0.11901682,0.0,1.0,0.0,0.0,0.113842174,0.113842174
7.7,0.07503234,0.0,1.0,0.0,0.0,0.07373868,0.07373868
7.8,0.051746443,0.0,1.0,0.0,0.0,0.051746443,0.051746443
7.9,0.020698577,0.0,0.0,0.0,0.0,0.020698577,0.020698577
8.0,0.0090556275,0.0,0.0,0.0,0.0,0.0090556275,0.0090556275
8.1,0.0025873221,0.0,0.0,0.0,0.0,0.0025873221,0.0025873221
8.2,0.0025873221,0.0,0.0,0.0,0.0,0.0025873221,0.0025873221
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
