Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.5,516.0,896.0767,798.0,758.0,546.0,12239.0,656.0,711.0,995.0,1728.0
2.6,394.0,711.78735,634.0,594.0,422.0,9695.0,517.0,563.0,792.0,1371.0
2.7,304.0,565.4001,504.0,471.0,323.0,7707.0,407.0,446.0,630.0,1091.0
2.8,235.0,449.10864,401.0,375.0,249.0,6095.0,320.0,353.0,502.0,867.0
2.9,193.0,356.7492,319.0,298.0,188.0,4883.0,251.0,279.0,400.0,689.0
3.0,150.0,283.3873,254.0,242.0,144.0,3880.0,197.0,220.0,319.0,548.0
3.1,120.0,225.071,202.0,194.0,99.0,3057.0,153.0,174.0,254.0,437.0
3.2,102.0,178.73244,161.0,150.0,81.0,2461.0,119.0,137.0,203.0,348.0
3.3,78.0,141.94061,128.0,120.0,55.0,1972.0,93.0,108.0,162.0,277.0
3.4,57.0,112.73415,102.0,93.0,42.0,1558.0,72.0,85.0,130.0,221.0
3.5,38.0,89.53041,81.0,74.0,33.0,1244.0,55.0,66.0,104.0,176.0
3.6,28.0,71.10174,64.0,61.0,24.0,1013.0,42.0,52.0,83.0,141.0
3.7,17.0,56.47404,51.0,49.0,16.0,807.0,32.0,41.0,67.0,113.0
3.8,15.0,44.84866,41.0,39.0,11.0,647.0,24.0,32.0,54.0,90.0
3.9,10.0,35.61255,32.0,31.0,6.0,524.0,18.0,24.0,43.0,72.0
4.0,8.0,28.28337,26.0,24.0,5.0,423.0,14.0,19.0,35.0,58.0
4.1,8.0,22.44981,20.0,19.0,2.0,314.0,10.0,15.0,28.0,47.0
4.2,7.0,17.81041,16.0,15.0,0.0,258.0,7.0,11.0,23.0,38.0
4.3,6.0,14.13115,13.0,11.0,0.0,212.0,5.0,8.0,19.0,31.0
4.4,4.0,11.20749,10.0,9.0,0.0,164.0,3.0,6.0,15.0,25.0
4.5,3.0,8.88322,8.0,7.0,0.0,132.0,2.0,5.0,12.0,21.0
4.6,3.0,7.03747,6.0,5.0,0.0,111.0,1.0,3.0,10.0,17.0
4.7,2.0,5.57357,5.0,4.0,0.0,85.0,1.0,2.0,8.0,14.0
4.8,1.0,4.40802,4.0,3.0,0.0,69.0,0.0,2.0,7.0,12.0
4.9,1.0,3.48486,3.0,2.0,0.0,56.0,0.0,1.0,6.0,10.0
5.0,1.0,2.75081,2.0,2.0,0.0,46.0,0.0,1.0,5.0,8.0
5.1,0.0,2.16629,2.0,1.0,0.0,37.0,0.0,0.0,4.0,7.0
5.2,0.0,1.70314,1.0,1.0,0.0,30.0,0.0,0.0,3.0,6.0
5.3,0.0,1.3324,1.0,0.0,0.0,27.0,0.0,0.0,3.0,5.0
5.4,0.0,1.03775,1.0,0.0,0.0,21.0,0.0,0.0,2.0,4.0
5.5,0.0,0.80543,0.0,0.0,0.0,16.0,0.0,0.0,2.0,4.0
5.6,0.0,0.61909,0.0,0.0,0.0,16.0,0.0,0.0,1.0,3.0
