Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.55,399.0,889.382,795.0,743.0,528.0,4844.0,636.0,696.0,1032.0,1838.0
2.65,313.0,706.52216,632.0,588.0,419.0,3895.0,503.0,553.0,821.0,1460.0
2.75,312.0,561.1365,502.0,472.0,327.0,3141.0,397.0,438.0,652.0,1162.0
2.85,213.0,445.8164,399.0,375.0,256.0,2482.0,313.0,347.0,519.0,925.0
2.95,158.0,354.10376,317.0,301.0,205.0,1955.0,247.0,275.0,412.0,735.0
3.05,161.0,281.34277,253.0,241.0,141.0,1578.0,195.0,218.0,328.0,583.0
3.15,125.0,223.35255,201.0,192.0,114.0,1284.0,153.0,173.0,261.0,464.0
3.25,118.0,177.51639,160.0,150.0,82.0,980.0,120.0,137.0,208.0,369.0
3.35,116.0,140.97874,127.0,120.0,63.0,799.0,94.0,108.0,166.0,293.0
3.45,126.0,111.99964,101.0,96.0,48.0,634.0,73.0,85.0,133.0,233.0
3.55,115.0,88.91112,81.0,77.0,37.0,493.0,56.0,67.0,106.0,186.0
3.65,68.0,70.70474,64.0,60.0,28.0,387.0,44.0,53.0,85.0,147.0
3.75,33.0,56.15192,51.0,47.0,18.0,306.0,34.0,41.0,68.0,118.0
3.85,32.0,44.60181,41.0,36.0,12.0,255.0,26.0,32.0,54.0,93.0
3.95,29.0,35.42141,32.0,29.0,9.0,203.0,20.0,25.0,44.0,75.0
4.05,23.0,28.13678,26.0,24.0,3.0,160.0,15.0,20.0,35.0,60.0
4.15,14.0,22.35871,21.0,19.0,3.0,137.0,11.0,15.0,28.0,48.0
4.25,8.0,17.73701,16.0,15.0,2.0,107.0,8.0,12.0,23.0,38.0
4.35,10.0,14.0905,13.0,12.0,0.0,100.0,6.0,9.0,19.0,30.0
4.45,6.0,11.18592,10.0,9.0,0.0,67.0,4.0,7.0,15.0,25.0
4.55,10.0,8.89133,8.0,7.0,0.0,57.0,3.0,5.0,12.0,20.0
