Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.98541665,0.894162,0.99130434
6.1,0.98541665,0.894162,0.99130434
6.2,0.98541665,0.894162,0.99130434
6.3,0.92851114,0.78161305,0.9652174
6.4,0.92851114,0.78161305,0.9652174
6.5,0.61539173,0.563961,0.51304346
6.6,0.47981948,0.48319826,0.35072464
6.7,0.4394976,0.448557,0.30144927
6.8,0.35241452,0.36509246,0.20289855
6.9,0.3246078,0.33764502,0.18550725
7.0,0.31249142,0.32463655,0.17101449
7.1,0.2925523,0.3031855,0.14782609
7.2,0.26106375,0.2702921,0.12753624
7.3,0.23266298,0.23947713,0.10724638
7.4,0.21093784,0.21611845,0.10144927
7.5,0.1813909,0.1847207,0.072463766
7.6,0.16670452,0.16903916,0.072463766
7.7,0.10293154,0.09906255,0.04057971
7.8,0.005902799,0.0045153685,0.0028985508
7.9,1.7417852E-4,1.09805864E-4,0.0
