Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.5287752,0.54757607,0.25797102
6.1,0.5287752,0.54757607,0.25797102
6.2,0.5287752,0.54757607,0.25797102
6.3,0.449995,0.46200454,0.2173913
6.4,0.4095662,0.4189458,0.2
6.5,0.4053705,0.41457182,0.19710144
6.6,0.3763341,0.38404384,0.1884058
6.7,0.3541947,0.36089897,0.17971015
6.8,0.33089048,0.33659574,0.16521738
6.9,0.29806814,0.30236456,0.14782609
7.0,0.26939136,0.2726181,0.12753624
7.1,0.24894127,0.25180745,0.11884058
7.2,0.22887193,0.23194607,0.104347825
7.3,0.20308083,0.20682856,0.09565217
7.4,0.18553723,0.18927792,0.09275363
7.5,0.16339442,0.16681509,0.08405797
7.6,0.13374811,0.13632339,0.060869563
7.7,0.08999014,0.09059614,0.04347826
7.8,0.05047783,0.050116815,0.023188407
7.9,0.030363783,0.030198758,0.008695652
8.0,0.018001862,0.018598083,0.008695652
8.1,0.00391439,0.0040451013,0.0057971017
