Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 mo Probability,1 mo Supra-Seis Prob,Primary Aftershocks Mean
2.5,1.3018181,0.0,4.0,1.0,0.0,0.557013,2.5974025E-4,0.8038961
2.6,1.0354545,0.0,4.0,0.0,0.0,0.48064935,2.5974025E-4,0.64012986
2.7,0.82584417,0.0,3.0,0.0,0.0,0.40987012,2.5974025E-4,0.51272726
2.8,0.6503896,0.0,3.0,0.0,0.0,0.34415585,2.5974025E-4,0.40584415
2.9,0.5146753,0.0,3.0,0.0,0.0,0.28766233,2.5974025E-4,0.32285714
3.0,0.40818182,0.0,2.0,0.0,0.0,0.23571429,2.5974025E-4,0.2561039
3.1,0.32454544,0.0,2.0,0.0,0.0,0.19324675,2.5974025E-4,0.20142858
3.2,0.2561039,0.0,2.0,0.0,0.0,0.15363637,2.5974025E-4,0.15805195
3.3,0.20571429,0.0,2.0,0.0,0.0,0.12493507,2.5974025E-4,0.12558441
3.4,0.16376624,0.0,1.0,0.0,0.0,0.10194805,2.5974025E-4,0.09987013
3.5,0.13051948,0.0,1.0,0.0,0.0,0.08246753,2.5974025E-4,0.07896104
3.6,0.1025974,0.0,1.0,0.0,0.0,0.06805195,2.5974025E-4,0.062987015
3.7,0.08220779,0.0,1.0,0.0,0.0,0.055584416,2.5974025E-4,0.05012987
3.8,0.066623375,0.0,1.0,0.0,0.0,0.043896105,2.5974025E-4,0.038961038
3.9,0.05090909,0.0,1.0,0.0,0.0,0.033116885,2.5974025E-4,0.028701298
4.0,0.04012987,0.0,1.0,0.0,0.0,0.026493507,2.5974025E-4,0.022467533
4.1,0.03142857,0.0,0.0,0.0,0.0,0.02025974,2.5974025E-4,0.016493507
4.2,0.024285715,0.0,0.0,0.0,0.0,0.015974026,2.5974025E-4,0.012727273
4.3,0.019480519,0.0,0.0,0.0,0.0,0.013116883,2.5974025E-4,0.01051948
4.4,0.016233766,0.0,0.0,0.0,0.0,0.010779221,2.5974025E-4,0.008571428
4.5,0.012987013,0.0,0.0,0.0,0.0,0.0088311685,2.5974025E-4,0.0067532468
4.6,0.010909091,0.0,0.0,0.0,0.0,0.0076623377,2.5974025E-4,0.0057142857
4.7,0.008701298,0.0,0.0,0.0,0.0,0.005844156,2.5974025E-4,0.004155844
4.8,0.007012987,0.0,0.0,0.0,0.0,0.0048051947,2.5974025E-4,0.0035064935
4.9,0.0057142857,0.0,0.0,0.0,0.0,0.004025974,2.5974025E-4,0.0028571428
5.0,0.0044155843,0.0,0.0,0.0,0.0,0.0033766234,2.5974025E-4,0.0024675324
5.1,0.0033766234,0.0,0.0,0.0,0.0,0.0025974025,2.5974025E-4,0.001948052
5.2,0.0028571428,0.0,0.0,0.0,0.0,0.0022077921,2.5974025E-4,0.0016883117
5.3,0.0024675324,0.0,0.0,0.0,0.0,0.002077922,2.5974025E-4,0.0016883117
5.4,0.001948052,0.0,0.0,0.0,0.0,0.0016883117,2.5974025E-4,0.0012987013
5.5,0.0014285714,0.0,0.0,0.0,0.0,0.0011688311,2.5974025E-4,7.792208E-4
5.6,0.0011688311,0.0,0.0,0.0,0.0,9.090909E-4,2.5974025E-4,5.194805E-4
5.7,0.0011688311,0.0,0.0,0.0,0.0,9.090909E-4,2.5974025E-4,5.194805E-4
5.8,9.090909E-4,0.0,0.0,0.0,0.0,7.792208E-4,2.5974025E-4,3.896104E-4
5.9,5.194805E-4,0.0,0.0,0.0,0.0,5.194805E-4,2.5974025E-4,2.5974025E-4
6.0,3.896104E-4,0.0,0.0,0.0,0.0,3.896104E-4,2.5974025E-4,1.2987012E-4
6.1,2.5974025E-4,0.0,0.0,0.0,0.0,2.5974025E-4,2.5974025E-4,1.2987012E-4
6.2,2.5974025E-4,0.0,0.0,0.0,0.0,2.5974025E-4,2.5974025E-4,1.2987012E-4
6.3,2.5974025E-4,0.0,0.0,0.0,0.0,2.5974025E-4,2.5974025E-4,1.2987012E-4
6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
