Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,10 yr Probability,10 yr Supra-Seis Prob,Primary Aftershocks Mean
2.5,5.40375,0.0,10.0,2.0,1.0,0.77981,3.7E-4,1.50789
2.6,4.28808,0.0,8.0,1.0,0.0,0.70243,3.7E-4,1.19548
2.7,3.4087,0.0,7.0,1.0,0.0,0.62339,3.7E-4,0.95197
2.8,2.7102,0.0,6.0,1.0,0.0,0.54488,3.7E-4,0.75759
2.9,2.15054,0.0,5.0,0.0,0.0,0.46843,3.7E-4,0.6006
3.0,1.70629,0.0,4.0,0.0,0.0,0.39851,3.7E-4,0.478
3.1,1.35361,0.0,4.0,0.0,0.0,0.33627,3.7E-4,0.38021
3.2,1.07458,0.0,3.0,0.0,0.0,0.28005,3.7E-4,0.30122
3.3,0.85454,0.0,3.0,0.0,0.0,0.23138,3.7E-4,0.23854
3.4,0.6796,0.0,2.0,0.0,0.0,0.19083,3.7E-4,0.18929
3.5,0.54205,0.0,2.0,0.0,0.0,0.15775,3.7E-4,0.15124
3.6,0.42907,0.0,2.0,0.0,0.0,0.12902,3.7E-4,0.11993
3.7,0.34013,0.0,2.0,0.0,0.0,0.10537,3.7E-4,0.09535
3.8,0.26991,0.0,1.0,0.0,0.0,0.0855,3.7E-4,0.07552
3.9,0.21512,0.0,1.0,0.0,0.0,0.06997,3.7E-4,0.06043
4.0,0.17068,0.0,1.0,0.0,0.0,0.05662,3.7E-4,0.04802
4.1,0.1346,0.0,1.0,0.0,0.0,0.04559,3.7E-4,0.03787
4.2,0.10699,0.0,1.0,0.0,0.0,0.037,3.7E-4,0.03017
4.3,0.08463,0.0,1.0,0.0,0.0,0.0299,3.7E-4,0.02393
4.4,0.06659,0.0,0.0,0.0,0.0,0.02372,3.7E-4,0.01852
4.5,0.05287,0.0,0.0,0.0,0.0,0.01915,3.7E-4,0.01469
4.6,0.04249,0.0,0.0,0.0,0.0,0.01558,3.7E-4,0.01146
4.7,0.03402,0.0,0.0,0.0,0.0,0.01275,3.7E-4,0.00917
4.8,0.02707,0.0,0.0,0.0,0.0,0.01065,3.7E-4,0.00756
4.9,0.02156,0.0,0.0,0.0,0.0,0.0086,3.7E-4,0.00588
5.0,0.01698,0.0,0.0,0.0,0.0,0.00701,3.7E-4,0.00472
5.1,0.01344,0.0,0.0,0.0,0.0,0.00554,3.7E-4,0.00363
5.2,0.01077,0.0,0.0,0.0,0.0,0.00455,3.7E-4,0.00299
5.3,0.00869,0.0,0.0,0.0,0.0,0.00378,3.7E-4,0.00242
5.4,0.00686,0.0,0.0,0.0,0.0,0.00302,3.7E-4,0.00191
5.5,0.00533,0.0,0.0,0.0,0.0,0.00245,3.7E-4,0.00149
5.6,0.00425,0.0,0.0,0.0,0.0,0.00196,3.7E-4,0.0012
5.7,0.00329,0.0,0.0,0.0,0.0,0.00149,3.7E-4,9.0E-4
5.8,0.00263,0.0,0.0,0.0,0.0,0.00119,3.7E-4,7.2E-4
5.9,0.00205,0.0,0.0,0.0,0.0,0.00101,3.7E-4,6.0E-4
6.0,0.00169,0.0,0.0,0.0,0.0,8.0E-4,3.7E-4,4.5E-4
6.1,0.00134,0.0,0.0,0.0,0.0,6.8E-4,3.7E-4,3.6E-4
6.2,9.9E-4,0.0,0.0,0.0,0.0,5.4E-4,3.7E-4,2.9E-4
6.3,8.7E-4,0.0,0.0,0.0,0.0,4.7E-4,3.6E-4,2.5E-4
6.4,6.3E-4,0.0,0.0,0.0,0.0,3.6E-4,2.9E-4,1.9E-4
