Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 hr Probability,1 hr Supra-Seis Prob,Primary Aftershocks Mean
2.5,0.020235049,0.0,0.0,0.0,0.0,0.019097716,0.0,0.019303069
2.6,0.015906865,0.0,0.0,0.0,0.0,0.015038069,0.0,0.01516444
2.7,0.012510663,0.0,0.0,0.0,0.0,0.011894607,0.0,0.011926199
2.8,0.009967459,0.0,0.0,0.0,0.0,0.009525163,0.0,0.009525163
2.9,0.007882349,0.0,0.0,0.0,0.0,0.007534831,0.0,0.0075190347
3.0,0.0061447574,0.0,0.0,0.0,0.0,0.0058920165,0.0,0.0058762203
3.1,0.0048968503,0.0,0.0,0.0,0.0,0.004659906,0.0,0.004659906
3.2,0.0036489433,0.0,0.0,0.0,0.0,0.003475184,0.0,0.003475184
3.3,0.0028433325,0.0,0.0,0.0,0.0,0.002764351,0.0,0.002764351
3.4,0.002274666,0.0,0.0,0.0,0.0,0.002227277,0.0,0.002227277
3.5,0.0018323697,0.0,0.0,0.0,0.0,0.0017849809,0.0,0.0017849809
3.6,0.0015164439,0.0,0.0,0.0,0.0,0.0014690551,0.0,0.0014690551
3.7,0.0012005181,0.0,0.0,0.0,0.0,0.0011689255,0.0,0.0011689255
3.8,9.951664E-4,0.0,0.0,0.0,0.0,9.6357375E-4,0.0,9.6357375E-4
3.9,8.0561085E-4,0.0,0.0,0.0,0.0,7.8981457E-4,0.0,7.8981457E-4
4.0,6.792405E-4,0.0,0.0,0.0,0.0,6.634442E-4,0.0,6.634442E-4
4.1,5.370739E-4,0.0,0.0,0.0,0.0,5.212776E-4,0.0,5.212776E-4
4.2,3.633147E-4,0.0,0.0,0.0,0.0,3.633147E-4,0.0,3.633147E-4
4.3,2.8433325E-4,0.0,0.0,0.0,0.0,2.8433325E-4,0.0,2.8433325E-4
4.4,1.8955549E-4,0.0,0.0,0.0,0.0,1.8955549E-4,0.0,1.8955549E-4
4.5,1.4216662E-4,0.0,0.0,0.0,0.0,1.4216662E-4,0.0,1.4216662E-4
4.6,1.4216662E-4,0.0,0.0,0.0,0.0,1.4216662E-4,0.0,1.4216662E-4
4.7,9.4777744E-5,0.0,0.0,0.0,0.0,9.4777744E-5,0.0,9.4777744E-5
4.8,7.898146E-5,0.0,0.0,0.0,0.0,7.898146E-5,0.0,7.898146E-5
4.9,6.3185165E-5,0.0,0.0,0.0,0.0,6.3185165E-5,0.0,6.3185165E-5
5.0,1.5796291E-5,0.0,0.0,0.0,0.0,1.5796291E-5,0.0,1.5796291E-5
5.1,1.5796291E-5,0.0,0.0,0.0,0.0,1.5796291E-5,0.0,1.5796291E-5
5.2,1.5796291E-5,0.0,0.0,0.0,0.0,1.5796291E-5,0.0,1.5796291E-5
5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
