Subsection Index,Subsection Name,Total Mean Annual Rate,Total 100 Year Prob
54,"Bartlett Springs 2011 CFM, Subsection 5",8.3E-4,0.082
55,"Bartlett Springs 2011 CFM, Subsection 6",8.0E-4,0.079
56,"Bartlett Springs 2011 CFM, Subsection 7",7.8E-4,0.077
57,"Bartlett Springs 2011 CFM, Subsection 8",7.6E-4,0.075
58,"Bartlett Springs 2011 CFM, Subsection 9",7.5E-4,0.074
59,"Bartlett Springs 2011 CFM, Subsection 10",5.9E-4,0.058
60,"Bartlett Springs 2011 CFM, Subsection 11",6.1E-4,0.06
61,"Bartlett Springs 2011 CFM, Subsection 12",7.8E-4,0.077
62,"Bartlett Springs 2011 CFM, Subsection 13",8.1E-4,0.079
63,"Bartlett Springs 2011 CFM, Subsection 14",8.7E-4,0.085
64,"Bartlett Springs 2011 CFM, Subsection 15",9.1E-4,0.089
65,"Bartlett Springs 2011 CFM, Subsection 16",9.3E-4,0.09
66,"Bartlett Springs 2011 CFM, Subsection 17",9.6E-4,0.094
67,"Bartlett Springs 2011 CFM, Subsection 18",0.00103,0.101
68,"Bartlett Springs 2011 CFM, Subsection 19",0.00113,0.111
69,"Bartlett Springs 2011 CFM, Subsection 20",0.00116,0.113
70,"Bartlett Springs 2011 CFM, Subsection 21",0.00106,0.104
71,"Bartlett Springs 2011 CFM, Subsection 22",9.6E-4,0.095
72,"Battle Creek 2011 CFM, Subsection 0",1.5E-4,0.015
73,"Battle Creek 2011 CFM, Subsection 1",1.6E-4,0.016
74,"Battle Creek 2011 CFM, Subsection 2",1.2E-4,0.012
75,"Battle Creek 2011 CFM, Subsection 3",1.2E-4,0.012
76,"Battle Creek 2011 CFM, Subsection 4",1.4E-4,0.014
77,"Battle Creek 2011 CFM, Subsection 5",1.3E-4,0.013
78,"Battle Creek 2011 CFM, Subsection 6",1.1E-4,0.011
79,"Bear River fault zone, Subsection 0",2.0E-4,0.02
80,"Bear River fault zone, Subsection 1",2.1E-4,0.021
81,"Bear River fault zone, Subsection 2",2.1E-4,0.021
82,"Bear River fault zone, Subsection 3",2.4E-4,0.024
83,"Bear River fault zone, Subsection 4",2.5E-4,0.025
84,"Bear River fault zone, Subsection 5",2.7E-4,0.027
85,"Bear River fault zone, Subsection 6",3.0E-4,0.03
86,"Bear River fault zone, Subsection 7",3.0E-4,0.03
87,"Bear River fault zone, Subsection 8",2.9E-4,0.029
88,"Bear River fault zone, Subsection 9",2.7E-4,0.027
89,"Bear River fault zone, Subsection 10",2.3E-4,0.023
90,"Bennett Valley 2011 CFM, Subsection 0",6.2E-4,0.062
91,"Bennett Valley 2011 CFM, Subsection 1",6.6E-4,0.066
92,"Bennett Valley 2011 CFM, Subsection 2",6.6E-4,0.066
93,"Bennett Valley 2011 CFM, Subsection 3",6.6E-4,0.066
94,"Bennett Valley 2011 CFM, Subsection 4",6.5E-4,0.065
95,"Bennett Valley 2011 CFM, Subsection 5",6.2E-4,0.062
96,"Bennett Valley 2011 CFM, Subsection 6",5.8E-4,0.058
97,"Bicycle Lake, Subsection 0",4.3E-4,0.043
98,"Bicycle Lake, Subsection 1",4.3E-4,0.043
99,"Bicycle Lake, Subsection 2",4.0E-4,0.04
100,"Bicycle Lake, Subsection 3",3.8E-4,0.038
101,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 0",3.0E-4,0.03
102,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 1",3.1E-4,0.031
103,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 2",1.9E-4,0.019
104,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 3",1.8E-4,0.018
105,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 4",1.9E-4,0.019
106,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 5",1.9E-4,0.019
107,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 6",1.8E-4,0.018
108,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 7",2.0E-4,0.02
109,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 8",2.0E-4,0.02
110,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 9",2.1E-4,0.021
111,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 10",2.3E-4,0.023
112,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 11",2.3E-4,0.023
113,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 12",2.2E-4,0.022
114,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 13",2.5E-4,0.025
115,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 14",2.9E-4,0.028
116,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 15",3.1E-4,0.03
117,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 16",3.9E-4,0.037
118,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 17",3.5E-4,0.034
119,"Big Pine (Central), Subsection 0",8.0E-5,0.008
120,"Big Pine (Central), Subsection 1",8.0E-5,0.008
121,"Big Pine (Central), Subsection 2",4.0E-5,0.004
122,"Big Pine (Central), Subsection 3",4.0E-5,0.004
123,"Big Pine (Central), Subsection 4",4.0E-5,0.004
124,"Big Pine (Central), Subsection 5",1.0E-5,0.001
125,"Big Pine (Central), Subsection 6",1.0E-5,0.001
126,"Big Pine (East), Subsection 0",1.2E-4,0.012
127,"Big Pine (East), Subsection 1",1.2E-4,0.012
128,"Big Pine (East), Subsection 2",9.0E-5,0.009
129,"Big Pine (East), Subsection 3",9.0E-5,0.009
130,"Big Pine (West), Subsection 0",5.0E-5,0.005
131,"Big Pine (West), Subsection 1",5.0E-5,0.005
132,"Big Pine (West), Subsection 2",3.0E-5,0.003
133,"Blackwater, Subsection 0",9.0E-5,0.009
134,"Blackwater, Subsection 1",1.2E-4,0.012
135,"Blackwater, Subsection 2",1.6E-4,0.016
136,"Blackwater, Subsection 3",1.9E-4,0.019
137,"Blackwater, Subsection 4",2.1E-4,0.021
138,"Blackwater, Subsection 5",2.2E-4,0.022
139,"Blackwater, Subsection 6",2.3E-4,0.023
140,"Blackwater, Subsection 7",1.9E-4,0.019
141,"Blackwater, Subsection 8",1.8E-4,0.018
142,"Blackwater, Subsection 9",1.4E-4,0.014
143,"Blackwater, Subsection 10",9.0E-5,0.009
144,"Blue Cut, Subsection 0",1.6E-4,0.016
145,"Blue Cut, Subsection 1",1.6E-4,0.016
146,"Blue Cut, Subsection 2",1.8E-4,0.018
147,"Blue Cut, Subsection 3",2.0E-4,0.02
148,"Blue Cut, Subsection 4",2.3E-4,0.023
149,"Blue Cut, Subsection 5",2.3E-4,0.023
150,"Blue Cut, Subsection 6",2.2E-4,0.022
151,"Blue Cut, Subsection 7",2.0E-4,0.02
152,"Blue Cut, Subsection 8",2.0E-4,0.02
153,"Blue Cut, Subsection 9",2.1E-4,0.021
154,"Blue Cut, Subsection 10",1.9E-4,0.019
155,"Blue Cut, Subsection 11",1.8E-4,0.018
156,"Blue Cut, Subsection 12",1.5E-4,0.015
157,"Brawley (Seismic Zone) alt 1, Subsection 0",0.00656,0.564
158,"Brawley (Seismic Zone) alt 1, Subsection 1",0.00688,0.584
159,"Brawley (Seismic Zone) alt 1, Subsection 2",0.00709,0.597
160,"Brawley (Seismic Zone) alt 1, Subsection 3",0.00717,0.602
161,"Brawley (Seismic Zone) alt 1, Subsection 4",0.00724,0.606
162,"Brawley (Seismic Zone) alt 1, Subsection 5",0.00735,0.612
163,"Brawley (Seismic Zone) alt 1, Subsection 6",0.00736,0.612
164,"Brawley (Seismic Zone) alt 1, Subsection 7",0.00741,0.614
165,"Brawley (Seismic Zone) alt 1, Subsection 8",0.0075,0.619
166,"Brawley (Seismic Zone) alt 1, Subsection 9",0.00746,0.616
167,"Breckenridge 2011, Subsection 0",5.0E-5,0.005
168,"Breckenridge 2011, Subsection 1",5.0E-5,0.005
169,"Bullion Mountains, Subsection 0",3.4E-4,0.034
170,"Bullion Mountains, Subsection 1",3.5E-4,0.035
171,"Bullion Mountains, Subsection 2",3.7E-4,0.037
172,"Bullion Mountains, Subsection 3",3.7E-4,0.037
173,"Bullion Mountains, Subsection 4",3.8E-4,0.038
174,"Bullion Mountains, Subsection 5",3.6E-4,0.036
175,"Burnt Mtn, Subsection 0",4.7E-4,0.047
176,"Burnt Mtn, Subsection 1",4.7E-4,0.047
177,"Burnt Mtn, Subsection 2",4.7E-4,0.047
178,"Butano 2011 CFM, Subsection 0",1.2E-4,0.012
179,"Butano 2011 CFM, Subsection 1",1.2E-4,0.012
180,"Butano 2011 CFM, Subsection 2",1.2E-4,0.012
181,"Butano 2011 CFM, Subsection 3",1.8E-4,0.018
182,"Butano 2011 CFM, Subsection 4",1.7E-4,0.017
183,"Butano 2011 CFM, Subsection 5",1.7E-4,0.017
184,"Butano 2011 CFM, Subsection 6",1.6E-4,0.016
185,"Butano 2011 CFM, Subsection 7",1.4E-4,0.014
186,"Cady, Subsection 0",2.1E-4,0.021
187,"Cady, Subsection 1",2.8E-4,0.028
188,"Cady, Subsection 2",2.8E-4,0.028
189,"Cady, Subsection 3",2.7E-4,0.027
190,"Cady, Subsection 4",2.6E-4,0.026
191,"Calaveras (Central) 2011 CFM, Subsection 0",0.00201,0.194
192,"Calaveras (Central) 2011 CFM, Subsection 1",0.00219,0.21
193,"Calaveras (Central) 2011 CFM, Subsection 2",0.00226,0.216
194,"Calaveras (Central) 2011 CFM, Subsection 3",0.00227,0.217
195,"Calaveras (Central) 2011 CFM, Subsection 4",0.00226,0.216
196,"Calaveras (Central) 2011 CFM, Subsection 5",0.00225,0.212
197,"Calaveras (Central) 2011 CFM, Subsection 6",0.00232,0.221
198,"Calaveras (Central) 2011 CFM, Subsection 7",0.00251,0.234
199,"Calaveras (Central) 2011 CFM, Subsection 8",0.00279,0.258
200,"Calaveras (Central) 2011 CFM, Subsection 9",0.00165,0.162
201,"Calaveras (No) 2011 CFM, Subsection 0",0.00134,0.133
202,"Calaveras (No) 2011 CFM, Subsection 1",0.00138,0.137
203,"Calaveras (No) 2011 CFM, Subsection 2",0.00138,0.137
204,"Calaveras (No) 2011 CFM, Subsection 3",0.00135,0.134
205,"Calaveras (No) 2011 CFM, Subsection 4",0.00141,0.14
206,"Calaveras (No) 2011 CFM, Subsection 5",0.00144,0.142
207,"Calaveras (No) 2011 CFM, Subsection 6",0.00113,0.111
208,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 0",0.00227,0.219
209,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 1",0.00233,0.225
210,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 2",0.00226,0.22
211,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 3",0.00217,0.213
212,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 4",0.0021,0.207
213,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 5",0.00197,0.195
214,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 6",0.0015,0.149
215,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 7",0.00207,0.192
216,"Calaveras (So) - Paicines extension 2011 CFM, Subsection 8",0.00121,0.113
217,"Calaveras (So) 2011 CFM, Subsection 0",0.00228,0.22
218,"Calaveras (So) 2011 CFM, Subsection 1",0.00245,0.235
219,"Calaveras (So) 2011 CFM, Subsection 2",0.00241,0.231
220,"Calaveras (So) 2011 CFM, Subsection 3",0.00235,0.224
221,"Calaveras (So) 2011 CFM, Subsection 4",0.00223,0.213
222,"Calaveras (So) 2011 CFM, Subsection 5",0.0021,0.202
223,"Calico-Hidalgo, Subsection 0",4.8E-4,0.048
224,"Calico-Hidalgo, Subsection 1",5.2E-4,0.052
225,"Calico-Hidalgo, Subsection 2",5.5E-4,0.055
226,"Calico-Hidalgo, Subsection 3",5.8E-4,0.058
227,"Calico-Hidalgo, Subsection 4",5.5E-4,0.055
228,"Calico-Hidalgo, Subsection 5",5.8E-4,0.058
229,"Calico-Hidalgo, Subsection 6",5.6E-4,0.056
230,"Calico-Hidalgo, Subsection 7",5.6E-4,0.056
231,"Calico-Hidalgo, Subsection 8",5.8E-4,0.058
232,"Calico-Hidalgo, Subsection 9",5.5E-4,0.055
233,"Calico-Hidalgo, Subsection 10",5.6E-4,0.056
234,"Calico-Hidalgo, Subsection 11",5.9E-4,0.058
235,"Calico-Hidalgo, Subsection 12",6.2E-4,0.061
236,"Calico-Hidalgo, Subsection 13",6.4E-4,0.063
237,"Calico-Hidalgo, Subsection 14",6.5E-4,0.064
238,"Calico-Hidalgo, Subsection 15",7.5E-4,0.069
239,"Calico-Hidalgo, Subsection 16",5.4E-4,0.052
240,"Calico-Hidalgo, Subsection 17",4.2E-4,0.04
241,"Camp Rock 2011, Subsection 0",1.3E-4,0.013
242,"Camp Rock 2011, Subsection 1",2.2E-4,0.022
243,"Camp Rock 2011, Subsection 2",2.4E-4,0.024
244,"Camp Rock 2011, Subsection 3",2.4E-4,0.024
245,"Camp Rock 2011, Subsection 4",2.5E-4,0.025
246,"Camp Rock 2011, Subsection 5",2.4E-4,0.024
247,"Canada David (Detachment), Subsection 0",7.0E-5,0.007
248,"Canada David (Detachment), Subsection 1",9.0E-5,0.009
249,"Canada David (Detachment), Subsection 2",7.0E-5,0.007
250,"Carlsbad, Subsection 0",3.0E-5,0.003
251,"Carlsbad, Subsection 1",4.0E-5,0.004
252,"Carlsbad, Subsection 2",4.0E-5,0.004
253,"Carlsbad, Subsection 3",3.0E-5,0.003
254,"Carlsbad, Subsection 4",4.0E-5,0.004
255,"Carlsbad, Subsection 5",6.0E-5,0.006
256,"Carlsbad, Subsection 6",6.0E-5,0.006
257,"Carson Range (Genoa), Subsection 0",4.6E-4,0.046
258,"Carson Range (Genoa), Subsection 1",5.1E-4,0.051
259,"Carson Range (Genoa), Subsection 2",6.4E-4,0.064
260,"Carson Range (Genoa), Subsection 3",6.8E-4,0.067
261,"Carson Range (Genoa), Subsection 4",6.9E-4,0.067
262,"Carson Range (Genoa), Subsection 5",6.2E-4,0.061
263,"Carson Range (Genoa), Subsection 6",5.9E-4,0.058
264,"Casmalia 2011 CFM, Subsection 0",7.0E-5,0.007
265,"Casmalia 2011 CFM, Subsection 1",7.0E-5,0.007
266,"Casmalia 2011 CFM, Subsection 2",7.0E-5,0.007
267,"Casmalia 2011 CFM, Subsection 3",6.0E-5,0.006
268,"Casmalia 2011 CFM, Subsection 4",8.0E-5,0.008
269,"Casmalia 2011 CFM, Subsection 5",8.0E-5,0.008
270,"Casmalia 2011 CFM, Subsection 6",1.0E-4,0.01
271,"Casmalia 2011 CFM, Subsection 7",1.0E-4,0.01
272,"Cedar Mtn-Mahogany Mtn, Subsection 0",9.0E-5,0.009
273,"Cedar Mtn-Mahogany Mtn, Subsection 1",1.2E-4,0.012
274,"Cedar Mtn-Mahogany Mtn, Subsection 2",1.6E-4,0.016
275,"Cedar Mtn-Mahogany Mtn, Subsection 3",2.0E-4,0.02
276,"Cedar Mtn-Mahogany Mtn, Subsection 4",2.3E-4,0.023
277,"Cedar Mtn-Mahogany Mtn, Subsection 5",2.5E-4,0.025
278,"Cedar Mtn-Mahogany Mtn, Subsection 6",2.9E-4,0.029
279,"Cedar Mtn-Mahogany Mtn, Subsection 7",2.7E-4,0.027
280,"Cedar Mtn-Mahogany Mtn, Subsection 8",2.8E-4,0.028
281,"Cedar Mtn-Mahogany Mtn, Subsection 9",2.8E-4,0.028
282,"Cedar Mtn-Mahogany Mtn, Subsection 10",3.2E-4,0.032
283,"Cedar Mtn-Mahogany Mtn, Subsection 11",2.7E-4,0.027
284,"Cedar Mtn-Mahogany Mtn, Subsection 12",2.7E-4,0.027
285,"Cedar Mtn-Mahogany Mtn, Subsection 13",1.9E-4,0.019
286,"Cedar Mtn-Mahogany Mtn, Subsection 14",1.4E-4,0.014
287,"Cerro Prieto, Subsection 0",0.0,0.0
288,"Cerro Prieto, Subsection 1",0.00105,0.105
289,"Cerro Prieto, Subsection 2",0.00187,0.186
290,"Cerro Prieto, Subsection 3",0.00238,0.231
291,"Cerro Prieto, Subsection 4",0.00336,0.322
292,"Cerro Prieto, Subsection 5",0.00447,0.412
293,"Cerro Prieto, Subsection 6",0.00586,0.514
294,"Cerro Prieto, Subsection 7",0.00749,0.628
295,"Cerro Prieto, Subsection 8",0.00881,0.699
296,"Cerro Prieto, Subsection 9",0.00952,0.733
297,"Cerro Prieto, Subsection 10",0.00941,0.728
298,"Cerro Prieto, Subsection 11",0.00885,0.695
299,"Channel Islands Thrust, Subsection 0",5.6E-4,0.055
300,"Channel Islands Thrust, Subsection 1",5.9E-4,0.058
301,"Channel Islands Thrust, Subsection 2",4.3E-4,0.043
302,"Channel Islands Thrust, Subsection 3",4.6E-4,0.046
303,"Channel Islands Thrust, Subsection 4",7.9E-4,0.078
304,"Channel Islands Thrust, Subsection 5",7.5E-4,0.075
305,"Channel Islands Western Deep Ramp, Subsection 0",2.8E-4,0.028
306,"Channel Islands Western Deep Ramp, Subsection 1",3.7E-4,0.036
307,"Channel Islands Western Deep Ramp, Subsection 2",3.1E-4,0.03
308,"Channel Islands Western Deep Ramp, Subsection 3",2.3E-4,0.023
309,"Channel Islands Western Deep Ramp, Subsection 4",2.9E-4,0.029
310,"Channel Islands Western Deep Ramp, Subsection 5",2.9E-4,0.029
311,"Chino alt 1, Subsection 0",2.5E-4,0.025
312,"Chino alt 1, Subsection 1",2.7E-4,0.027
313,"Chino alt 1, Subsection 2",4.2E-4,0.042
314,"Chino alt 1, Subsection 3",5.1E-4,0.051
315,"Chino alt 1, Subsection 4",5.0E-4,0.05
316,"Clamshell-Sawpit, Subsection 0",6.0E-5,0.006
317,"Clamshell-Sawpit, Subsection 1",6.0E-5,0.006
318,"Clayton, Subsection 0",2.0E-4,0.02
319,"Clayton, Subsection 1",2.4E-4,0.024
320,"Clayton, Subsection 2",2.4E-4,0.024
321,"Cleghorn, Subsection 0",1.1E-4,0.011
322,"Cleghorn, Subsection 1",1.2E-4,0.012
323,"Cleghorn, Subsection 2",1.5E-4,0.015
324,"Cleghorn, Subsection 3",1.5E-4,0.015
325,"Cleghorn Lake, Subsection 0",3.6E-4,0.036
326,"Cleghorn Lake, Subsection 1",4.0E-4,0.04
327,"Cleghorn Lake, Subsection 2",3.8E-4,0.038
328,"Cleghorn Lake, Subsection 3",3.8E-4,0.038
329,"Cleghorn Lake, Subsection 4",3.7E-4,0.037
330,"Cleghorn Pass, Subsection 0",0.0,0.0
331,"Cleghorn Pass, Subsection 1",0.0,0.0
332,"Cleghorn Pass, Subsection 2",0.0,0.0
333,"Cleghorn Pass, Subsection 3",0.0,0.0
334,"Collayami 2011 CFM, Subsection 0",8.0E-5,0.008
335,"Collayami 2011 CFM, Subsection 1",9.0E-5,0.009
336,"Collayami 2011 CFM, Subsection 2",9.0E-5,0.009
337,"Collayami 2011 CFM, Subsection 3",9.0E-5,0.009
338,"Collayami 2011 CFM, Subsection 4",9.0E-5,0.009
339,"Collayami 2011 CFM, Subsection 5",9.0E-5,0.009
340,"Collayami 2011 CFM, Subsection 6",6.0E-5,0.006
341,"Compton, Subsection 0",5.0E-5,0.005
342,"Compton, Subsection 1",6.0E-5,0.006
343,"Compton, Subsection 2",1.8E-4,0.018
344,"Compton, Subsection 3",1.9E-4,0.019
345,"Compton, Subsection 4",1.7E-4,0.017
346,"Concord 2011 CFM, Subsection 0",9.9E-4,0.098
347,"Concord 2011 CFM, Subsection 1",0.00102,0.101
348,"Concord 2011 CFM, Subsection 2",9.3E-4,0.092
349,"Contra Costa (Lafayette) 2011 CFM, Subsection 0",2.4E-4,0.024
350,"Contra Costa (Lafayette) 2011 CFM, Subsection 1",2.4E-4,0.024
351,"Contra Costa Shear Zone (connector) 2011 CFM, Subsection 0",2.3E-4,0.023
352,"Contra Costa Shear Zone (connector) 2011 CFM, Subsection 1",2.3E-4,0.023
353,"Contra Costa Shear Zone (connector) 2011 CFM, Subsection 2",2.6E-4,0.026
354,"Contra Costa Shear Zone (connector) 2011 CFM, Subsection 3",2.6E-4,0.026
355,"Contra Costa Shear Zone (connector) 2011 CFM, Subsection 4",2.5E-4,0.025
356,"Coronado Bank alt1, Subsection 0",3.4E-4,0.034
357,"Coronado Bank alt1, Subsection 1",4.1E-4,0.041
358,"Coronado Bank alt1, Subsection 2",4.9E-4,0.049
359,"Coronado Bank alt1, Subsection 3",5.3E-4,0.052
360,"Coronado Bank alt1, Subsection 4",5.6E-4,0.055
361,"Coronado Bank alt1, Subsection 5",5.7E-4,0.056
362,"Coronado Bank alt1, Subsection 6",5.8E-4,0.057
363,"Coronado Bank alt1, Subsection 7",5.8E-4,0.057
364,"Coronado Bank alt1, Subsection 8",5.6E-4,0.056
365,"Coronado Bank alt1, Subsection 9",5.5E-4,0.055
366,"Coronado Bank alt1, Subsection 10",5.3E-4,0.053
367,"Coronado Bank alt1, Subsection 11",5.3E-4,0.053
368,"Coronado Bank alt1, Subsection 12",5.5E-4,0.055
369,"Coronado Bank alt1, Subsection 13",5.4E-4,0.054
370,"Coronado Bank alt1, Subsection 14",5.3E-4,0.053
371,"Coronado Bank alt1, Subsection 15",5.4E-4,0.054
372,"Coronado Bank alt1, Subsection 16",5.7E-4,0.056
373,"Coronado Bank alt1, Subsection 17",6.0E-4,0.059
374,"Coronado Bank alt1, Subsection 18",5.5E-4,0.054
375,"Coronado Bank alt1, Subsection 19",5.4E-4,0.053
376,"Coronado Bank alt1, Subsection 20",5.4E-4,0.053
377,"Coronado Bank alt1, Subsection 21",5.4E-4,0.053
378,"Coronado Bank alt1, Subsection 22",5.5E-4,0.054
379,"Coronado Bank alt1, Subsection 23",6.0E-4,0.058
380,"Coronado Bank alt1, Subsection 24",6.0E-4,0.058
381,"Coronado Bank alt1, Subsection 25",5.9E-4,0.057
382,"Coronado Bank alt1, Subsection 26",5.6E-4,0.054
383,"Coronado Bank alt1, Subsection 27",5.5E-4,0.053
384,"Coronado Bank alt1, Subsection 28",4.9E-4,0.048
385,"Coronado Bank alt1, Subsection 29",4.6E-4,0.045
386,"Coronado Bank alt1, Subsection 30",4.2E-4,0.041
387,"Coyote Canyon, Subsection 0",8.1E-4,0.075
388,"Coyote Canyon, Subsection 1",8.9E-4,0.082
389,"Coyote Canyon, Subsection 2",0.001,0.09
390,"Coyote Canyon, Subsection 3",5.7E-4,0.057
391,"Coyote Canyon, Subsection 4",5.7E-4,0.057
392,"Coyote Canyon, Subsection 5",5.5E-4,0.055
393,"Coyote Canyon, Subsection 6",5.1E-4,0.051
394,"Coyote Lake, Subsection 0",3.6E-4,0.036
395,"Coyote Lake, Subsection 1",3.6E-4,0.036
396,"Coyote Lake, Subsection 2",3.9E-4,0.039
397,"Coyote Lake, Subsection 3",4.2E-4,0.042
398,"Coyote Lake, Subsection 4",4.2E-4,0.042
399,"Coyote Lake, Subsection 5",5.1E-4,0.051
400,"Coyote Lake, Subsection 6",4.8E-4,0.048
401,"Coyote Lake, Subsection 7",4.5E-4,0.045
402,"Cucamonga, Subsection 0",3.5E-4,0.035
403,"Cucamonga, Subsection 1",3.7E-4,0.037
404,"Cucamonga, Subsection 2",3.8E-4,0.038
405,"Cucamonga, Subsection 3",3.0E-4,0.03
406,"Davis Creek, Subsection 0",8.0E-5,0.008
407,"Davis Creek, Subsection 1",8.0E-5,0.008
408,"Davis Creek, Subsection 2",7.0E-5,0.007
409,"Davis Creek, Subsection 3",7.0E-5,0.007
410,"Davis Creek, Subsection 4",7.0E-5,0.007
411,"Davis Creek, Subsection 5",7.0E-5,0.007
412,"Death Valley (Black Mtns Frontal), Subsection 0",3.6E-4,0.036
413,"Death Valley (Black Mtns Frontal), Subsection 1",3.7E-4,0.037
414,"Death Valley (Black Mtns Frontal), Subsection 2",3.7E-4,0.037
415,"Death Valley (Black Mtns Frontal), Subsection 3",3.7E-4,0.037
416,"Death Valley (Black Mtns Frontal), Subsection 4",3.8E-4,0.038
417,"Death Valley (Black Mtns Frontal), Subsection 5",4.0E-4,0.04
418,"Death Valley (Black Mtns Frontal), Subsection 6",4.2E-4,0.042
419,"Death Valley (Black Mtns Frontal), Subsection 7",4.3E-4,0.043
420,"Death Valley (Black Mtns Frontal), Subsection 8",4.3E-4,0.043
421,"Death Valley (Black Mtns Frontal), Subsection 9",4.1E-4,0.041
422,"Death Valley (Black Mtns Frontal), Subsection 10",3.6E-4,0.036
423,"Death Valley (Fish Lake Valley), Subsection 0",3.2E-4,0.032
424,"Death Valley (Fish Lake Valley), Subsection 1",3.2E-4,0.032
425,"Death Valley (Fish Lake Valley), Subsection 2",3.3E-4,0.033
