Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 mo Probability,1 mo Supra-Seis Prob,Primary Aftershocks Mean
2.5,266.68628,126.0,382.0,167.0,156.0,1.0,0.00844,122.84764
2.6,211.74564,98.0,305.0,133.0,126.0,1.0,0.00844,97.51504
2.7,168.15208,76.0,243.0,106.0,100.0,1.0,0.00844,77.42992
2.8,133.5106,59.0,193.0,84.0,79.0,1.0,0.00844,61.491
2.9,106.03952,45.0,155.0,67.0,63.0,1.0,0.00844,48.83136
3.0,84.23744,34.0,124.0,53.0,50.0,1.0,0.00844,38.82784
3.1,66.91904,26.0,99.0,42.0,38.0,1.0,0.00844,30.84132
3.2,53.1626,20.0,80.0,34.0,31.0,1.0,0.00844,24.507
3.3,42.21676,14.0,64.0,27.0,24.0,1.0,0.00844,19.45276
3.4,33.52172,11.0,51.0,21.0,20.0,1.0,0.00844,15.44416
3.5,26.60744,8.0,41.0,17.0,16.0,1.0,0.00844,12.24736
3.6,21.13596,6.0,34.0,13.0,12.0,1.0,0.00844,9.72604
3.7,16.78268,4.0,27.0,11.0,10.0,0.99988,0.00844,7.72072
3.8,13.34196,3.0,23.0,8.0,7.0,0.99916,0.00844,6.13784
3.9,10.59104,2.0,19.0,7.0,5.0,0.9964,0.00844,4.87232
4.0,8.40556,1.0,15.0,5.0,4.0,0.98816,0.00844,3.87348
4.1,6.66216,0.0,13.0,4.0,3.0,0.97228,0.00844,3.07128
4.2,5.2868,0.0,11.0,3.0,2.0,0.94424,0.00844,2.43532
4.3,4.18176,0.0,9.0,2.0,2.0,0.89912,0.00844,1.93052
4.4,3.31528,0.0,8.0,2.0,1.0,0.84144,0.00844,1.53276
4.5,2.6224,0.0,6.0,1.0,1.0,0.77172,0.00844,1.21676
4.6,2.06868,0.0,5.0,1.0,1.0,0.6928,0.00844,0.95864
4.7,1.63928,0.0,5.0,1.0,0.0,0.6092,0.00844,0.76244
4.8,1.29196,0.0,4.0,1.0,0.0,0.52684,0.00844,0.60132
4.9,1.01868,0.0,4.0,0.0,0.0,0.45224,0.00844,0.47464
5.0,0.79632,0.0,3.0,0.0,0.0,0.37804,0.00844,0.37072
5.1,0.62032,0.0,3.0,0.0,0.0,0.31228,0.00844,0.2862
5.2,0.48548,0.0,2.0,0.0,0.0,0.25624,0.00844,0.2246
5.3,0.37512,0.0,2.0,0.0,0.0,0.20524,0.00844,0.17132
5.4,0.29108,0.0,2.0,0.0,0.0,0.16376,0.00844,0.13284
5.5,0.2214,0.0,2.0,0.0,0.0,0.12736,0.00844,0.10128
5.6,0.16916,0.0,1.0,0.0,0.0,0.10032,0.00844,0.07748
5.7,0.1248,0.0,1.0,0.0,0.0,0.07636,0.00844,0.05688
5.8,0.0902,0.0,1.0,0.0,0.0,0.05724,0.00844,0.04148
5.9,0.06252,0.0,1.0,0.0,0.0,0.04124,0.00844,0.02908
6.0,0.04388,0.0,1.0,0.0,0.0,0.02964,0.00844,0.02032
6.1,0.02648,0.0,0.0,0.0,0.0,0.018,0.00824,0.012
6.2,0.01744,0.0,0.0,0.0,0.0,0.01244,0.00816,0.00808
6.3,0.01256,0.0,0.0,0.0,0.0,0.00932,0.00804,0.00604
6.4,0.0102,0.0,0.0,0.0,0.0,0.00832,0.00772,0.0054
6.5,0.00908,0.0,0.0,0.0,0.0,0.00752,0.00704,0.00488
6.6,0.00788,0.0,0.0,0.0,0.0,0.0072,0.007,0.00472
6.7,0.00764,0.0,0.0,0.0,0.0,0.00708,0.00692,0.00468
6.8,0.00724,0.0,0.0,0.0,0.0,0.00684,0.00672,0.00452
6.9,0.00696,0.0,0.0,0.0,0.0,0.00668,0.0066,0.00436
7.0,0.00656,0.0,0.0,0.0,0.0,0.00644,0.0064,0.0042
7.1,0.0062,0.0,0.0,0.0,0.0,0.00608,0.00604,0.00396
7.2,0.00608,0.0,0.0,0.0,0.0,0.006,0.006,0.00388
7.3,0.00596,0.0,0.0,0.0,0.0,0.00588,0.00588,0.0038
7.4,0.00588,0.0,0.0,0.0,0.0,0.00584,0.00584,0.00376
7.5,0.0058,0.0,0.0,0.0,0.0,0.00576,0.00576,0.00368
7.6,0.0056,0.0,0.0,0.0,0.0,0.00556,0.00556,0.00356
7.7,0.00532,0.0,0.0,0.0,0.0,0.00532,0.00532,0.00332
7.8,0.00456,0.0,0.0,0.0,0.0,0.00456,0.00456,0.00288
7.9,0.00236,0.0,0.0,0.0,0.0,0.00236,0.00236,0.00128
8.0,8.8E-4,0.0,0.0,0.0,0.0,8.8E-4,8.8E-4,4.0E-4
8.1,1.6E-4,0.0,0.0,0.0,0.0,1.6E-4,1.6E-4,4.0E-5
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
