Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 wk Probability,1 wk Supra-Seis Prob,Primary Aftershocks Mean
2.5,199.82285,104.0,292.0,138.0,127.0,1.0,0.0064,106.49724
2.6,158.65808,80.0,233.0,109.0,104.0,1.0,0.0064,84.52788
2.7,125.98524,62.0,185.0,87.0,83.0,1.0,0.0064,67.11616
2.8,100.02612,48.0,147.0,69.0,67.0,1.0,0.0064,53.28348
2.9,79.4374,36.0,118.0,55.0,51.0,1.0,0.0064,42.31404
3.0,63.11524,28.0,95.0,44.0,41.0,1.0,0.0064,33.641
3.1,50.13428,21.0,76.0,35.0,33.0,1.0,0.0064,26.7172
3.2,39.82432,16.0,61.0,28.0,26.0,1.0,0.0064,21.22308
3.3,31.6288,11.0,49.0,22.0,21.0,1.0,0.0064,16.84956
3.4,25.11224,8.0,40.0,17.0,16.0,1.0,0.0064,13.37412
3.5,19.92752,6.0,32.0,14.0,12.0,1.0,0.0064,10.606
3.6,15.82784,4.0,26.0,11.0,10.0,0.99996,0.0064,8.42408
3.7,12.56432,3.0,22.0,9.0,8.0,0.99976,0.0064,6.68704
3.8,9.9854,2.0,18.0,7.0,6.0,0.99768,0.0064,5.31548
3.9,7.92676,1.0,15.0,5.0,5.0,0.99112,0.0064,4.21528
4.0,6.29368,1.0,12.0,4.0,4.0,0.97672,0.0064,3.35004
4.1,4.98768,0.0,10.0,3.0,2.0,0.95156,0.0064,2.65404
4.2,3.96244,0.0,9.0,3.0,2.0,0.91164,0.0064,2.10784
4.3,3.13528,0.0,7.0,2.0,1.0,0.85424,0.0064,1.67248
4.4,2.49096,0.0,6.0,2.0,1.0,0.78636,0.0064,1.3308
4.5,1.96976,0.0,5.0,1.0,1.0,0.7112,0.0064,1.0576
4.6,1.55584,0.0,5.0,1.0,0.0,0.6284,0.0064,0.83296
4.7,1.23188,0.0,4.0,1.0,0.0,0.54356,0.0064,0.662
4.8,0.96876,0.0,3.0,0.0,0.0,0.46356,0.0064,0.5216
4.9,0.7662,0.0,3.0,0.0,0.0,0.39388,0.0064,0.41224
5.0,0.59732,0.0,3.0,0.0,0.0,0.3262,0.0064,0.32188
5.1,0.46388,0.0,2.0,0.0,0.0,0.2664,0.0064,0.248
5.2,0.36384,0.0,2.0,0.0,0.0,0.2178,0.0064,0.19464
5.3,0.2812,0.0,2.0,0.0,0.0,0.17336,0.0064,0.14892
5.4,0.21824,0.0,1.0,0.0,0.0,0.13788,0.0064,0.11588
5.5,0.16596,0.0,1.0,0.0,0.0,0.1068,0.0064,0.08812
5.6,0.12756,0.0,1.0,0.0,0.0,0.08392,0.0064,0.06784
5.7,0.09424,0.0,1.0,0.0,0.0,0.06364,0.0064,0.05
5.8,0.06888,0.0,1.0,0.0,0.0,0.04832,0.0064,0.03668
5.9,0.04744,0.0,1.0,0.0,0.0,0.03416,0.0064,0.02552
6.0,0.03332,0.0,0.0,0.0,0.0,0.02428,0.0064,0.01784
6.1,0.02004,0.0,0.0,0.0,0.0,0.0144,0.00628,0.0104
6.2,0.01328,0.0,0.0,0.0,0.0,0.00988,0.00624,0.00696
6.3,0.00924,0.0,0.0,0.0,0.0,0.00716,0.0062,0.00508
6.4,0.00748,0.0,0.0,0.0,0.0,0.00636,0.00592,0.00452
6.5,0.00672,0.0,0.0,0.0,0.0,0.00576,0.0054,0.00408
6.6,0.00596,0.0,0.0,0.0,0.0,0.00556,0.00536,0.00396
6.7,0.0058,0.0,0.0,0.0,0.0,0.00548,0.00532,0.00392
6.8,0.00548,0.0,0.0,0.0,0.0,0.00524,0.00512,0.00376
6.9,0.00528,0.0,0.0,0.0,0.0,0.00512,0.00504,0.00364
7.0,0.00504,0.0,0.0,0.0,0.0,0.00496,0.00492,0.00352
7.1,0.00484,0.0,0.0,0.0,0.0,0.00476,0.00472,0.00336
7.2,0.00476,0.0,0.0,0.0,0.0,0.00472,0.00472,0.00332
7.3,0.00468,0.0,0.0,0.0,0.0,0.00464,0.00464,0.00324
7.4,0.0046,0.0,0.0,0.0,0.0,0.0046,0.0046,0.0032
7.5,0.00456,0.0,0.0,0.0,0.0,0.00456,0.00456,0.00316
7.6,0.0044,0.0,0.0,0.0,0.0,0.0044,0.0044,0.00304
7.7,0.00416,0.0,0.0,0.0,0.0,0.00416,0.00416,0.0028
7.8,0.00356,0.0,0.0,0.0,0.0,0.00356,0.00356,0.00248
7.9,0.0018,0.0,0.0,0.0,0.0,0.0018,0.0018,0.00108
8.0,6.0E-4,0.0,0.0,0.0,0.0,6.0E-4,6.0E-4,3.6E-4
8.1,1.2E-4,0.0,0.0,0.0,0.0,1.2E-4,1.2E-4,4.0E-5
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
