Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 hr Probability,1 hr Supra-Seis Prob,Primary Aftershocks Mean
2.5,2.2486846,0.0,6.0,2.0,1.0,0.84486485,0.0025405406,1.8626847
2.6,1.7878739,0.0,5.0,1.0,1.0,0.77214414,0.0025405406,1.4815135
2.7,1.4182702,0.0,4.0,1.0,1.0,0.69286484,0.0025405406,1.1762702
2.8,1.1275135,0.0,4.0,1.0,0.0,0.6099099,0.0025405406,0.9363063
2.9,0.8991171,0.0,3.0,1.0,0.0,0.5283243,0.0025405406,0.74767566
3.0,0.7176036,0.0,3.0,0.0,0.0,0.45142344,0.0025405406,0.5959099
3.1,0.5715856,0.0,2.0,0.0,0.0,0.38174775,0.0025405406,0.47513515
3.2,0.4552072,0.0,2.0,0.0,0.0,0.32034233,0.0025405406,0.37953153
3.3,0.3619099,0.0,2.0,0.0,0.0,0.26497298,0.0025405406,0.30162162
3.4,0.28873873,0.0,2.0,0.0,0.0,0.21742342,0.0025405406,0.2403964
3.5,0.2308108,0.0,2.0,0.0,0.0,0.1774955,0.0025405406,0.19118918
3.6,0.18277478,0.0,1.0,0.0,0.0,0.14403604,0.0025405406,0.15142342
3.7,0.14634234,0.0,1.0,0.0,0.0,0.117279276,0.0025405406,0.120972976
3.8,0.117117114,0.0,1.0,0.0,0.0,0.095513515,0.0025405406,0.097135134
3.9,0.09272072,0.0,1.0,0.0,0.0,0.076576576,0.0025405406,0.07693694
4.0,0.07454054,0.0,1.0,0.0,0.0,0.062396396,0.0025405406,0.06201802
4.1,0.060054053,0.0,1.0,0.0,0.0,0.050774775,0.0025405406,0.05
4.2,0.04744144,0.0,1.0,0.0,0.0,0.04028829,0.0025405406,0.03936937
4.3,0.03845045,0.0,1.0,0.0,0.0,0.032738738,0.0025405406,0.031873874
4.4,0.030612612,0.0,1.0,0.0,0.0,0.026306307,0.0025405406,0.025387388
4.5,0.024576576,0.0,0.0,0.0,0.0,0.021045046,0.0025405406,0.020198198
4.6,0.019981982,0.0,0.0,0.0,0.0,0.017207207,0.0025405406,0.016558558
4.7,0.016108109,0.0,0.0,0.0,0.0,0.014018018,0.0025405406,0.013477477
4.8,0.013117117,0.0,0.0,0.0,0.0,0.011315315,0.0025405406,0.010828828
4.9,0.010648648,0.0,0.0,0.0,0.0,0.009279279,0.0025405406,0.008846846
5.0,0.008774775,0.0,0.0,0.0,0.0,0.0077297296,0.0025405406,0.007333333
5.1,0.007423423,0.0,0.0,0.0,0.0,0.006666667,0.0025405406,0.0062702703
5.2,0.0063243243,0.0,0.0,0.0,0.0,0.005711712,0.0025405406,0.0054054055
5.3,0.0053513516,0.0,0.0,0.0,0.0,0.004954955,0.0025405406,0.0047027026
5.4,0.004630631,0.0,0.0,0.0,0.0,0.0044144145,0.0025405406,0.0041801804
5.5,0.0040900903,0.0,0.0,0.0,0.0,0.0038918918,0.0025405406,0.0037117116
5.6,0.0036756757,0.0,0.0,0.0,0.0,0.0035315314,0.0025405406,0.0034234235
5.7,0.0033693693,0.0,0.0,0.0,0.0,0.0032432433,0.0025405406,0.0031351352
5.8,0.0030630631,0.0,0.0,0.0,0.0,0.002936937,0.0025405406,0.0028288288
5.9,0.0027747748,0.0,0.0,0.0,0.0,0.0027027028,0.0025405406,0.0025765765
6.0,0.0026306307,0.0,0.0,0.0,0.0,0.0025765765,0.0024864865,0.0024504506
6.1,0.0023243243,0.0,0.0,0.0,0.0,0.0022702704,0.0022342342,0.0021621622
6.2,0.0018558558,0.0,0.0,0.0,0.0,0.0018018018,0.0017837838,0.0017477478
6.3,0.0013693693,0.0,0.0,0.0,0.0,0.0013333333,0.0013153154,0.0012792792
6.4,9.009009E-4,0.0,0.0,0.0,0.0,8.6486485E-4,8.4684684E-4,8.1081083E-4
6.5,6.4864865E-4,0.0,0.0,0.0,0.0,6.1261264E-4,5.945946E-4,5.5855856E-4
6.6,3.4234233E-4,0.0,0.0,0.0,0.0,3.2432433E-4,3.2432433E-4,2.8828828E-4
6.7,3.0630632E-4,0.0,0.0,0.0,0.0,2.8828828E-4,2.8828828E-4,2.5225224E-4
6.8,2.3423423E-4,0.0,0.0,0.0,0.0,2.3423423E-4,2.3423423E-4,1.9819819E-4
6.9,1.9819819E-4,0.0,0.0,0.0,0.0,1.9819819E-4,1.9819819E-4,1.6216216E-4
7.0,1.2612612E-4,0.0,0.0,0.0,0.0,1.2612612E-4,1.2612612E-4,9.009009E-5
7.1,9.009009E-5,0.0,0.0,0.0,0.0,9.009009E-5,9.009009E-5,7.207207E-5
7.2,3.6036035E-5,0.0,0.0,0.0,0.0,3.6036035E-5,3.6036035E-5,1.8018018E-5
7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
