Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 d Probability,1 d Supra-Seis Prob,Primary Aftershocks Mean
2.5,8.884037,1.0,17.0,5.0,4.0,0.9898165,0.006972477,4.5873394
2.6,7.0562387,0.0,14.0,4.0,3.0,0.9725688,0.006972477,3.6444037
2.7,5.5977063,0.0,12.0,3.0,2.0,0.94247705,0.006972477,2.8847706
2.8,4.442477,0.0,10.0,2.0,2.0,0.89990824,0.006972477,2.2933028
2.9,3.5415597,0.0,8.0,2.0,1.0,0.83990824,0.006972477,1.8246789
3.0,2.8177981,0.0,7.0,1.0,1.0,0.77376145,0.006972477,1.4582568
3.1,2.2444036,0.0,6.0,1.0,1.0,0.6933945,0.006972477,1.1607339
3.2,1.7874312,0.0,5.0,1.0,0.0,0.61238533,0.006972477,0.9257798
3.3,1.4233028,0.0,4.0,1.0,0.0,0.53394496,0.006972477,0.7421101
3.4,1.1313761,0.0,4.0,0.0,0.0,0.46,0.006972477,0.592844
3.5,0.9085321,0.0,3.0,0.0,0.0,0.393578,0.006972477,0.47724771
3.6,0.7222018,0.0,3.0,0.0,0.0,0.3285321,0.006972477,0.37880734
3.7,0.57862383,0.0,3.0,0.0,0.0,0.27559632,0.006972477,0.30330276
3.8,0.46174312,0.0,2.0,0.0,0.0,0.23100917,0.006972477,0.24366972
3.9,0.36779818,0.0,2.0,0.0,0.0,0.19009174,0.006972477,0.19486238
4.0,0.29697248,0.0,2.0,0.0,0.0,0.15798165,0.006972477,0.15779817
4.1,0.2414679,0.0,2.0,0.0,0.0,0.1314679,0.006972477,0.12761468
4.2,0.19357798,0.0,1.0,0.0,0.0,0.107522935,0.006972477,0.102568805
4.3,0.15761468,0.0,1.0,0.0,0.0,0.09045871,0.006972477,0.083944954
4.4,0.1272477,0.0,1.0,0.0,0.0,0.073944956,0.006972477,0.06779817
4.5,0.10266055,0.0,1.0,0.0,0.0,0.061559632,0.006972477,0.055412844
4.6,0.08449541,0.0,1.0,0.0,0.0,0.05119266,0.006972477,0.04623853
4.7,0.06761468,0.0,1.0,0.0,0.0,0.04174312,0.006972477,0.03706422
4.8,0.054862384,0.0,1.0,0.0,0.0,0.03440367,0.006972477,0.030183487
4.9,0.043394495,0.0,1.0,0.0,0.0,0.027247706,0.006972477,0.023302753
5.0,0.035504587,0.0,0.0,0.0,0.0,0.023027522,0.006972477,0.019266056
5.1,0.031926606,0.0,0.0,0.0,0.0,0.02119266,0.006972477,0.017798165
5.2,0.026788991,0.0,0.0,0.0,0.0,0.018348623,0.006972477,0.015504587
5.3,0.021834861,0.0,0.0,0.0,0.0,0.01587156,0.006972477,0.0133944955
5.4,0.017706422,0.0,0.0,0.0,0.0,0.0133944955,0.006972477,0.010733945
5.5,0.015045872,0.0,0.0,0.0,0.0,0.011743119,0.006972477,0.009266055
5.6,0.01293578,0.0,0.0,0.0,0.0,0.010366973,0.006972477,0.008348624
5.7,0.011743119,0.0,0.0,0.0,0.0,0.009633028,0.006972477,0.007706422
5.8,0.010458715,0.0,0.0,0.0,0.0,0.00880734,0.006972477,0.00706422
5.9,0.008899082,0.0,0.0,0.0,0.0,0.007706422,0.006972477,0.0063302754
6.0,0.008256881,0.0,0.0,0.0,0.0,0.0073394496,0.006972477,0.0059633027
6.1,0.0073394496,0.0,0.0,0.0,0.0,0.006422018,0.006146789,0.005137615
6.2,0.006055046,0.0,0.0,0.0,0.0,0.005412844,0.005321101,0.0042201835
6.3,0.005137615,0.0,0.0,0.0,0.0,0.004678899,0.0045871558,0.0035779816
6.4,0.00440367,0.0,0.0,0.0,0.0,0.0041284403,0.004036697,0.0031192661
6.5,0.0027522936,0.0,0.0,0.0,0.0,0.0026605504,0.0025688075,0.0020183485
6.6,0.0015596331,0.0,0.0,0.0,0.0,0.0015596331,0.0015596331,0.0011926605
6.7,0.0015596331,0.0,0.0,0.0,0.0,0.0015596331,0.0015596331,0.0011926605
6.8,0.0013761468,0.0,0.0,0.0,0.0,0.0013761468,0.0013761468,0.0010091743
6.9,0.0012844037,0.0,0.0,0.0,0.0,0.0012844037,0.0012844037,9.174312E-4
7.0,0.0011009175,0.0,0.0,0.0,0.0,0.0011009175,0.0011009175,7.3394494E-4
7.1,3.6697247E-4,0.0,0.0,0.0,0.0,3.6697247E-4,3.6697247E-4,1.8348623E-4
7.2,2.7522937E-4,0.0,0.0,0.0,0.0,2.7522937E-4,2.7522937E-4,9.174312E-5
7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
