Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.5,18.0,18.12997,9.0,8.0,0.0,8273.0,3.0,5.0,14.0,40.0
2.6,15.0,14.41119,7.0,6.0,0.0,6537.0,2.0,4.0,11.0,32.0
2.7,11.0,11.44887,5.0,5.0,0.0,5196.0,1.0,3.0,9.0,26.0
2.8,9.0,9.0988,4.0,3.0,0.0,4141.0,1.0,2.0,8.0,21.0
2.9,7.0,7.23701,3.0,3.0,0.0,3322.0,0.0,1.0,6.0,17.0
3.0,7.0,5.74657,3.0,2.0,0.0,2638.0,0.0,1.0,5.0,14.0
3.1,7.0,4.56181,2.0,1.0,0.0,2107.0,0.0,1.0,4.0,12.0
3.2,6.0,3.62708,2.0,1.0,0.0,1670.0,0.0,0.0,4.0,10.0
3.3,5.0,2.87959,1.0,1.0,0.0,1330.0,0.0,0.0,3.0,8.0
3.4,2.0,2.28653,1.0,0.0,0.0,1082.0,0.0,0.0,2.0,7.0
3.5,2.0,1.81782,1.0,0.0,0.0,885.0,0.0,0.0,2.0,6.0
3.6,1.0,1.44501,0.0,0.0,0.0,721.0,0.0,0.0,2.0,5.0
3.7,1.0,1.14916,0.0,0.0,0.0,567.0,0.0,0.0,1.0,4.0
3.8,0.0,0.91727,0.0,0.0,0.0,450.0,0.0,0.0,1.0,4.0
3.9,0.0,0.72973,0.0,0.0,0.0,366.0,0.0,0.0,1.0,3.0
4.0,0.0,0.58306,0.0,0.0,0.0,283.0,0.0,0.0,1.0,3.0
4.1,0.0,0.46586,0.0,0.0,0.0,229.0,0.0,0.0,1.0,2.0
4.2,0.0,0.37139,0.0,0.0,0.0,176.0,0.0,0.0,1.0,2.0
4.3,0.0,0.29644,0.0,0.0,0.0,142.0,0.0,0.0,0.0,2.0
4.4,0.0,0.23827,0.0,0.0,0.0,117.0,0.0,0.0,0.0,2.0
4.5,0.0,0.19039,0.0,0.0,0.0,99.0,0.0,0.0,0.0,1.0
4.6,0.0,0.15216,0.0,0.0,0.0,80.0,0.0,0.0,0.0,1.0
4.7,0.0,0.12244,0.0,0.0,0.0,66.0,0.0,0.0,0.0,1.0
4.8,0.0,0.09873,0.0,0.0,0.0,60.0,0.0,0.0,0.0,1.0
4.9,0.0,0.08056,0.0,0.0,0.0,51.0,0.0,0.0,0.0,1.0
5.0,0.0,0.06524,0.0,0.0,0.0,44.0,0.0,0.0,0.0,1.0
5.1,0.0,0.05386,0.0,0.0,0.0,38.0,0.0,0.0,0.0,1.0
5.2,0.0,0.04478,0.0,0.0,0.0,34.0,0.0,0.0,0.0,1.0
5.3,0.0,0.03685,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0
5.4,0.0,0.03072,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
5.5,0.0,0.02599,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
5.6,0.0,0.02209,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
5.7,0.0,0.01929,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
5.8,0.0,0.01675,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
5.9,0.0,0.0146,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
6.0,0.0,0.01335,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
6.1,0.0,0.0114,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
6.2,0.0,0.00925,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
6.3,0.0,0.00729,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
6.4,0.0,0.0054,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
6.5,0.0,0.0037,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
6.6,0.0,0.0019,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6.7,0.0,0.00177,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6.8,0.0,0.00147,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
6.9,0.0,0.00127,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
