Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 mo Probability,1 mo Supra-Seis Prob,Primary Aftershocks Mean
2.5,20.14927,3.0,46.0,9.0,8.0,0.9996646,0.0116463415,7.7682014
2.6,16.012348,2.0,37.0,7.0,6.0,0.9977134,0.0116463415,6.1746645
2.7,12.733689,1.0,30.0,6.0,5.0,0.99259144,0.0116463415,4.906921
2.8,10.131159,1.0,24.0,5.0,4.0,0.9818293,0.0116463415,3.906189
2.9,8.054817,0.0,19.0,4.0,3.0,0.95932925,0.0116463415,3.1079879
3.0,6.4002743,0.0,16.0,3.0,2.0,0.9242683,0.0116463415,2.4755487
3.1,5.0774083,0.0,13.0,2.0,1.0,0.87335366,0.0116463415,1.9627439
3.2,4.040549,0.0,11.0,2.0,1.0,0.81033534,0.0116463415,1.5647256
3.3,3.2135975,0.0,9.0,1.0,1.0,0.7392378,0.0116463415,1.2465549
3.4,2.556311,0.0,8.0,1.0,0.0,0.6595122,0.0116463415,0.9935061
3.5,2.031128,0.0,6.0,1.0,0.0,0.57917684,0.0116463415,0.7897866
3.6,1.6154878,0.0,6.0,0.0,0.0,0.49963415,0.0116463415,0.62634146
3.7,1.2882926,0.0,5.0,0.0,0.0,0.426311,0.0116463415,0.4972561
3.8,1.0252134,0.0,4.0,0.0,0.0,0.36140245,0.0116463415,0.39695123
3.9,0.8196951,0.0,3.0,0.0,0.0,0.30307928,0.0116463415,0.31716463
4.0,0.6545427,0.0,3.0,0.0,0.0,0.2539634,0.0116463415,0.25585365
4.1,0.5245122,0.0,3.0,0.0,0.0,0.2115244,0.0116463415,0.20621951
4.2,0.41801828,0.0,2.0,0.0,0.0,0.17527439,0.0116463415,0.1652744
4.3,0.33368903,0.0,2.0,0.0,0.0,0.14420731,0.0116463415,0.13219512
4.4,0.2687805,0.0,2.0,0.0,0.0,0.120304875,0.0116463415,0.10722561
4.5,0.21503049,0.0,2.0,0.0,0.0,0.099664636,0.0116463415,0.08643293
4.6,0.17088415,0.0,1.0,0.0,0.0,0.08213415,0.0116463415,0.0702439
4.7,0.13679878,0.0,1.0,0.0,0.0,0.0670122,0.0116463415,0.056463413
4.8,0.109786585,0.0,1.0,0.0,0.0,0.055213414,0.0116463415,0.045670733
4.9,0.088628046,0.0,1.0,0.0,0.0,0.04585366,0.0116463415,0.037164636
5.0,0.071707316,0.0,1.0,0.0,0.0,0.038780488,0.0116463415,0.031219512
5.1,0.059207316,0.0,1.0,0.0,0.0,0.033262197,0.0116463415,0.026524391
5.2,0.049390245,0.0,1.0,0.0,0.0,0.028932927,0.0116463415,0.023018293
