Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 wk Probability,1 wk Supra-Seis Prob,Primary Aftershocks Mean
2.5,14.38093,2.0,29.0,7.0,6.0,0.9985659,0.009250646,6.438527
2.6,11.428217,1.0,24.0,6.0,5.0,0.9944186,0.009250646,5.1174417
2.7,9.07925,1.0,19.0,5.0,4.0,0.9838501,0.009250646,4.0646253
2.8,7.2163825,0.0,16.0,4.0,3.0,0.9628424,0.009250646,3.2331784
2.9,5.7399354,0.0,13.0,3.0,2.0,0.92944443,0.009250646,2.5748062
3.0,4.5619507,0.0,11.0,2.0,2.0,0.88067186,0.009250646,2.050026
3.1,3.6215117,0.0,9.0,2.0,1.0,0.8171189,0.009250646,1.6284238
3.2,2.8793797,0.0,8.0,1.0,1.0,0.7452067,0.009250646,1.2982945
3.3,2.2881525,0.0,6.0,1.0,0.0,0.66686046,0.009250646,1.0331137
3.4,1.816925,0.0,6.0,1.0,0.0,0.58602065,0.009250646,0.8217054
3.5,1.4443928,0.0,5.0,1.0,0.0,0.5074419,0.009250646,0.6535013
3.6,1.1470413,0.0,4.0,0.0,0.0,0.431938,0.009250646,0.5185659
3.7,0.9135659,0.0,3.0,0.0,0.0,0.36490956,0.009250646,0.41183463
3.8,0.72897935,0.0,3.0,0.0,0.0,0.3070801,0.009250646,0.3301938
3.9,0.5789406,0.0,3.0,0.0,0.0,0.2544186,0.009250646,0.26281655
4.0,0.4623514,0.0,2.0,0.0,0.0,0.21157622,0.009250646,0.21180879
4.1,0.36976743,0.0,2.0,0.0,0.0,0.17550388,0.009250646,0.17031008
4.2,0.29456073,0.0,2.0,0.0,0.0,0.14366925,0.009250646,0.1357752
4.3,0.23608527,0.0,2.0,0.0,0.0,0.118165374,0.009250646,0.109638244
4.4,0.18936692,0.0,1.0,0.0,0.0,0.09717054,0.009250646,0.08803617
4.5,0.15173127,0.0,1.0,0.0,0.0,0.08005168,0.009250646,0.07120155
4.6,0.122054264,0.0,1.0,0.0,0.0,0.06596899,0.009250646,0.057984497
4.7,0.0980491,0.0,1.0,0.0,0.0,0.054134365,0.009250646,0.046912145
4.8,0.07927649,0.0,1.0,0.0,0.0,0.044844963,0.009250646,0.038410854
4.9,0.064328164,0.0,1.0,0.0,0.0,0.037248064,0.009250646,0.031447027
5.0,0.05254522,0.0,1.0,0.0,0.0,0.03153747,0.009250646,0.02631783
5.1,0.04378553,0.0,1.0,0.0,0.0,0.027183462,0.009250646,0.02254522
5.2,0.036550388,0.0,0.0,0.0,0.0,0.023385013,0.009250646,0.019237727
5.3,0.0298708,0.0,0.0,0.0,0.0,0.0200646,0.009250646,0.016408268
5.4,0.02496124,0.0,0.0,0.0,0.0,0.017377261,0.009250646,0.014018088
5.5,0.02111111,0.0,0.0,0.0,0.0,0.015129199,0.009250646,0.012183462
5.6,0.018113695,0.0,0.0,0.0,0.0,0.013475453,0.009250646,0.010865633
5.7,0.015943153,0.0,0.0,0.0,0.0,0.012235142,0.009250646,0.009857881
5.8,0.013875969,0.0,0.0,0.0,0.0,0.011046512,0.009250646,0.008837209
5.9,0.012093023,0.0,0.0,0.0,0.0,0.01,0.009250646,0.007997416
6.0,0.011020672,0.0,0.0,0.0,0.0,0.009509044,0.009134367,0.0075452197
6.1,0.009315246,0.0,0.0,0.0,0.0,0.008152455,0.007971576,0.006485788
6.2,0.0076744184,0.0,0.0,0.0,0.0,0.0067829457,0.006705426,0.0052842377
6.3,0.0060981913,0.0,0.0,0.0,0.0,0.0054521966,0.005387597,0.004121447
6.4,0.004470284,0.0,0.0,0.0,0.0,0.0040310076,0.003979328,0.002894057
6.5,0.003139535,0.0,0.0,0.0,0.0,0.0028552972,0.0028294574,0.0020801034
6.6,0.0016408269,0.0,0.0,0.0,0.0,0.0015116279,0.0014857881,0.0010852714
6.7,0.0015374677,0.0,0.0,0.0,0.0,0.0014211886,0.0013953488,0.0010077519
6.8,0.0012919897,0.0,0.0,0.0,0.0,0.0012015504,0.0011886305,8.397933E-4
6.9,0.001124031,0.0,0.0,0.0,0.0,0.0010335917,0.0010335917,6.976744E-4
7.0,9.173127E-4,0.0,0.0,0.0,0.0,8.527132E-4,8.527132E-4,5.6847546E-4
7.1,5.9431524E-4,0.0,0.0,0.0,0.0,5.6847546E-4,5.6847546E-4,3.359173E-4
7.2,4.5219637E-4,0.0,0.0,0.0,0.0,4.5219637E-4,4.5219637E-4,2.4547803E-4
7.3,1.5503875E-4,0.0,0.0,0.0,0.0,1.5503875E-4,1.5503875E-4,6.459948E-5
7.4,7.751938E-5,0.0,0.0,0.0,0.0,7.751938E-5,7.751938E-5,3.875969E-5
7.5,6.459948E-5,0.0,0.0,0.0,0.0,6.459948E-5,6.459948E-5,2.5839794E-5
7.6,2.5839794E-5,0.0,0.0,0.0,0.0,2.5839794E-5,2.5839794E-5,1.2919897E-5
7.7,1.2919897E-5,0.0,0.0,0.0,0.0,1.2919897E-5,1.2919897E-5,1.2919897E-5
7.8,1.2919897E-5,0.0,0.0,0.0,0.0,1.2919897E-5,1.2919897E-5,1.2919897E-5
7.9,1.2919897E-5,0.0,0.0,0.0,0.0,1.2919897E-5,1.2919897E-5,1.2919897E-5
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
