Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 mo Probability,1 mo Supra-Seis Prob,Primary Aftershocks Mean
2.5,513.8303,352.0,1121.0,438.0,409.0,1.0,0.0261,308.6415
2.6,408.07242,276.0,889.0,348.0,325.0,1.0,0.0261,245.11125
2.7,324.11688,216.0,707.0,277.0,253.0,1.0,0.0261,194.66953
2.8,257.4114,169.0,561.0,221.0,203.0,1.0,0.0261,154.60245
2.9,204.45433,132.0,447.0,176.0,165.0,1.0,0.0261,122.80678
3.0,162.43317,103.0,356.0,140.0,130.0,1.0,0.0261,97.56531
3.1,129.02786,79.0,283.0,111.0,104.0,1.0,0.0261,77.49249
3.2,102.48779,61.0,226.0,88.0,82.0,1.0,0.0261,61.5537
3.3,81.42656,47.0,180.0,70.0,65.0,1.0,0.0261,48.88371
3.4,64.68101,36.0,144.0,56.0,53.0,1.0,0.0261,38.82953
3.5,51.38279,27.0,115.0,45.0,39.0,1.0,0.0261,30.83573
3.6,40.79077,21.0,92.0,35.0,32.0,1.0,0.0261,24.47172
3.7,32.38908,15.0,74.0,28.0,26.0,1.0,0.0261,19.43525
3.8,25.72275,11.0,59.0,22.0,20.0,1.0,0.0261,15.43316
3.9,20.42329,8.0,48.0,18.0,16.0,1.0,0.0261,12.24912
4.0,16.22635,6.0,39.0,14.0,12.0,1.0,0.0261,9.73361
4.1,12.8872,4.0,31.0,11.0,9.0,0.99989,0.0261,7.72969
4.2,10.22969,3.0,26.0,9.0,7.0,0.99925,0.0261,6.13225
4.3,8.11353,2.0,21.0,7.0,6.0,0.99685,0.0261,4.86189
4.4,6.44237,1.0,17.0,5.0,5.0,0.99031,0.0261,3.86248
4.5,5.10958,1.0,14.0,4.0,3.0,0.9756,0.0261,3.06386
4.6,4.05399,0.0,12.0,3.0,3.0,0.9489,0.0261,2.43091
4.7,3.21701,0.0,10.0,3.0,2.0,0.90787,0.0261,1.92788
4.8,2.54713,0.0,8.0,2.0,1.0,0.85248,0.0261,1.52611
4.9,2.01343,0.0,7.0,2.0,1.0,0.78313,0.0261,1.20701
5.0,1.59103,0.0,6.0,1.0,1.0,0.70596,0.0261,0.95322
5.1,1.25513,0.0,5.0,1.0,0.0,0.6239,0.0261,0.7508
5.2,0.99034,0.0,4.0,1.0,0.0,0.54173,0.0261,0.59175
5.3,0.78138,0.0,4.0,0.0,0.0,0.46401,0.0261,0.46612
5.4,0.61297,0.0,3.0,0.0,0.0,0.3905,0.0261,0.36468
5.5,0.48165,0.0,3.0,0.0,0.0,0.32492,0.0261,0.28572
5.6,0.37461,0.0,2.0,0.0,0.0,0.2664,0.0261,0.22191
5.7,0.2904,0.0,2.0,0.0,0.0,0.21606,0.0261,0.1717
5.8,0.22428,0.0,2.0,0.0,0.0,0.17266,0.0261,0.1312
5.9,0.17202,0.0,2.0,0.0,0.0,0.13656,0.02609,0.09993
6.0,0.13501,0.0,1.0,0.0,0.0,0.10978,0.02607,0.07762
6.1,0.0976,0.0,1.0,0.0,0.0,0.08227,0.01668,0.0572
6.2,0.07134,0.0,1.0,0.0,0.0,0.06207,0.01349,0.04189
6.3,0.05263,0.0,1.0,0.0,0.0,0.04668,0.01042,0.0311
6.4,0.03857,0.0,1.0,0.0,0.0,0.03462,0.00873,0.02232
6.5,0.02797,0.0,1.0,0.0,0.0,0.02538,0.00693,0.01611
6.6,0.0204,0.0,0.0,0.0,0.0,0.01885,0.00592,0.01159
6.7,0.01452,0.0,0.0,0.0,0.0,0.01352,0.00459,0.00815
6.8,0.01024,0.0,0.0,0.0,0.0,0.00968,0.00388,0.00579
6.9,0.00696,0.0,0.0,0.0,0.0,0.00675,0.00299,0.00382
7.0,0.00489,0.0,0.0,0.0,0.0,0.00475,0.00247,0.00253
7.1,0.00341,0.0,0.0,0.0,0.0,0.00333,0.00217,0.00166
7.2,0.00245,0.0,0.0,0.0,0.0,0.00242,0.00179,0.00113
7.3,0.00167,0.0,0.0,0.0,0.0,0.00165,0.00139,7.2E-4
7.4,0.00136,0.0,0.0,0.0,0.0,0.00134,0.00126,5.7E-4
7.5,0.001,0.0,0.0,0.0,0.0,9.8E-4,9.6E-4,4.2E-4
7.6,5.5E-4,0.0,0.0,0.0,0.0,5.4E-4,5.3E-4,2.2E-4
7.7,1.8E-4,0.0,0.0,0.0,0.0,1.8E-4,1.8E-4,6.0E-5
7.8,1.3E-4,0.0,0.0,0.0,0.0,1.3E-4,1.3E-4,4.0E-5
7.9,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,1.0E-4,2.0E-5
8.0,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,2.0E-5,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
