Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 hr Probability,1 hr Supra-Seis Prob,Primary Aftershocks Mean
2.5,99.74409,76.0,134.0,97.0,96.0,1.0,0.00432,90.5178
2.6,79.20527,59.0,108.0,77.0,76.0,1.0,0.00432,71.87502
2.7,62.90363,45.0,87.0,61.0,60.0,1.0,0.00432,57.07884
2.8,49.95192,35.0,70.0,49.0,47.0,1.0,0.00432,45.33056
2.9,39.66919,26.0,57.0,39.0,39.0,1.0,0.00432,36.00101
3.0,31.51264,20.0,47.0,31.0,30.0,1.0,0.00432,28.59827
3.1,25.03326,15.0,38.0,24.0,24.0,1.0,0.00432,22.71753
3.2,19.87367,11.0,31.0,19.0,19.0,1.0,0.00432,18.03324
3.3,15.78402,8.0,26.0,15.0,15.0,1.0,0.00432,14.32001
3.4,12.53714,6.0,21.0,12.0,12.0,1.0,0.00432,11.3723
3.5,9.96104,4.0,18.0,10.0,9.0,0.99992,0.00432,9.03464
3.6,7.90855,3.0,15.0,8.0,7.0,0.99937,0.00432,7.17263
3.7,6.27623,2.0,12.0,6.0,6.0,0.99695,0.00432,5.69091
3.8,4.98343,1.0,10.0,5.0,4.0,0.9901,0.00432,4.51866
3.9,3.95064,0.0,9.0,4.0,3.0,0.97442,0.00432,3.583
4.0,3.1389,0.0,7.0,3.0,2.0,0.94667,0.00432,2.84832
4.1,2.49386,0.0,6.0,2.0,2.0,0.90329,0.00432,2.26337
4.2,1.97764,0.0,5.0,2.0,1.0,0.84372,0.00432,1.79495
4.3,1.56708,0.0,5.0,1.0,1.0,0.77163,0.00432,1.42139
4.4,1.24744,0.0,4.0,1.0,1.0,0.69179,0.00432,1.13215
4.5,0.99121,0.0,4.0,1.0,0.0,0.60779,0.00432,0.89983
4.6,0.7868,0.0,3.0,1.0,0.0,0.52436,0.00432,0.7142
4.7,0.62354,0.0,3.0,0.0,0.0,0.44716,0.00432,0.56596
4.8,0.49324,0.0,2.0,0.0,0.0,0.37568,0.00432,0.44794
4.9,0.39064,0.0,2.0,0.0,0.0,0.31188,0.00432,0.35511
5.0,0.30891,0.0,2.0,0.0,0.0,0.25635,0.00432,0.28064
5.1,0.24374,0.0,2.0,0.0,0.0,0.20884,0.00432,0.22136
5.2,0.19233,0.0,1.0,0.0,0.0,0.16889,0.00432,0.17476
5.3,0.15189,0.0,1.0,0.0,0.0,0.13639,0.00432,0.13775
5.4,0.11883,0.0,1.0,0.0,0.0,0.10851,0.00432,0.10773
5.5,0.09357,0.0,1.0,0.0,0.0,0.08682,0.00432,0.0849
5.6,0.07248,0.0,1.0,0.0,0.0,0.06809,0.00432,0.06588
5.7,0.05595,0.0,1.0,0.0,0.0,0.0532,0.00432,0.05078
5.8,0.04326,0.0,1.0,0.0,0.0,0.04159,0.00432,0.0393
5.9,0.0333,0.0,1.0,0.0,0.0,0.03221,0.00432,0.03022
6.0,0.02602,0.0,1.0,0.0,0.0,0.02528,0.00432,0.0235
6.1,0.01909,0.0,0.0,0.0,0.0,0.01862,0.00278,0.01727
6.2,0.01396,0.0,0.0,0.0,0.0,0.01367,0.00224,0.01265
6.3,0.01035,0.0,0.0,0.0,0.0,0.01015,0.00163,0.00937
6.4,0.00745,0.0,0.0,0.0,0.0,0.00732,0.00126,0.00672
6.5,0.00537,0.0,0.0,0.0,0.0,0.00528,0.001,0.00483
6.6,0.00394,0.0,0.0,0.0,0.0,0.00389,8.2E-4,0.00355
6.7,0.00275,0.0,0.0,0.0,0.0,0.00271,6.4E-4,0.00251
6.8,0.00195,0.0,0.0,0.0,0.0,0.00193,5.5E-4,0.00184
6.9,0.00127,0.0,0.0,0.0,0.0,0.00127,4.3E-4,0.00118
7.0,8.4E-4,0.0,0.0,0.0,0.0,8.4E-4,3.5E-4,7.5E-4
7.1,5.0E-4,0.0,0.0,0.0,0.0,5.0E-4,3.1E-4,4.5E-4
7.2,3.6E-4,0.0,0.0,0.0,0.0,3.6E-4,2.6E-4,3.1E-4
7.3,2.5E-4,0.0,0.0,0.0,0.0,2.5E-4,2.2E-4,2.0E-4
7.4,2.1E-4,0.0,0.0,0.0,0.0,2.1E-4,2.0E-4,1.7E-4
7.5,1.6E-4,0.0,0.0,0.0,0.0,1.6E-4,1.6E-4,1.3E-4
7.6,7.0E-5,0.0,0.0,0.0,0.0,7.0E-5,7.0E-5,6.0E-5
7.7,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,2.0E-5,1.0E-5
7.8,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,2.0E-5,1.0E-5
7.9,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
