Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.12449189,0.11598673,0.067
6.1,0.12449189,0.11598673,0.067
6.2,0.12449189,0.11598673,0.067
6.3,0.12449189,0.11598673,0.067
6.4,0.12449189,0.11598673,0.067
6.5,0.12449189,0.11598673,0.067
6.6,0.12449189,0.11598673,0.067
6.7,0.12449189,0.11598673,0.067
6.8,0.12449189,0.11598673,0.067
6.9,0.12445269,0.115946665,0.067
7.0,0.1188815,0.11022402,0.064
7.1,0.11749926,0.10880747,0.063
7.2,0.11262824,0.10380915,0.061
7.3,0.10588859,0.09690337,0.059
7.4,0.09970685,0.09062346,0.056
7.5,0.08840312,0.079344995,0.047
7.6,0.07526075,0.06665402,0.04
7.7,0.062023733,0.054372255,0.03
7.8,0.0349176,0.02972373,0.015
7.9,0.019930825,0.016205152,0.008
8.0,0.0031564322,0.0026385232,0.001
