Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.5287752,0.5293568,0.285
6.1,0.5287752,0.5293568,0.285
6.2,0.5287752,0.5293568,0.285
6.3,0.449995,0.44555634,0.241
6.4,0.4095662,0.4034138,0.213
6.5,0.4053705,0.39908585,0.213
6.6,0.3763341,0.36903706,0.196
6.7,0.3541947,0.3461689,0.183
6.8,0.33089048,0.32207167,0.168
6.9,0.29806814,0.28809255,0.144
7.0,0.26939136,0.2584,0.123
7.1,0.24894127,0.237286,0.114
7.2,0.22887193,0.21656431,0.101
7.3,0.20308083,0.1899347,0.085
7.4,0.18553723,0.17184643,0.078
7.5,0.16339442,0.14898719,0.072
7.6,0.13374811,0.11841013,0.059
7.7,0.08999014,0.073514275,0.043
7.8,0.05047783,0.035112474,0.025
7.9,0.030363783,0.018368028,0.009
8.0,0.018001862,0.010503061,0.007
8.1,0.00391439,0.0022130606,0.001
