Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.11970948,0.12049434,0.073
6.1,0.11970948,0.12049434,0.073
6.2,0.11970948,0.12049434,0.073
6.3,0.11970948,0.12049434,0.073
6.4,0.11970948,0.12049434,0.073
6.5,0.07943341,0.07928665,0.052
6.6,0.07774715,0.077583164,0.051
6.7,0.06586352,0.06559536,0.038
6.8,0.062606044,0.06230976,0.034
6.9,0.054242756,0.053877987,0.025
7.0,0.049063236,0.048660263,0.02
7.1,0.041767113,0.04131174,0.016
7.2,0.036987927,0.036499124,0.012
7.3,0.030859036,0.030326823,0.008
7.4,0.02500876,0.02443305,0.006
7.5,0.01854472,0.01791747,0.004
7.6,0.011809673,0.011121952,0.003
7.7,0.0055088,0.0047559687,0.001
7.8,0.002572639,0.0017963848,0.0
7.9,0.0014182272,7.3435815E-4,0.0
8.0,4.7398292E-4,1.8181777E-4,0.0
