Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.85224795,0.86329424,0.686
6.1,0.62836957,0.63282967,0.382
6.2,0.52637774,0.5328125,0.313
6.3,0.52637774,0.5328125,0.313
6.4,0.43971404,0.44843647,0.248
6.5,0.42189917,0.4309284,0.23
6.6,0.37809917,0.3875149,0.204
6.7,0.3392754,0.34868065,0.171
6.8,0.31194925,0.32086366,0.159
6.9,0.2796759,0.28795317,0.14
7.0,0.24719818,0.2547377,0.126
7.1,0.21734251,0.22417107,0.108
7.2,0.19240354,0.19864191,0.094
7.3,0.150861,0.15589999,0.071
7.4,0.12195748,0.12614176,0.058
7.5,0.044603836,0.046147056,0.027
7.6,0.0044224365,0.00446512,0.002
