Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.086137585,0.08289149,0.038
6.1,0.086137585,0.08289149,0.038
6.2,0.086137585,0.08289149,0.038
6.3,0.086137585,0.08289149,0.038
6.4,0.086137585,0.08289149,0.038
6.5,0.086137585,0.08289149,0.038
6.6,0.086137585,0.08289149,0.038
6.7,0.086137585,0.08289149,0.038
6.8,0.084612414,0.08134823,0.036
6.9,0.08176082,0.07846029,0.035
7.0,0.08122108,0.07791349,0.035
7.1,0.07977167,0.07644496,0.035
7.2,0.075815566,0.07243553,0.034
7.3,0.070145436,0.06668146,0.028
7.4,0.062148374,0.058564197,0.025
7.5,0.04902542,0.045270834,0.021
7.6,0.029833918,0.026565874,0.011
7.7,0.013260799,0.010300386,0.002
7.8,3.027386E-4,3.045169E-4,0.0
