Magnitude,1 wk TI Prob,1 wk TD Prob,1 wk ETAS Prob,1 wk ETAS/TD Gain,1 wk ETAS Triggered+TD,1 wk ETAS Triggered Only,1 mo TI Prob,1 mo TD Prob,1 mo ETAS Prob,1 mo ETAS/TD Gain,1 mo ETAS Triggered+TD,1 mo ETAS Triggered Only,1 yr TI Prob,1 yr TD Prob,1 yr ETAS Prob,1 yr ETAS/TD Gain,1 yr ETAS Triggered+TD,1 yr ETAS Triggered Only,10 yr TI Prob,10 yr TD Prob,10 yr ETAS Prob,10 yr ETAS/TD Gain,10 yr ETAS Triggered+TD,10 yr ETAS Triggered Only
6.0,4.279693E-5,5.4871653E-5,1.0E-4,1.8224347,5.4871653E-5,0.0,1.8340252E-4,2.35145E-4,1.0E-4,0.4252695,2.35145E-4,0.0,0.0022306389,0.002859405,0.0019,0.66447395,0.003058833,2.0E-4,0.022083808,0.028253423,0.0156,0.5521455,0.02883647,6.0E-4
6.1,3.4037297E-5,4.3064574E-5,1.0E-4,2.3220942,4.3064574E-5,0.0,1.4586597E-4,1.8455059E-4,1.0E-4,0.5418568,1.8455059E-4,0.0,0.0017744715,0.002244753,0.0014,0.6236766,0.002444304,2.0E-4,0.01760369,0.02223786,0.0124,0.5576076,0.02272674,5.0E-4
6.2,3.4037297E-5,4.3064574E-5,1.0E-4,2.3220942,4.3064574E-5,0.0,1.4586597E-4,1.8455059E-4,1.0E-4,0.5418568,1.8455059E-4,0.0,0.0017744715,0.002244753,0.0014,0.6236766,0.002444304,2.0E-4,0.01760369,0.02223786,0.0124,0.5576076,0.02272674,5.0E-4
6.3,2.5956324E-5,3.2337128E-5,1.0E-4,3.0924206,3.2337128E-5,0.0,1.11236644E-4,1.3858077E-4,1.0E-4,0.72160083,1.3858077E-4,0.0,0.0013534647,0.0016859788,0.0011,0.65244,0.0018856416,2.0E-4,0.013452509,0.016738787,0.0098,0.58546656,0.017230418,5.0E-4
6.4,2.1145053E-5,2.6124151E-5,1.0E-4,3.8278756,2.6124151E-5,0.0,9.061851E-5,1.1195603E-4,1.0E-4,0.8932078,1.1195603E-4,0.0,0.0011027219,0.0013622439,0.001,0.73408294,0.0015619714,2.0E-4,0.01097266,0.0135424305,0.008,0.5907359,0.014035659,5.0E-4
6.5,2.0030959E-5,2.4726009E-5,1.0E-4,4.0443244,2.4726009E-5,0.0,8.584414E-5,1.0596449E-4,1.0E-4,0.94371235,1.0596449E-4,0.0,0.0010446513,0.0012893851,0.001,0.7755635,0.0014891273,2.0E-4,0.010397541,0.012822466,0.0077,0.6005085,0.013316055,5.0E-4
6.6,1.8395405E-5,2.2689894E-5,1.0E-4,4.4072485,2.2689894E-5,0.0,7.8835066E-5,9.723894E-5,1.0E-4,1.0283946,9.723894E-5,0.0,9.5939427E-4,0.0011832695,9.0E-4,0.7606044,0.0013830329,2.0E-4,0.009552629,0.011772812,0.0068,0.577602,0.012266926,5.0E-4
6.7,1.7883482E-5,2.2062428E-5,1.0E-4,4.532593,2.2062428E-5,0.0,7.664124E-5,9.454999E-5,1.0E-4,1.0576415,9.454999E-5,0.0,9.3270757E-4,0.0011505667,9.0E-4,0.7822232,0.0013503366,2.0E-4,0.009288026,0.011449214,0.0065,0.5677245,0.011943489,5.0E-4
6.8,1.3373564E-5,1.6457283E-5,0.0,0.0,1.6457283E-5,0.0,5.7314013E-5,7.0529386E-5,0.0,0.0,7.0529386E-5,0.0,6.975747E-4,8.583717E-4,7.0E-4,0.8154975,9.582859E-4,1.0E-4,0.0069538904,0.008552243,0.0052,0.60802764,0.0089488225,4.0E-4
6.9,1.06692905E-5,1.3112284E-5,0.0,0.0,1.3112284E-5,0.0,4.5724726E-5,5.619436E-5,0.0,0.0,5.619436E-5,0.0,5.5655633E-4,6.839628E-4,7.0E-4,1.0234475,7.838944E-4,1.0E-4,0.005551645,0.006819882,0.0044,0.6451724,0.0071178363,3.0E-4
7.0,8.157512E-6,1.0029763E-5,0.0,0.0,1.0029763E-5,0.0,3.4960296E-5,4.298401E-5,0.0,0.0,4.298401E-5,0.0,4.2555845E-4,5.2320835E-4,6.0E-4,1.1467707,6.23156E-4,1.0E-4,0.004247444,0.0052203177,0.0032,0.6129895,0.0055187517,3.0E-4
7.1,6.1467113E-6,7.599936E-6,0.0,0.0,7.599936E-6,0.0,2.6342783E-5,3.257075E-5,0.0,0.0,3.257075E-5,0.0,3.206762E-4,3.964776E-4,3.0E-4,0.75666314,3.964776E-4,0.0,0.0032021382,0.0039579673,0.0027,0.68216836,0.004157176,2.0E-4
7.2,4.713467E-6,5.890499E-6,0.0,0.0,5.890499E-6,0.0,2.0200418E-5,2.5244755E-5,0.0,0.0,2.5244755E-5,0.0,2.4591232E-4,3.0731212E-4,3.0E-4,0.9762062,3.0731212E-4,0.0,0.0024564038,0.0030691908,0.0024,0.7819651,0.003268577,2.0E-4
7.3,2.3266216E-6,2.9365724E-6,0.0,0.0,2.9365724E-6,0.0,9.971197E-6,1.258525E-5,0.0,0.0,1.258525E-5,0.0,1.2139256E-4,1.532148E-4,1.0E-4,0.6526785,1.532148E-4,0.0,0.0012132627,0.0015311961,0.0012,0.78370106,0.001631043,1.0E-4
7.4,1.3314E-6,1.7055879E-6,0.0,0.0,1.7055879E-6,0.0,5.7059874E-6,7.309642E-6,0.0,0.0,7.309642E-6,0.0,6.946818E-5,8.899131E-5,1.0E-4,1.1237053,8.899131E-5,0.0,6.9446466E-4,8.8957E-4,6.0E-4,0.6744832,9.89481E-4,1.0E-4
7.5,1.0362941E-6,1.3353753E-6,0.0,0.0,1.3353753E-6,0.0,4.4412527E-6,5.7230245E-6,0.0,0.0,5.7230245E-6,0.0,5.407091E-5,6.967564E-5,1.0E-4,1.4352218,6.967564E-5,0.0,5.405776E-4,6.9652876E-4,5.0E-4,0.71784544,7.964591E-4,1.0E-4
7.6,7.764784E-7,9.991577E-7,0.0,0.0,9.991577E-7,0.0,3.3277602E-6,4.2820975E-6,0.0,0.0,4.2820975E-6,0.0,4.0514726E-5,5.213333E-5,1.0E-4,1.9181587,5.213333E-5,0.0,4.050734E-4,5.21178E-4,5.0E-4,0.9593652,6.2112586E-4,1.0E-4
7.7,1.6927763E-7,2.191352E-7,0.0,0.0,2.191352E-7,0.0,7.2547533E-7,9.3915054E-7,0.0,0.0,9.3915054E-7,0.0,8.832627E-6,1.1434101E-5,0.0,0.0,1.1434101E-5,0.0,8.8322755E-5,1.1434293E-4,2.0E-4,1.7491243,2.143315E-4,1.0E-4
