Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.5,427.0,948.23566,812.0,762.0,541.0,13169.0,653.0,713.0,1058.0,2239.0
2.6,323.0,753.14386,646.0,611.0,410.0,10477.0,515.0,565.0,841.0,1782.0
2.7,254.0,598.21484,513.0,468.0,324.0,8374.0,405.0,447.0,669.0,1417.0
2.8,186.0,475.1082,408.0,374.0,250.0,6583.0,319.0,354.0,533.0,1128.0
2.9,149.0,377.37784,325.0,300.0,185.0,5229.0,250.0,280.0,424.0,893.0
3.0,118.0,299.7625,258.0,237.0,147.0,4153.0,196.0,221.0,338.0,711.0
3.1,96.0,238.07153,206.0,186.0,110.0,3332.0,153.0,175.0,269.0,565.0
3.2,80.0,189.09601,164.0,146.0,87.0,2639.0,119.0,138.0,215.0,449.0
3.3,63.0,150.17258,130.0,121.0,57.0,2143.0,93.0,108.0,171.0,357.0
3.4,52.0,119.28532,104.0,96.0,46.0,1768.0,72.0,85.0,137.0,285.0
3.5,36.0,94.73567,82.0,79.0,33.0,1411.0,55.0,67.0,110.0,227.0
3.6,17.0,75.22733,66.0,58.0,23.0,1122.0,42.0,52.0,88.0,180.0
3.7,14.0,59.71769,52.0,47.0,15.0,896.0,32.0,41.0,71.0,144.0
3.8,10.0,47.41258,41.0,38.0,11.0,714.0,24.0,32.0,57.0,115.0
3.9,8.0,37.62638,33.0,30.0,8.0,575.0,18.0,25.0,46.0,92.0
4.0,3.0,29.873,26.0,24.0,3.0,459.0,14.0,19.0,37.0,73.0
4.1,3.0,23.70651,21.0,19.0,2.0,368.0,10.0,15.0,30.0,59.0
4.2,3.0,18.82512,16.0,15.0,1.0,296.0,7.0,11.0,24.0,47.0
4.3,3.0,14.93338,13.0,11.0,0.0,238.0,5.0,8.0,20.0,38.0
4.4,2.0,11.84281,10.0,9.0,0.0,182.0,3.0,6.0,16.0,31.0
4.5,2.0,9.3902,8.0,7.0,0.0,151.0,2.0,5.0,13.0,25.0
4.6,2.0,7.44344,6.0,5.0,0.0,127.0,1.0,3.0,11.0,21.0
4.7,2.0,5.8902,5.0,4.0,0.0,102.0,1.0,2.0,9.0,17.0
4.8,1.0,4.66381,4.0,3.0,0.0,80.0,0.0,2.0,7.0,14.0
4.9,0.0,3.68604,3.0,2.0,0.0,66.0,0.0,1.0,6.0,12.0
5.0,0.0,2.90841,2.0,2.0,0.0,55.0,0.0,1.0,5.0,10.0
5.1,0.0,2.29558,2.0,1.0,0.0,42.0,0.0,0.0,4.0,8.0
5.2,0.0,1.80766,1.0,1.0,0.0,31.0,0.0,0.0,3.0,7.0
5.3,0.0,1.41898,1.0,0.0,0.0,23.0,0.0,0.0,3.0,6.0
5.4,0.0,1.10905,1.0,0.0,0.0,18.0,0.0,0.0,2.0,5.0
5.5,0.0,0.86143,0.0,0.0,0.0,17.0,0.0,0.0,2.0,4.0
5.6,0.0,0.66521,0.0,0.0,0.0,15.0,0.0,0.0,1.0,3.0
5.7,0.0,0.51261,0.0,0.0,0.0,13.0,0.0,0.0,1.0,3.0
5.8,0.0,0.38921,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
5.9,0.0,0.29168,0.0,0.0,0.0,9.0,0.0,0.0,1.0,2.0
6.0,0.0,0.22269,0.0,0.0,0.0,8.0,0.0,0.0,1.0,2.0
6.1,0.0,0.15984,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0
6.2,0.0,0.10665,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
6.3,0.0,0.07871,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
6.4,0.0,0.05902,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
6.5,0.0,0.04478,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
6.6,0.0,0.03692,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
6.7,0.0,0.02954,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
6.8,0.0,0.02424,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
6.9,0.0,0.01891,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
7.0,0.0,0.01478,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.1,0.0,0.01222,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.2,0.0,0.00913,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.3,0.0,0.00632,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.4,0.0,0.00542,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.5,0.0,0.00409,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.6,0.0,0.00208,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.7,0.0,6.2E-4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.8,0.0,3.8E-4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.9,0.0,2.6E-4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.0,0.0,9.0E-5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.1,0.0,1.0E-5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
