Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 d Probability,1 d Supra-Seis Prob,Primary Aftershocks Mean
2.5,15.45306,6.0,30.0,13.0,12.0,1.0,0.00117,11.76579
2.6,12.27143,4.0,25.0,10.0,9.0,0.99989,0.00117,9.34427
2.7,9.74427,3.0,20.0,8.0,8.0,0.99949,0.00117,7.42379
2.8,7.73432,2.0,17.0,7.0,6.0,0.99737,0.00117,5.894
2.9,6.14069,1.0,14.0,5.0,4.0,0.99119,0.00117,4.68092
3.0,4.8782,1.0,12.0,4.0,3.0,0.97769,0.00117,3.7195
3.1,3.87113,0.0,10.0,3.0,3.0,0.95262,0.00117,2.95183
3.2,3.07602,0.0,8.0,2.0,2.0,0.9114,0.00117,2.34531
3.3,2.4461,0.0,7.0,2.0,1.0,0.85675,0.00117,1.86417
3.4,1.94196,0.0,6.0,1.0,1.0,0.78756,0.00117,1.48042
3.5,1.54295,0.0,5.0,1.0,1.0,0.71018,0.00117,1.1769
3.6,1.22727,0.0,4.0,1.0,0.0,0.62857,0.00117,0.93656
3.7,0.97393,0.0,4.0,1.0,0.0,0.54677,0.00117,0.74335
3.8,0.77456,0.0,3.0,0.0,0.0,0.46887,0.00117,0.59079
3.9,0.61593,0.0,3.0,0.0,0.0,0.39661,0.00117,0.46906
4.0,0.48923,0.0,3.0,0.0,0.0,0.33205,0.00117,0.37333
4.1,0.3882,0.0,2.0,0.0,0.0,0.27483,0.00117,0.29642
4.2,0.30739,0.0,2.0,0.0,0.0,0.22568,0.00117,0.23524
4.3,0.24503,0.0,2.0,0.0,0.0,0.18587,0.00117,0.18763
4.4,0.19437,0.0,1.0,0.0,0.0,0.15157,0.00117,0.14904
4.5,0.15444,0.0,1.0,0.0,0.0,0.12351,0.00117,0.11887
4.6,0.12315,0.0,1.0,0.0,0.0,0.10019,0.00117,0.09443
4.7,0.0972,0.0,1.0,0.0,0.0,0.08037,0.00117,0.07466
4.8,0.07701,0.0,1.0,0.0,0.0,0.06445,0.00117,0.05914
4.9,0.06047,0.0,1.0,0.0,0.0,0.05134,0.00117,0.04658
5.0,0.04794,0.0,1.0,0.0,0.0,0.041,0.00117,0.03689
5.1,0.038,0.0,1.0,0.0,0.0,0.03269,0.00117,0.02907
5.2,0.02993,0.0,1.0,0.0,0.0,0.02602,0.00117,0.02304
5.3,0.02355,0.0,0.0,0.0,0.0,0.02074,0.00117,0.01831
5.4,0.01836,0.0,0.0,0.0,0.0,0.01645,0.00117,0.01446
5.5,0.01454,0.0,0.0,0.0,0.0,0.01306,0.00117,0.01155
5.6,0.01139,0.0,0.0,0.0,0.0,0.01032,0.00117,0.00897
5.7,0.00875,0.0,0.0,0.0,0.0,0.00806,0.00117,0.00683
5.8,0.00679,0.0,0.0,0.0,0.0,0.00625,0.00117,0.00529
5.9,0.00509,0.0,0.0,0.0,0.0,0.00476,0.00117,0.00392
6.0,0.00384,0.0,0.0,0.0,0.0,0.00359,0.00117,0.00285
6.1,0.0028,0.0,0.0,0.0,0.0,0.00265,0.00106,0.00213
6.2,0.0018,0.0,0.0,0.0,0.0,0.00174,8.1E-4,0.00136
6.3,0.00133,0.0,0.0,0.0,0.0,0.00128,6.8E-4,9.9E-4
6.4,0.00104,0.0,0.0,0.0,0.0,0.001,5.7E-4,8.1E-4
6.5,8.3E-4,0.0,0.0,0.0,0.0,8.0E-4,4.6E-4,7.0E-4
6.6,6.8E-4,0.0,0.0,0.0,0.0,6.6E-4,4.4E-4,5.8E-4
6.7,5.5E-4,0.0,0.0,0.0,0.0,5.5E-4,3.9E-4,4.7E-4
6.8,4.8E-4,0.0,0.0,0.0,0.0,4.8E-4,3.7E-4,4.1E-4
6.9,3.7E-4,0.0,0.0,0.0,0.0,3.7E-4,3.0E-4,3.1E-4
7.0,2.7E-4,0.0,0.0,0.0,0.0,2.7E-4,2.4E-4,2.2E-4
7.1,2.1E-4,0.0,0.0,0.0,0.0,2.1E-4,2.0E-4,1.7E-4
7.2,1.2E-4,0.0,0.0,0.0,0.0,1.2E-4,1.2E-4,9.0E-5
7.3,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,1.0E-4,7.0E-5
7.4,9.0E-5,0.0,0.0,0.0,0.0,9.0E-5,9.0E-5,6.0E-5
7.5,8.0E-5,0.0,0.0,0.0,0.0,8.0E-5,8.0E-5,5.0E-5
7.6,5.0E-5,0.0,0.0,0.0,0.0,5.0E-5,5.0E-5,2.0E-5
7.7,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,1.0E-5
7.8,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,1.0E-5
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
