Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.42455328,0.45598572,0.4909091
6.1,0.42455328,0.45598572,0.4909091
6.2,0.42455328,0.45598572,0.4909091
6.3,0.42455328,0.45598572,0.4909091
6.4,0.24924628,0.2584801,0.3272727
6.5,0.24924628,0.2584801,0.3272727
6.6,0.23997498,0.24903738,0.3090909
6.7,0.18389802,0.19008261,0.16363636
6.8,0.17954007,0.18562476,0.16363636
6.9,0.15827082,0.16359803,0.14545454
7.0,0.13073109,0.1351911,0.10909091
7.1,0.11004273,0.11388337,0.07272727
7.2,0.07125486,0.073878504,0.018181818
7.3,0.01811912,0.018772561,0.0
7.4,8.116137E-4,8.189901E-4,0.0
