Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.30062252,0.3669633,0.18618043
6.1,0.30062252,0.3669633,0.18618043
6.2,0.30062252,0.3669633,0.18618043
6.3,0.30062252,0.3669633,0.18618043
6.4,0.30062252,0.3669633,0.18618043
