Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.48158622,0.48158434,0.3272727
6.1,0.48017773,0.48024324,0.3272727
6.2,0.47838974,0.47860852,0.3272727
6.3,0.4754917,0.47599632,0.3272727
6.4,0.45460913,0.45510077,0.27272728
6.5,0.44737393,0.4502023,0.27272728
6.6,0.4266247,0.4315755,0.25454545
6.7,0.40200523,0.40915775,0.23636363
6.8,0.38678166,0.39773282,0.23636363
6.9,0.3675307,0.38096443,0.2
7.0,0.35477665,0.36927345,0.18181819
7.1,0.34704357,0.36185986,0.16363636
7.2,0.33747193,0.35272136,0.16363636
7.3,0.32488889,0.3411862,0.16363636
7.4,0.32187128,0.33818054,0.16363636
7.5,0.3151394,0.33087033,0.16363636
7.6,0.28309774,0.29585865,0.16363636
7.7,0.23622133,0.24713647,0.16363636
7.8,0.1675861,0.17608741,0.09090909
7.9,0.100520685,0.10575064,0.036363635
8.0,0.042707413,0.044437554,0.018181818
8.1,0.00953767,0.010071593,0.0
