Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 d Probability,1 d Supra-Seis Prob,Primary Aftershocks Mean
2.5,1373.8752,1182.0,1846.0,1323.0,1305.0,1.0,0.04087,1048.4874
2.6,1091.2577,934.0,1467.0,1051.0,1025.0,1.0,0.04087,832.77185
2.7,866.72534,737.0,1166.0,836.0,815.0,1.0,0.04087,661.4317
2.8,688.4256,581.0,927.0,664.0,643.0,1.0,0.04087,525.3616
2.9,546.7332,457.0,737.0,528.0,511.0,1.0,0.04087,417.19977
3.0,434.26654,359.0,587.0,420.0,415.0,1.0,0.04087,331.38126
3.1,344.89932,282.0,468.0,334.0,323.0,1.0,0.04087,263.1803
3.2,273.90707,220.0,373.0,265.0,258.0,1.0,0.04087,208.99956
3.3,217.5276,172.0,298.0,211.0,206.0,1.0,0.04087,165.98103
3.4,172.72969,134.0,238.0,167.0,163.0,1.0,0.04087,131.80074
3.5,137.1582,104.0,191.0,133.0,129.0,1.0,0.04087,104.6654
3.6,108.90671,81.0,153.0,106.0,103.0,1.0,0.04087,83.10329
3.7,86.45494,62.0,123.0,84.0,81.0,1.0,0.04087,65.96933
3.8,68.62647,48.0,99.0,67.0,66.0,1.0,0.04087,52.36329
3.9,54.47276,36.0,80.0,53.0,52.0,1.0,0.04087,41.56054
4.0,43.2291,28.0,65.0,42.0,41.0,1.0,0.04087,32.97993
4.1,34.31259,21.0,53.0,33.0,32.0,1.0,0.04087,26.17236
4.2,27.22772,16.0,43.0,26.0,26.0,1.0,0.04087,20.75878
4.3,21.59592,11.0,35.0,21.0,20.0,1.0,0.04087,16.46151
4.4,17.11806,8.0,29.0,16.0,16.0,0.99999,0.04087,13.04684
4.5,13.562,6.0,24.0,13.0,12.0,0.99999,0.04087,10.33419
4.6,10.74285,4.0,20.0,10.0,10.0,0.99989,0.04087,8.18096
4.7,8.49988,3.0,16.0,8.0,7.0,0.99922,0.04087,6.47228
4.8,6.71875,2.0,14.0,6.0,6.0,0.99719,0.04087,5.11318
4.9,5.29765,1.0,11.0,5.0,5.0,0.99009,0.04087,4.02916
5.0,4.17646,0.0,10.0,4.0,3.0,0.97486,0.04087,3.1733
5.1,3.28553,0.0,8.0,3.0,2.0,0.94749,0.04087,2.49525
5.2,2.57708,0.0,7.0,2.0,2.0,0.90179,0.04087,1.9561
5.3,2.00774,0.0,6.0,2.0,1.0,0.83862,0.04087,1.52311
5.4,1.55983,0.0,5.0,1.0,1.0,0.75865,0.04087,1.18194
5.5,1.20379,0.0,4.0,1.0,1.0,0.66753,0.04087,0.91073
5.6,0.91954,0.0,4.0,1.0,0.0,0.57055,0.04086,0.69449
5.7,0.6965,0.0,3.0,0.0,0.0,0.47525,0.04086,0.52503
5.8,0.51636,0.0,2.0,0.0,0.0,0.38233,0.04085,0.38713
5.9,0.37754,0.0,2.0,0.0,0.0,0.29844,0.04083,0.28165
6.0,0.27213,0.0,2.0,0.0,0.0,0.2256,0.04081,0.2006
6.1,0.18882,0.0,1.0,0.0,0.0,0.16346,0.02881,0.13924
6.2,0.12615,0.0,1.0,0.0,0.0,0.11284,0.02439,0.09178
6.3,0.08819,0.0,1.0,0.0,0.0,0.08029,0.01842,0.06298
6.4,0.06119,0.0,1.0,0.0,0.0,0.05655,0.01567,0.0431
6.5,0.04415,0.0,1.0,0.0,0.0,0.04135,0.01186,0.03106
6.6,0.03262,0.0,1.0,0.0,0.0,0.03082,0.00996,0.0227
6.7,0.02355,0.0,0.0,0.0,0.0,0.02239,0.00819,0.0164
6.8,0.01686,0.0,0.0,0.0,0.0,0.01626,0.0068,0.01143
6.9,0.01164,0.0,0.0,0.0,0.0,0.01129,0.0051,0.00795
7.0,0.00832,0.0,0.0,0.0,0.0,0.00809,0.00436,0.00564
7.1,0.00622,0.0,0.0,0.0,0.0,0.0061,0.00382,0.00408
7.2,0.00441,0.0,0.0,0.0,0.0,0.00434,0.00312,0.00281
7.3,0.00295,0.0,0.0,0.0,0.0,0.0029,0.00229,0.00184
7.4,0.00231,0.0,0.0,0.0,0.0,0.00228,0.00201,0.00144
7.5,0.00169,0.0,0.0,0.0,0.0,0.00167,0.00157,0.00105
7.6,9.2E-4,0.0,0.0,0.0,0.0,9.2E-4,8.6E-4,6.3E-4
7.7,4.5E-4,0.0,0.0,0.0,0.0,4.5E-4,4.2E-4,2.9E-4
7.8,2.7E-4,0.0,0.0,0.0,0.0,2.7E-4,2.6E-4,1.9E-4
7.9,1.0E-4,0.0,0.0,0.0,0.0,1.0E-4,1.0E-4,6.0E-5
8.0,3.0E-5,0.0,0.0,0.0,0.0,3.0E-5,3.0E-5,3.0E-5
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
