Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 mo Probability,1 mo Supra-Seis Prob,Primary Aftershocks Mean
2.5,2616.873,2114.0,4110.0,2451.0,2313.0,1.0,0.08669,1638.8956
2.6,2078.6765,1673.0,3264.0,1948.0,1834.0,1.0,0.08669,1301.7676
2.7,1651.0016,1324.0,2594.0,1547.0,1469.0,1.0,0.08669,1033.9586
2.8,1311.3888,1046.0,2061.0,1230.0,1175.0,1.0,0.08669,821.2687
2.9,1041.5388,827.0,1639.0,977.0,940.0,1.0,0.08669,652.2609
3.0,827.2859,652.0,1303.0,777.0,754.0,1.0,0.08669,518.0625
3.1,657.0418,514.0,1034.0,617.0,591.0,1.0,0.08669,411.44952
3.2,521.80084,405.0,822.0,491.0,470.0,1.0,0.08669,326.75967
3.3,414.4194,318.0,655.0,390.0,374.0,1.0,0.08669,259.4979
3.4,329.106,249.0,522.0,310.0,297.0,1.0,0.08669,206.06358
3.5,261.3323,195.0,415.0,246.0,237.0,1.0,0.08669,163.64989
3.6,207.4788,152.0,331.0,196.0,185.0,1.0,0.08669,129.91989
3.7,164.69923,118.0,264.0,156.0,154.0,1.0,0.08669,103.13331
3.8,130.74236,92.0,211.0,124.0,117.0,1.0,0.08669,81.86635
3.9,103.78099,71.0,169.0,98.0,93.0,1.0,0.08669,64.97607
4.0,82.37356,55.0,135.0,78.0,74.0,1.0,0.08669,51.57593
4.1,65.36881,42.0,108.0,62.0,58.0,1.0,0.08669,40.92772
4.2,51.86644,32.0,87.0,49.0,46.0,1.0,0.08669,32.46869
4.3,41.13428,24.0,70.0,39.0,37.0,1.0,0.08669,25.74896
4.4,32.60951,18.0,57.0,31.0,30.0,1.0,0.08669,20.41261
4.5,25.84003,13.0,46.0,24.0,24.0,1.0,0.08669,16.16745
4.6,20.46774,10.0,37.0,19.0,18.0,1.0,0.08669,12.80081
4.7,16.19033,7.0,30.0,15.0,15.0,0.99999,0.08669,10.12432
4.8,12.79675,5.0,25.0,12.0,11.0,0.99995,0.08669,7.99942
4.9,10.09705,3.0,21.0,9.0,8.0,0.99968,0.08669,6.30761
5.0,7.9551,2.0,17.0,7.0,7.0,0.99835,0.08669,4.96604
5.1,6.25282,1.0,14.0,6.0,5.0,0.99402,0.08669,3.89908
5.2,4.90414,1.0,12.0,4.0,4.0,0.98196,0.08669,3.0566
5.3,3.8287,0.0,10.0,3.0,3.0,0.95834,0.08669,2.38414
5.4,2.9793,0.0,8.0,3.0,2.0,0.91755,0.08669,1.85198
5.5,2.3027,0.0,7.0,2.0,1.0,0.85735,0.08669,1.42793
5.6,1.76451,0.0,6.0,1.0,1.0,0.77843,0.08668,1.08935
5.7,1.34267,0.0,5.0,1.0,1.0,0.68726,0.08668,0.82585
5.8,1.00249,0.0,4.0,1.0,0.0,0.58407,0.08667,0.61093
5.9,0.73691,0.0,3.0,0.0,0.0,0.47797,0.08662,0.44551
6.0,0.53769,0.0,3.0,0.0,0.0,0.37787,0.0865,0.31842
6.1,0.37538,0.0,2.0,0.0,0.0,0.28515,0.06148,0.22277
6.2,0.25338,0.0,2.0,0.0,0.0,0.20501,0.05207,0.14755
6.3,0.17844,0.0,1.0,0.0,0.0,0.15039,0.03933,0.10224
6.4,0.12588,0.0,1.0,0.0,0.0,0.10887,0.03321,0.07008
6.5,0.09162,0.0,1.0,0.0,0.0,0.0811,0.02575,0.05073
6.6,0.06746,0.0,1.0,0.0,0.0,0.06114,0.02159,0.03684
6.7,0.04926,0.0,1.0,0.0,0.0,0.04533,0.01783,0.02663
6.8,0.03561,0.0,1.0,0.0,0.0,0.03352,0.01473,0.01904
6.9,0.02484,0.0,0.0,0.0,0.0,0.02374,0.01131,0.0133
7.0,0.01769,0.0,0.0,0.0,0.0,0.01713,0.00938,0.0095
7.1,0.01345,0.0,0.0,0.0,0.0,0.01315,0.00844,0.00682
7.2,0.00979,0.0,0.0,0.0,0.0,0.00963,0.00706,0.00473
7.3,0.00653,0.0,0.0,0.0,0.0,0.00643,0.00521,0.00295
7.4,0.00509,0.0,0.0,0.0,0.0,0.00503,0.00454,0.00228
7.5,0.00372,0.0,0.0,0.0,0.0,0.00367,0.00351,0.0017
7.6,0.00195,0.0,0.0,0.0,0.0,0.00194,0.00185,9.6E-4
7.7,8.6E-4,0.0,0.0,0.0,0.0,8.6E-4,8.2E-4,4.2E-4
7.8,4.9E-4,0.0,0.0,0.0,0.0,4.9E-4,4.7E-4,2.3E-4
7.9,2.1E-4,0.0,0.0,0.0,0.0,2.1E-4,2.1E-4,7.0E-5
8.0,8.0E-5,0.0,0.0,0.0,0.0,8.0E-5,8.0E-5,3.0E-5
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
