Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 hr Probability,1 hr Supra-Seis Prob,Primary Aftershocks Mean
2.5,497.1896,441.0,577.0,492.0,485.0,1.0,0.01299,454.39066
2.6,394.9015,346.0,461.0,391.0,384.0,1.0,0.01299,360.89685
2.7,313.63916,271.0,369.0,310.0,308.0,1.0,0.01299,286.637
2.8,249.11926,212.0,295.0,247.0,243.0,1.0,0.01299,227.67574
2.9,197.84343,166.0,237.0,196.0,194.0,1.0,0.01299,180.81451
3.0,157.141,129.0,191.0,156.0,154.0,1.0,0.01299,143.61456
3.1,124.79243,100.0,154.0,124.0,123.0,1.0,0.01299,114.05447
3.2,99.10078,78.0,124.0,98.0,97.0,1.0,0.01299,90.57544
3.3,78.69095,60.0,101.0,78.0,78.0,1.0,0.01299,71.92298
3.4,62.48756,46.0,82.0,62.0,63.0,1.0,0.01299,57.11549
3.5,49.62123,35.0,67.0,49.0,48.0,1.0,0.01299,45.35364
3.6,39.39897,27.0,54.0,39.0,39.0,1.0,0.01299,36.01267
3.7,31.26929,20.0,44.0,31.0,30.0,1.0,0.01299,28.58289
3.8,24.82736,15.0,36.0,24.0,24.0,1.0,0.01299,22.6931
3.9,19.70633,11.0,30.0,19.0,19.0,1.0,0.01299,18.01406
4.0,15.63665,8.0,25.0,15.0,15.0,1.0,0.01299,14.29335
4.1,12.40866,6.0,21.0,12.0,12.0,1.0,0.01299,11.34048
4.2,9.84666,4.0,17.0,10.0,9.0,0.99994,0.01299,8.9977
4.3,7.80697,3.0,14.0,8.0,7.0,0.99942,0.01299,7.13328
4.4,6.1869,2.0,12.0,6.0,5.0,0.99754,0.01299,5.65385
4.5,4.89694,1.0,10.0,5.0,4.0,0.99174,0.01299,4.47402
4.6,3.87781,1.0,8.0,4.0,3.0,0.97681,0.01299,3.54159
4.7,3.06912,0.0,7.0,3.0,2.0,0.94783,0.01299,2.80377
4.8,2.42651,0.0,6.0,2.0,2.0,0.90378,0.01299,2.21612
4.9,1.91376,0.0,5.0,2.0,1.0,0.84242,0.01299,1.74701
5.0,1.50795,0.0,4.0,1.0,1.0,0.76638,0.01299,1.37687
5.1,1.18701,0.0,4.0,1.0,1.0,0.68366,0.01299,1.08397
5.2,0.9314,0.0,3.0,1.0,0.0,0.59442,0.01299,0.85067
5.3,0.72389,0.0,3.0,1.0,0.0,0.50548,0.01299,0.66134
5.4,0.56197,0.0,2.0,0.0,0.0,0.42138,0.01299,0.51304
5.5,0.43327,0.0,2.0,0.0,0.0,0.34463,0.01299,0.3958
5.6,0.32994,0.0,2.0,0.0,0.0,0.27562,0.01298,0.3017
5.7,0.24955,0.0,2.0,0.0,0.0,0.21698,0.01298,0.22798
5.8,0.18418,0.0,1.0,0.0,0.0,0.16532,0.01297,0.16814
5.9,0.1339,0.0,1.0,0.0,0.0,0.12352,0.01297,0.1221
6.0,0.09567,0.0,1.0,0.0,0.0,0.08944,0.01296,0.0868
6.1,0.06619,0.0,1.0,0.0,0.0,0.06294,0.00899,0.05982
6.2,0.04319,0.0,1.0,0.0,0.0,0.04176,0.00751,0.03873
6.3,0.02977,0.0,1.0,0.0,0.0,0.02893,0.00558,0.02655
6.4,0.02008,0.0,0.0,0.0,0.0,0.01962,0.00466,0.01781
6.5,0.01464,0.0,0.0,0.0,0.0,0.01435,0.00365,0.01293
6.6,0.01039,0.0,0.0,0.0,0.0,0.0102,0.00297,0.00915
6.7,0.00758,0.0,0.0,0.0,0.0,0.00746,0.00245,0.00669
6.8,0.00549,0.0,0.0,0.0,0.0,0.00544,0.00208,0.00475
6.9,0.00384,0.0,0.0,0.0,0.0,0.00382,0.00157,0.00337
7.0,0.00282,0.0,0.0,0.0,0.0,0.00281,0.00138,0.00248
7.1,0.00204,0.0,0.0,0.0,0.0,0.00203,0.00118,0.00179
7.2,0.00129,0.0,0.0,0.0,0.0,0.00128,8.8E-4,0.00113
7.3,8.6E-4,0.0,0.0,0.0,0.0,8.5E-4,6.6E-4,7.3E-4
7.4,6.8E-4,0.0,0.0,0.0,0.0,6.8E-4,6.0E-4,5.9E-4
7.5,5.5E-4,0.0,0.0,0.0,0.0,5.5E-4,4.9E-4,4.6E-4
7.6,3.2E-4,0.0,0.0,0.0,0.0,3.2E-4,2.9E-4,2.8E-4
7.7,1.6E-4,0.0,0.0,0.0,0.0,1.6E-4,1.4E-4,1.4E-4
7.8,1.3E-4,0.0,0.0,0.0,0.0,1.3E-4,1.3E-4,1.1E-4
7.9,4.0E-5,0.0,0.0,0.0,0.0,4.0E-5,4.0E-5,4.0E-5
8.0,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,2.0E-5,2.0E-5
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
