Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,10 yr Probability,10 yr Supra-Seis Prob,Primary Aftershocks Mean
2.5,4797.7026,3484.0,9523.0,4302.0,3911.0,1.0,0.17177,2295.2402
2.6,3810.9656,2762.0,7560.0,3419.0,3208.0,1.0,0.17177,1823.1333
2.7,3027.0283,2189.0,6006.0,2716.0,2495.0,1.0,0.17177,1448.0778
2.8,2404.3872,1734.0,4775.0,2158.0,2026.0,1.0,0.17177,1150.1846
2.9,1909.7477,1372.0,3795.0,1715.0,1605.0,1.0,0.17177,913.52167
3.0,1516.8801,1086.0,3016.0,1363.0,1254.0,1.0,0.17177,725.5532
3.1,1204.7645,858.0,2397.0,1083.0,1020.0,1.0,0.17177,576.25354
3.2,956.8143,678.0,1909.0,860.0,773.0,1.0,0.17177,457.636
3.3,759.94464,535.0,1513.0,684.0,632.0,1.0,0.17177,363.44662
3.4,603.48236,421.0,1203.0,543.0,513.0,1.0,0.17177,288.59283
3.5,479.2421,331.0,958.0,432.0,396.0,1.0,0.17177,229.1736
3.6,380.5303,260.0,762.0,343.0,322.0,1.0,0.17177,181.93912
3.7,302.10114,203.0,606.0,273.0,254.0,1.0,0.17177,144.43274
3.8,239.85094,159.0,482.0,217.0,195.0,1.0,0.17177,114.64999
3.9,190.42346,124.0,384.0,172.0,161.0,1.0,0.17177,90.99741
4.0,151.16074,96.0,304.0,137.0,128.0,1.0,0.17177,72.23261
4.1,119.97603,74.0,242.0,109.0,103.0,1.0,0.17177,57.325
4.2,95.18021,57.0,193.0,86.0,80.0,1.0,0.17177,45.46926
4.3,75.50021,44.0,155.0,69.0,66.0,1.0,0.17177,36.06484
4.4,59.86891,33.0,123.0,54.0,52.0,1.0,0.17177,28.59994
4.5,47.46446,25.0,98.0,43.0,41.0,1.0,0.17177,22.66021
4.6,37.59534,19.0,79.0,34.0,30.0,1.0,0.17177,17.93915
4.7,29.7503,14.0,64.0,27.0,25.0,1.0,0.17177,14.19056
4.8,23.52488,10.0,51.0,21.0,18.0,1.0,0.17177,11.21346
4.9,18.56869,7.0,41.0,17.0,15.0,1.0,0.17177,8.84168
5.0,14.64453,5.0,34.0,13.0,11.0,0.99998,0.17177,6.96532
5.1,11.5236,3.0,27.0,10.0,9.0,0.99976,0.17177,5.46939
5.2,9.04882,2.0,22.0,8.0,7.0,0.99818,0.17177,4.29003
5.3,7.07714,1.0,18.0,6.0,5.0,0.99362,0.17177,3.34938
5.4,5.518,1.0,15.0,5.0,4.0,0.98161,0.17177,2.60224
5.5,4.27559,0.0,12.0,4.0,3.0,0.95722,0.17177,2.00761
5.6,3.28754,0.0,10.0,3.0,2.0,0.91417,0.17176,1.53317
5.7,2.50692,0.0,8.0,2.0,1.0,0.85245,0.17176,1.16179
5.8,1.88392,0.0,7.0,1.0,1.0,0.76943,0.17175,0.86246
5.9,1.3928,0.0,5.0,1.0,0.0,0.66931,0.17163,0.62852
6.0,1.03269,0.0,4.0,1.0,0.0,0.56134,0.17144,0.45236
6.1,0.72236,0.0,4.0,0.0,0.0,0.44593,0.12292,0.31669
6.2,0.49284,0.0,3.0,0.0,0.0,0.33652,0.10526,0.21162
6.3,0.35093,0.0,2.0,0.0,0.0,0.25622,0.08103,0.14767
6.4,0.2526,0.0,2.0,0.0,0.0,0.19256,0.06913,0.10207
6.5,0.18478,0.0,2.0,0.0,0.0,0.147,0.05503,0.07395
6.6,0.1361,0.0,1.0,0.0,0.0,0.11333,0.04602,0.05363
6.7,0.09971,0.0,1.0,0.0,0.0,0.08517,0.03785,0.03854
6.8,0.07229,0.0,1.0,0.0,0.0,0.06403,0.0315,0.02766
6.9,0.0506,0.0,1.0,0.0,0.0,0.04631,0.02449,0.01939
7.0,0.0361,0.0,1.0,0.0,0.0,0.03387,0.02013,0.0136
7.1,0.02767,0.0,1.0,0.0,0.0,0.0264,0.01801,0.00981
7.2,0.02061,0.0,0.0,0.0,0.0,0.01989,0.01529,0.00678
7.3,0.01419,0.0,0.0,0.0,0.0,0.01385,0.01165,0.00424
7.4,0.01118,0.0,0.0,0.0,0.0,0.01099,0.01019,0.00326
7.5,0.00864,0.0,0.0,0.0,0.0,0.00848,0.00822,0.00243
7.6,0.00432,0.0,0.0,0.0,0.0,0.00426,0.00416,0.00137
7.7,0.0017,0.0,0.0,0.0,0.0,0.00169,0.00165,5.5E-4
7.8,9.7E-4,0.0,0.0,0.0,0.0,9.6E-4,9.4E-4,2.9E-4
7.9,4.7E-4,0.0,0.0,0.0,0.0,4.7E-4,4.7E-4,1.0E-4
8.0,1.6E-4,0.0,0.0,0.0,0.0,1.6E-4,1.6E-4,4.0E-5
8.1,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,2.0E-5,0.0
8.2,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
