Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 wk Probability,1 wk Supra-Seis Prob,Primary Aftershocks Mean
2.5,124.25112,97.0,165.0,120.0,117.0,1.0,0.008811189,110.60007
2.6,98.69056,75.0,133.0,96.0,93.0,1.0,0.008811189,87.846085
2.7,78.40623,57.0,107.0,76.0,75.0,1.0,0.008811189,69.77308
2.8,62.284126,44.0,86.0,60.0,61.0,1.0,0.008811189,55.43028
2.9,49.47028,34.0,70.0,48.0,49.0,1.0,0.008811189,44.035946
3.0,39.285595,26.0,57.0,38.0,38.0,1.0,0.008811189,34.98126
3.1,31.186014,19.0,46.0,30.0,29.0,1.0,0.008811189,27.772167
3.2,24.793985,14.0,38.0,24.0,22.0,1.0,0.008811189,22.075384
3.3,19.693567,11.0,31.0,19.0,19.0,1.0,0.008811189,17.532797
3.4,15.632237,8.0,26.0,15.0,14.0,1.0,0.008811189,13.919021
3.5,12.431119,5.0,21.0,12.0,12.0,1.0,0.008811189,11.070979
3.6,9.880699,4.0,18.0,9.0,9.0,0.9999301,0.008811189,8.798322
3.7,7.8234267,3.0,15.0,7.0,7.0,0.9990909,0.008811189,6.962727
3.8,6.202657,2.0,12.0,6.0,6.0,0.99664336,0.008811189,5.518951
3.9,4.919231,1.0,10.0,5.0,4.0,0.98937064,0.008811189,4.375664
4.0,3.9018881,0.0,9.0,4.0,3.0,0.97314686,0.008811189,3.4716084
4.1,3.1015384,0.0,7.0,3.0,2.0,0.9412587,0.008811189,2.7545455
4.2,2.4641957,0.0,6.0,2.0,2.0,0.89755243,0.008811189,2.1894405
4.3,1.9534965,0.0,5.0,2.0,1.0,0.8360839,0.008811189,1.736014
4.4,1.55,0.0,5.0,1.0,1.0,0.7622378,0.008811189,1.3812587
4.5,1.2335664,0.0,4.0,1.0,1.0,0.68363637,0.008811189,1.0965035
4.6,0.97923076,0.0,4.0,1.0,0.0,0.60104895,0.008811189,0.8707692
4.7,0.7776224,0.0,3.0,1.0,0.0,0.5171329,0.008811189,0.6900699
4.8,0.6137063,0.0,3.0,0.0,0.0,0.43881118,0.008811189,0.5444755
4.9,0.48608392,0.0,2.0,0.0,0.0,0.36762238,0.008811189,0.42993006
5.0,0.38230768,0.0,2.0,0.0,0.0,0.30244756,0.008811189,0.33811188
5.1,0.3032168,0.0,2.0,0.0,0.0,0.24888112,0.008811189,0.26867133
5.2,0.2379021,0.0,2.0,0.0,0.0,0.20202798,0.008811189,0.21104895
5.3,0.18426573,0.0,1.0,0.0,0.0,0.16041958,0.008811189,0.16468531
5.4,0.14321679,0.0,1.0,0.0,0.0,0.12762238,0.008811189,0.12804195
5.5,0.10923077,0.0,1.0,0.0,0.0,0.09937063,0.008811189,0.09748252
5.6,0.08552448,0.0,1.0,0.0,0.0,0.07874126,0.008811189,0.07636364
5.7,0.06398601,0.0,1.0,0.0,0.0,0.059510488,0.008811189,0.056783218
5.8,0.04804196,0.0,1.0,0.0,0.0,0.045594405,0.008811189,0.042587414
5.9,0.035104897,0.0,1.0,0.0,0.0,0.033706293,0.008811189,0.031048952
6.0,0.025944056,0.0,0.0,0.0,0.0,0.024895106,0.008811189,0.023006992
6.1,0.01888112,0.0,0.0,0.0,0.0,0.01839161,0.0076923077,0.016713286
6.2,0.012517483,0.0,0.0,0.0,0.0,0.012167832,0.006013986,0.01076923
6.3,0.00993007,0.0,0.0,0.0,0.0,0.009580419,0.005174825,0.008811189
6.4,0.007202797,0.0,0.0,0.0,0.0,0.006993007,0.004335664,0.006293706
6.5,0.005384615,0.0,0.0,0.0,0.0,0.005384615,0.0036363637,0.004825175
6.6,0.0044755246,0.0,0.0,0.0,0.0,0.0044755246,0.0032867133,0.003986014
6.7,0.0032867133,0.0,0.0,0.0,0.0,0.0032867133,0.0025874125,0.0029370629
6.8,0.002797203,0.0,0.0,0.0,0.0,0.002797203,0.0023076923,0.0025174825
6.9,0.0018881119,0.0,0.0,0.0,0.0,0.0018881119,0.0017482517,0.0017482517
7.0,0.0016083916,0.0,0.0,0.0,0.0,0.0016083916,0.0015384615,0.0015384615
7.1,0.0012587412,0.0,0.0,0.0,0.0,0.0012587412,0.0011888111,0.0011888111
7.2,0.0010489511,0.0,0.0,0.0,0.0,0.0010489511,9.79021E-4,9.79021E-4
7.3,6.993007E-4,0.0,0.0,0.0,0.0,6.993007E-4,6.993007E-4,6.293706E-4
7.4,6.993007E-4,0.0,0.0,0.0,0.0,6.993007E-4,6.993007E-4,6.293706E-4
7.5,6.993007E-4,0.0,0.0,0.0,0.0,6.993007E-4,6.993007E-4,6.293706E-4
7.6,2.097902E-4,0.0,0.0,0.0,0.0,2.097902E-4,2.097902E-4,2.097902E-4
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
