Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.55,144.0,102.74754,100.0,99.0,58.0,539.0,80.0,89.0,113.0,136.0
2.65,106.0,81.61146,80.0,80.0,40.0,386.0,62.0,70.0,91.0,109.0
2.75,92.0,64.77195,63.0,62.0,32.0,302.0,47.0,55.0,73.0,88.0
2.85,58.0,51.43205,50.0,49.0,23.0,249.0,36.0,43.0,59.0,71.0
2.95,53.0,40.85491,40.0,39.0,14.0,212.0,28.0,33.0,47.0,58.0
3.05,39.0,32.47673,32.0,32.0,9.0,170.0,21.0,26.0,38.0,47.0
3.15,21.0,25.79374,25.0,25.0,7.0,137.0,16.0,20.0,31.0,39.0
3.25,26.0,20.47904,20.0,19.0,3.0,103.0,12.0,16.0,25.0,32.0
3.35,26.0,16.259,16.0,15.0,2.0,91.0,8.0,12.0,20.0,26.0
3.45,24.0,12.9276,13.0,12.0,0.0,62.0,6.0,9.0,17.0,22.0
3.55,18.0,10.25932,10.0,10.0,0.0,58.0,4.0,7.0,13.0,18.0
3.65,14.0,8.16098,8.0,8.0,0.0,46.0,3.0,5.0,11.0,15.0
3.75,4.0,6.49556,6.0,6.0,0.0,36.0,2.0,4.0,9.0,12.0
3.85,6.0,5.13861,5.0,4.0,0.0,29.0,1.0,3.0,7.0,10.0
3.95,6.0,4.09406,4.0,3.0,0.0,24.0,1.0,2.0,6.0,9.0
4.05,0.0,3.24324,3.0,3.0,0.0,22.0,0.0,1.0,5.0,7.0
4.15,1.0,2.57848,2.0,2.0,0.0,24.0,0.0,1.0,4.0,6.0
4.25,1.0,2.05382,2.0,1.0,0.0,15.0,0.0,1.0,3.0,5.0
4.35,2.0,1.62462,1.0,1.0,0.0,12.0,0.0,0.0,3.0,5.0
4.45,1.0,1.28549,1.0,1.0,0.0,11.0,0.0,0.0,2.0,4.0
4.55,0.0,1.02386,1.0,1.0,0.0,11.0,0.0,0.0,2.0,3.0
4.65,1.0,0.81278,1.0,0.0,0.0,7.0,0.0,0.0,2.0,3.0
