Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,10 yr Probability,10 yr Supra-Seis Prob,Primary Aftershocks Mean
2.5,800.1601,695.0,1088.0,769.0,763.0,1.0,0.06251479,677.36224
2.6,635.5241,547.0,862.0,611.0,599.0,1.0,0.06251479,537.99316
2.7,504.86658,431.0,686.0,486.0,477.0,1.0,0.06251479,427.41724
2.8,401.01202,338.0,547.0,386.0,372.0,1.0,0.06251479,339.4949
2.9,318.543,265.0,434.0,307.0,302.0,1.0,0.06251479,269.69073
3.0,253.03041,207.0,346.0,244.0,239.0,1.0,0.06251479,214.20985
3.1,200.98619,162.0,276.0,194.0,189.0,1.0,0.06251479,170.15157
3.2,159.65134,126.0,220.0,154.0,151.0,1.0,0.06251479,135.151
3.3,126.7805,98.0,175.0,122.0,120.0,1.0,0.06251479,107.33905
3.4,100.68355,76.0,140.0,97.0,95.0,1.0,0.06251479,85.23604
3.5,79.96124,58.0,112.0,77.0,75.0,1.0,0.06251479,67.68701
3.6,63.517693,45.0,91.0,61.0,60.0,1.0,0.06251479,53.769054
3.7,50.40287,34.0,73.0,49.0,48.0,1.0,0.06251479,42.664173
3.8,39.983906,26.0,60.0,39.0,36.0,1.0,0.06251479,33.8384
3.9,31.74293,20.0,49.0,31.0,30.0,1.0,0.06251479,26.869644
4.0,25.180504,15.0,40.0,24.0,23.0,1.0,0.06251479,21.311243
4.1,19.994616,11.0,33.0,19.0,19.0,1.0,0.06251479,16.920118
4.2,15.84926,8.0,27.0,15.0,15.0,1.0,0.06251479,13.411006
4.3,12.560444,5.0,22.0,12.0,12.0,1.0,0.06251479,10.635473
4.4,9.9668045,4.0,18.0,10.0,9.0,0.9999408,0.06251479,8.44074
4.5,7.90574,3.0,15.0,8.0,7.0,0.9993491,0.06251479,6.6963906
4.6,6.268373,2.0,13.0,6.0,5.0,0.9964793,0.06251479,5.3141127
4.7,4.975296,1.0,11.0,5.0,4.0,0.988787,0.06251479,4.2151184
4.8,3.935858,0.0,9.0,4.0,3.0,0.97180474,0.06251479,3.3361835
4.9,3.1131952,0.0,8.0,3.0,2.0,0.9422781,0.06251479,2.6373668
5.0,2.4572484,0.0,6.0,2.0,2.0,0.89511836,0.06251479,2.0816865
5.1,1.9342308,0.0,6.0,2.0,1.0,0.8326627,0.06251479,1.6385207
5.2,1.51929,0.0,5.0,1.0,1.0,0.7548817,0.06251479,1.2863017
5.3,1.1923373,0.0,4.0,1.0,1.0,0.66881657,0.06251479,1.0094379
5.4,0.93399405,0.0,3.0,1.0,0.0,0.5804142,0.06251479,0.79180473
5.5,0.7272781,0.0,3.0,0.0,0.0,0.4933136,0.06251479,0.6175148
5.6,0.5668935,0.0,3.0,0.0,0.0,0.41337278,0.06251479,0.482071
5.7,0.43428993,0.0,2.0,0.0,0.0,0.335858,0.06251479,0.3700296
5.8,0.32967454,0.0,2.0,0.0,0.0,0.26822487,0.06251479,0.28035504
5.9,0.25050294,0.0,2.0,0.0,0.0,0.21230769,0.06251479,0.21221894
6.0,0.19008876,0.0,1.0,0.0,0.0,0.16594675,0.06245562,0.16059172
6.1,0.13857988,0.0,1.0,0.0,0.0,0.12464497,0.05449704,0.11724852
6.2,0.09088758,0.0,1.0,0.0,0.0,0.08387574,0.042071007,0.07647929
6.3,0.06964497,0.0,1.0,0.0,0.0,0.06508876,0.036094673,0.05943787
6.4,0.05295858,0.0,1.0,0.0,0.0,0.049615383,0.031242603,0.044763315
6.5,0.041153844,0.0,1.0,0.0,0.0,0.039023668,0.027307693,0.034763314
6.6,0.035355028,0.0,1.0,0.0,0.0,0.03387574,0.025739646,0.030147929
6.7,0.02923077,0.0,1.0,0.0,0.0,0.028195266,0.02260355,0.024970414
6.8,0.024585798,0.0,0.0,0.0,0.0,0.023994083,0.019940829,0.021213017
6.9,0.019023668,0.0,0.0,0.0,0.0,0.018698225,0.016360946,0.016390532
7.0,0.014674556,0.0,0.0,0.0,0.0,0.014556213,0.013254438,0.01260355
7.1,0.012337278,0.0,0.0,0.0,0.0,0.012248521,0.0115088755,0.010443787
7.2,0.009289941,0.0,0.0,0.0,0.0,0.0092603555,0.008698225,0.007810651
7.3,0.0062130177,0.0,0.0,0.0,0.0,0.006183432,0.0059763314,0.005118343
7.4,0.0056804735,0.0,0.0,0.0,0.0,0.0056508877,0.0055621304,0.0047633136
7.5,0.0046449704,0.0,0.0,0.0,0.0,0.0046153846,0.004556213,0.0039053254
7.6,0.0025739644,0.0,0.0,0.0,0.0,0.0025443786,0.0025443786,0.0020414202
7.7,6.5088755E-4,0.0,0.0,0.0,0.0,6.5088755E-4,6.5088755E-4,4.43787E-4
7.8,2.95858E-4,0.0,0.0,0.0,0.0,2.95858E-4,2.95858E-4,1.775148E-4
7.9,1.47929E-4,0.0,0.0,0.0,0.0,1.47929E-4,1.47929E-4,8.87574E-5
8.0,2.9585799E-5,0.0,0.0,0.0,0.0,2.9585799E-5,2.9585799E-5,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
