Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 mo Probability,1 mo Supra-Seis Prob,Primary Aftershocks Mean
2.5,282.28406,234.0,361.0,272.0,272.0,1.0,0.022237763,246.4779
2.6,224.17084,183.0,290.0,216.0,211.0,1.0,0.022237763,195.72545
2.7,178.06573,143.0,230.0,172.0,165.0,1.0,0.022237763,155.46735
2.8,141.40622,111.0,185.0,137.0,135.0,1.0,0.022237763,123.467834
2.9,112.30867,86.0,148.0,108.0,108.0,1.0,0.022237763,98.06518
3.0,89.18559,66.0,120.0,86.0,84.0,1.0,0.022237763,77.88042
3.1,70.83287,51.0,96.0,68.0,67.0,1.0,0.022237763,61.858673
3.2,56.28042,39.0,78.0,54.0,51.0,1.0,0.022237763,49.13867
3.3,44.675526,30.0,63.0,43.0,41.0,1.0,0.022237763,39.005245
3.4,35.48944,23.0,52.0,34.0,33.0,1.0,0.022237763,30.988672
3.5,28.221048,17.0,43.0,27.0,27.0,1.0,0.022237763,24.652866
3.6,22.410769,12.0,35.0,22.0,21.0,1.0,0.022237763,19.588322
3.7,17.785664,9.0,29.0,17.0,17.0,1.0,0.022237763,15.546154
3.8,14.102028,7.0,24.0,14.0,13.0,1.0,0.022237763,12.323846
3.9,11.181539,5.0,20.0,11.0,11.0,1.0,0.022237763,9.77021
4.0,8.871399,3.0,16.0,8.0,8.0,0.9997203,0.022237763,7.749161
4.1,7.0525875,2.0,14.0,7.0,6.0,0.9981119,0.022237763,6.1566434
4.2,5.595035,1.0,12.0,5.0,5.0,0.9941259,0.022237763,4.884196
4.3,4.441818,1.0,10.0,4.0,4.0,0.9815385,0.022237763,3.8776224
4.4,3.5167832,0.0,8.0,3.0,3.0,0.95853144,0.022237763,3.0762239
4.5,2.7902796,0.0,7.0,2.0,2.0,0.920979,0.022237763,2.4376924
4.6,2.2067833,0.0,6.0,2.0,2.0,0.86636364,0.022237763,1.9295805
4.7,1.7472727,0.0,5.0,2.0,1.0,0.7987413,0.022237763,1.5253847
4.8,1.3839161,0.0,4.0,1.0,1.0,0.7213287,0.022237763,1.2079021
4.9,1.0951049,0.0,4.0,1.0,0.0,0.6393007,0.022237763,0.9527972
5.0,0.8641958,0.0,3.0,1.0,0.0,0.5527273,0.022237763,0.75167835
5.1,0.6832867,0.0,3.0,0.0,0.0,0.46937063,0.022237763,0.59524477
5.2,0.53615385,0.0,3.0,0.0,0.0,0.39216784,0.022237763,0.46727273
5.3,0.42041957,0.0,2.0,0.0,0.0,0.32482517,0.022237763,0.3665035
5.4,0.3288811,0.0,2.0,0.0,0.0,0.26713288,0.022237763,0.28755245
5.5,0.25426573,0.0,2.0,0.0,0.0,0.21447553,0.022237763,0.2223077
5.6,0.19902098,0.0,1.0,0.0,0.0,0.17272727,0.022237763,0.17468531
5.7,0.1506993,0.0,1.0,0.0,0.0,0.1341958,0.022237763,0.13244756
5.8,0.1141958,0.0,1.0,0.0,0.0,0.10454545,0.022237763,0.10041958
5.9,0.085804194,0.0,1.0,0.0,0.0,0.08027972,0.022237763,0.075244755
6.0,0.064615384,0.0,1.0,0.0,0.0,0.06104895,0.022237763,0.056853145
6.1,0.045314685,0.0,1.0,0.0,0.0,0.043216784,0.019510489,0.04
6.2,0.03048951,0.0,1.0,0.0,0.0,0.02944056,0.015384615,0.026643356
6.3,0.023636363,0.0,0.0,0.0,0.0,0.022727273,0.013216783,0.020769231
6.4,0.017832167,0.0,0.0,0.0,0.0,0.017132867,0.011328671,0.015384615
6.5,0.013916084,0.0,0.0,0.0,0.0,0.013636364,0.00965035,0.012097902
6.6,0.011678321,0.0,0.0,0.0,0.0,0.011538462,0.009020979,0.01
6.7,0.00965035,0.0,0.0,0.0,0.0,0.009510489,0.007902098,0.008181818
6.8,0.008461539,0.0,0.0,0.0,0.0,0.008321678,0.007062937,0.0073426575
6.9,0.0065734265,0.0,0.0,0.0,0.0,0.0064335666,0.005734266,0.005734266
7.0,0.005104895,0.0,0.0,0.0,0.0,0.004965035,0.0044055944,0.0045454544
7.1,0.0042657345,0.0,0.0,0.0,0.0,0.004125874,0.0037762239,0.0038461538
7.2,0.0034265735,0.0,0.0,0.0,0.0,0.0033566433,0.003006993,0.003076923
7.3,0.001958042,0.0,0.0,0.0,0.0,0.0018881119,0.0018181818,0.0017482517
