Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 hr Probability,1 hr Supra-Seis Prob,Primary Aftershocks Mean
2.5,1.08322,0.0,4.0,1.0,0.0,0.643,8.0E-5,1.03397
2.6,0.86032,0.0,3.0,1.0,0.0,0.56027,8.0E-5,0.8215
2.7,0.68352,0.0,3.0,0.0,0.0,0.48099,8.0E-5,0.65302
2.8,0.54386,0.0,2.0,0.0,0.0,0.40757,8.0E-5,0.51958
2.9,0.43148,0.0,2.0,0.0,0.0,0.34024,8.0E-5,0.41238
3.0,0.34309,0.0,2.0,0.0,0.0,0.28152,8.0E-5,0.32806
3.1,0.27207,0.0,2.0,0.0,0.0,0.23093,8.0E-5,0.26041
3.2,0.21607,0.0,1.0,0.0,0.0,0.18868,8.0E-5,0.20688
3.3,0.17116,0.0,1.0,0.0,0.0,0.15288,8.0E-5,0.16388
3.4,0.13608,0.0,1.0,0.0,0.0,0.12367,8.0E-5,0.13029
3.5,0.10845,0.0,1.0,0.0,0.0,0.09998,8.0E-5,0.10392
3.6,0.08606,0.0,1.0,0.0,0.0,0.08027,8.0E-5,0.08242
3.7,0.06853,0.0,1.0,0.0,0.0,0.06448,8.0E-5,0.06567
3.8,0.05431,0.0,1.0,0.0,0.0,0.05136,8.0E-5,0.05209
3.9,0.04346,0.0,1.0,0.0,0.0,0.04139,8.0E-5,0.04177
4.0,0.03433,0.0,1.0,0.0,0.0,0.03297,8.0E-5,0.03304
4.1,0.02735,0.0,1.0,0.0,0.0,0.02644,8.0E-5,0.02638
4.2,0.02196,0.0,0.0,0.0,0.0,0.02137,8.0E-5,0.02121
4.3,0.01744,0.0,0.0,0.0,0.0,0.01698,8.0E-5,0.0168
4.4,0.01407,0.0,0.0,0.0,0.0,0.01374,8.0E-5,0.01355
4.5,0.0112,0.0,0.0,0.0,0.0,0.01099,8.0E-5,0.0108
4.6,0.009,0.0,0.0,0.0,0.0,0.00882,8.0E-5,0.00867
4.7,0.0071,0.0,0.0,0.0,0.0,0.00696,8.0E-5,0.00683
4.8,0.00569,0.0,0.0,0.0,0.0,0.00557,8.0E-5,0.00544
4.9,0.0046,0.0,0.0,0.0,0.0,0.00452,8.0E-5,0.0044
5.0,0.00362,0.0,0.0,0.0,0.0,0.00354,8.0E-5,0.00346
5.1,0.00281,0.0,0.0,0.0,0.0,0.00274,8.0E-5,0.00268
5.2,0.0022,0.0,0.0,0.0,0.0,0.00215,8.0E-5,0.00211
5.3,0.00176,0.0,0.0,0.0,0.0,0.00173,8.0E-5,0.00169
5.4,0.00133,0.0,0.0,0.0,0.0,0.00132,8.0E-5,0.00129
5.5,0.001,0.0,0.0,0.0,0.0,9.9E-4,8.0E-5,9.6E-4
5.6,7.9E-4,0.0,0.0,0.0,0.0,7.8E-4,8.0E-5,7.8E-4
5.7,6.0E-4,0.0,0.0,0.0,0.0,6.0E-4,8.0E-5,6.0E-4
5.8,4.3E-4,0.0,0.0,0.0,0.0,4.3E-4,8.0E-5,4.3E-4
5.9,3.2E-4,0.0,0.0,0.0,0.0,3.2E-4,8.0E-5,3.2E-4
6.0,2.5E-4,0.0,0.0,0.0,0.0,2.5E-4,8.0E-5,2.5E-4
6.1,1.6E-4,0.0,0.0,0.0,0.0,1.6E-4,6.0E-5,1.6E-4
6.2,1.1E-4,0.0,0.0,0.0,0.0,1.1E-4,6.0E-5,1.1E-4
6.3,8.0E-5,0.0,0.0,0.0,0.0,8.0E-5,4.0E-5,8.0E-5
6.4,7.0E-5,0.0,0.0,0.0,0.0,7.0E-5,4.0E-5,7.0E-5
6.5,6.0E-5,0.0,0.0,0.0,0.0,6.0E-5,4.0E-5,6.0E-5
6.6,5.0E-5,0.0,0.0,0.0,0.0,5.0E-5,4.0E-5,5.0E-5
6.7,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,2.0E-5,2.0E-5
6.8,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,2.0E-5,2.0E-5
6.9,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,2.0E-5,2.0E-5
7.0,2.0E-5,0.0,0.0,0.0,0.0,2.0E-5,2.0E-5,2.0E-5
7.1,1.0E-5,0.0,0.0,0.0,0.0,1.0E-5,1.0E-5,1.0E-5
7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
