Mag,Mean,2.5 %ile,97.5 %ile,Median,Mode,1 d Probability,1 d Supra-Seis Prob,Primary Aftershocks Mean
2.5,24.776567,14.0,38.0,24.0,23.0,1.0,0.0015976331,22.554409
2.6,19.688196,10.0,31.0,19.0,19.0,1.0,0.0015976331,17.92139
2.7,15.635444,8.0,26.0,15.0,15.0,1.0,0.0015976331,14.231982
2.8,12.415384,5.0,21.0,12.0,11.0,1.0,0.0015976331,11.306893
2.9,9.8639345,4.0,18.0,9.0,8.0,0.9998225,0.0015976331,8.985947
3.0,7.839645,3.0,15.0,7.0,7.0,0.9993491,0.0015976331,7.143728
3.1,6.2226334,2.0,12.0,6.0,5.0,0.997071,0.0015976331,5.6708875
3.2,4.933698,1.0,10.0,5.0,4.0,0.9896154,0.0015976331,4.4968047
3.3,3.9241717,0.0,9.0,4.0,3.0,0.9729882,0.0015976331,3.5795562
3.4,3.1097338,0.0,7.0,3.0,2.0,0.9442899,0.0015976331,2.8374853
3.5,2.467929,0.0,6.0,2.0,2.0,0.89928997,0.0015976331,2.2530177
3.6,1.9653846,0.0,5.0,2.0,1.0,0.83952665,0.0015976331,1.7946154
3.7,1.5602663,0.0,5.0,1.0,1.0,0.7677219,0.0015976331,1.4245858
3.8,1.2304438,0.0,4.0,1.0,1.0,0.68538463,0.0015976331,1.1234615
3.9,0.9779882,0.0,3.0,1.0,0.0,0.60198224,0.0015976331,0.8937574
4.0,0.7789645,0.0,3.0,1.0,0.0,0.5190533,0.0015976331,0.71210057
4.1,0.6181657,0.0,3.0,0.0,0.0,0.44050297,0.0015976331,0.56473374
4.2,0.49428993,0.0,2.0,0.0,0.0,0.3721006,0.0015976331,0.45139053
4.3,0.39136094,0.0,2.0,0.0,0.0,0.30973372,0.0015976331,0.3574556
4.4,0.30973372,0.0,2.0,0.0,0.0,0.2547929,0.0015976331,0.28366864
4.5,0.24449705,0.0,2.0,0.0,0.0,0.20748521,0.0015976331,0.22337279
4.6,0.19278106,0.0,1.0,0.0,0.0,0.1676923,0.0015976331,0.17618343
4.7,0.15201184,0.0,1.0,0.0,0.0,0.13461539,0.0015976331,0.13866864
4.8,0.11881657,0.0,1.0,0.0,0.0,0.10724852,0.0015976331,0.10828403
4.9,0.09381657,0.0,1.0,0.0,0.0,0.08597633,0.0015976331,0.08532544
5.0,0.07434911,0.0,1.0,0.0,0.0,0.06911243,0.0015976331,0.06763314
5.1,0.05846154,0.0,1.0,0.0,0.0,0.054615386,0.0015976331,0.05301775
5.2,0.045473374,0.0,1.0,0.0,0.0,0.042899407,0.0015976331,0.04147929
5.3,0.0356213,0.0,1.0,0.0,0.0,0.03372781,0.0015976331,0.032573964
5.4,0.028431952,0.0,1.0,0.0,0.0,0.027218934,0.0015976331,0.026153846
5.5,0.022840237,0.0,0.0,0.0,0.0,0.021952663,0.0015976331,0.021035504
5.6,0.01775148,0.0,0.0,0.0,0.0,0.01718935,0.0015976331,0.016213018
5.7,0.013609467,0.0,0.0,0.0,0.0,0.013195266,0.0015976331,0.012337278
5.8,0.009970414,0.0,0.0,0.0,0.0,0.009733728,0.0015976331,0.009023668
5.9,0.0073076924,0.0,0.0,0.0,0.0,0.0071597635,0.0015976331,0.006627219
6.0,0.0054142014,0.0,0.0,0.0,0.0,0.005295858,0.0015976331,0.0048816567
6.1,0.004023669,0.0,0.0,0.0,0.0,0.0039644972,0.0013905326,0.003668639
6.2,0.0026627218,0.0,0.0,0.0,0.0,0.002633136,0.0010946746,0.0023964497
6.3,0.0019822486,0.0,0.0,0.0,0.0,0.0019526627,9.171598E-4,0.0018639053
6.4,0.0015088758,0.0,0.0,0.0,0.0,0.0015088758,8.5798814E-4,0.0014201184
6.5,0.0010946746,0.0,0.0,0.0,0.0,0.0010946746,7.100592E-4,0.0010650888
6.6,9.4674557E-4,0.0,0.0,0.0,0.0,9.4674557E-4,6.804734E-4,9.171598E-4
6.7,7.9881656E-4,0.0,0.0,0.0,0.0,7.9881656E-4,6.2130176E-4,7.6923077E-4
6.8,6.804734E-4,0.0,0.0,0.0,0.0,6.804734E-4,5.621302E-4,6.5088755E-4
6.9,5.325444E-4,0.0,0.0,0.0,0.0,5.325444E-4,5.029586E-4,5.029586E-4
7.0,4.7337278E-4,0.0,0.0,0.0,0.0,4.7337278E-4,4.43787E-4,4.43787E-4
7.1,4.43787E-4,0.0,0.0,0.0,0.0,4.43787E-4,4.1420117E-4,4.1420117E-4
7.2,3.2544378E-4,0.0,0.0,0.0,0.0,3.2544378E-4,2.95858E-4,2.95858E-4
7.3,1.775148E-4,0.0,0.0,0.0,0.0,1.775148E-4,1.775148E-4,1.47929E-4
7.4,1.18343196E-4,0.0,0.0,0.0,0.0,1.18343196E-4,1.18343196E-4,1.18343196E-4
7.5,8.87574E-5,0.0,0.0,0.0,0.0,8.87574E-5,8.87574E-5,8.87574E-5
7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
