Magnitude,ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
2.5,1906.0,3047.1238,2861.0,2724.0,2140.0,18867.0,2445.0,2606.0,3361.0,4926.0
2.6,1592.0,2420.4849,2274.0,2192.0,1715.0,14996.0,1936.0,2068.0,2671.0,3914.0
2.7,1339.0,1922.6321,1807.0,1730.0,1360.0,11887.0,1533.0,1641.0,2123.0,3115.0
2.8,1093.0,1527.1542,1436.0,1379.0,1053.0,9503.0,1212.0,1301.0,1689.0,2473.0
2.9,933.0,1213.0104,1141.0,1082.0,815.0,7472.0,958.0,1032.0,1343.0,1966.0
3.0,806.0,963.5173,907.0,863.0,655.0,5908.0,757.0,818.0,1069.0,1562.0
3.1,684.0,765.3262,721.0,683.0,507.0,4686.0,597.0,648.0,850.0,1241.0
3.2,583.0,607.9296,573.0,543.0,386.0,3735.0,470.0,513.0,677.0,987.0
3.3,479.0,482.79422,455.0,439.0,296.0,2972.0,370.0,406.0,539.0,784.0
3.4,406.0,383.39346,362.0,343.0,230.0,2342.0,291.0,321.0,430.0,625.0
3.5,308.0,304.43417,288.0,270.0,170.0,1846.0,228.0,254.0,343.0,498.0
3.6,223.0,241.75389,229.0,219.0,128.0,1501.0,178.0,200.0,274.0,396.0
3.7,160.0,191.97682,182.0,171.0,99.0,1188.0,139.0,158.0,219.0,315.0
3.8,136.0,152.40524,145.0,139.0,78.0,941.0,108.0,124.0,175.0,252.0
3.9,108.0,121.00658,115.0,111.0,57.0,727.0,84.0,97.0,140.0,201.0
4.0,83.0,96.05373,91.0,87.0,42.0,561.0,65.0,76.0,112.0,161.0
4.1,62.0,76.23164,72.0,68.0,30.0,436.0,50.0,60.0,90.0,129.0
4.2,49.0,60.47892,57.0,56.0,21.0,361.0,38.0,47.0,72.0,103.0
4.3,44.0,47.97118,46.0,44.0,13.0,283.0,29.0,36.0,58.0,83.0
4.4,35.0,38.0273,36.0,32.0,10.0,229.0,22.0,28.0,47.0,67.0
4.5,29.0,30.13553,29.0,28.0,6.0,188.0,16.0,22.0,38.0,54.0
4.6,19.0,23.86973,23.0,21.0,4.0,149.0,12.0,17.0,30.0,44.0
4.7,13.0,18.89527,18.0,16.0,2.0,114.0,9.0,13.0,25.0,36.0
4.8,10.0,14.93877,14.0,13.0,1.0,95.0,6.0,10.0,20.0,29.0
4.9,5.0,11.79692,11.0,10.0,0.0,76.0,4.0,7.0,16.0,24.0
5.0,3.0,9.29967,9.0,8.0,0.0,65.0,3.0,5.0,13.0,20.0
5.1,2.0,7.30984,7.0,6.0,0.0,55.0,2.0,4.0,11.0,16.0
5.2,2.0,5.73165,5.0,5.0,0.0,41.0,1.0,3.0,9.0,13.0
5.3,2.0,4.4907,4.0,3.0,0.0,31.0,0.0,2.0,7.0,11.0
5.4,2.0,3.49775,3.0,2.0,0.0,26.0,0.0,1.0,6.0,9.0
5.5,1.0,2.70676,2.0,2.0,0.0,26.0,0.0,1.0,5.0,8.0
5.6,0.0,2.07798,2.0,1.0,0.0,22.0,0.0,0.0,4.0,6.0
5.7,0.0,1.58041,1.0,1.0,0.0,18.0,0.0,0.0,3.0,5.0
5.8,0.0,1.18057,1.0,0.0,0.0,16.0,0.0,0.0,2.0,4.0
5.9,0.0,0.87208,1.0,0.0,0.0,13.0,0.0,0.0,2.0,4.0
6.0,0.0,0.64056,0.0,0.0,0.0,12.0,0.0,0.0,1.0,3.0
6.1,0.0,0.43994,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0
6.2,0.0,0.30209,0.0,0.0,0.0,9.0,0.0,0.0,1.0,2.0
6.3,0.0,0.21241,0.0,0.0,0.0,6.0,0.0,0.0,1.0,2.0
6.4,0.0,0.14995,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0
6.5,0.0,0.10737,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0
6.6,0.0,0.07908,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
6.7,0.0,0.05634,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0
6.8,0.0,0.04135,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
6.9,0.0,0.02835,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
7.0,0.0,0.02005,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
7.1,0.0,0.01461,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
7.2,0.0,0.01049,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
7.3,0.0,0.00676,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.4,0.0,0.00557,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.5,0.0,0.004,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
7.6,0.0,0.00194,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.7,0.0,4.2E-4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.8,0.0,2.7E-4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7.9,0.0,1.5E-4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.0,0.0,4.0E-5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
