Subsection Index,Subsection Name,Total Mean Annual Rate,Total 100 Year Prob
0,"Airport Lake, Subsection 0",2.1691974E-4,0.021691974
1,"Airport Lake, Subsection 1",2.2776573E-4,0.022776572
2,"Airport Lake, Subsection 2",1.626898E-4,0.01626898
3,"Airport Lake, Subsection 3",1.4099783E-4,0.014099783
4,"Airport Lake, Subsection 4",2.0607375E-4,0.020607375
5,"Airport Lake, Subsection 5",1.8438177E-4,0.018438177
6,"Almanor 2011 CFM, Subsection 0",0.0013123645,0.12689805
7,"Almanor 2011 CFM, Subsection 1",0.0013557484,0.13123645
8,"Almanor 2011 CFM, Subsection 2",0.0011822126,0.11605206
9,"Almanor 2011 CFM, Subsection 3",0.0010737528,0.10520607
10,"Almanor 2011 CFM, Subsection 4",0.0010954447,0.10954447
11,"Almanor 2011 CFM, Subsection 5",0.0012255965,0.12039045
12,"Almanor 2011 CFM, Subsection 6",0.0011496746,0.112798266
13,"Anacapa-Dume alt 1, Subsection 0",1.626898E-4,0.01626898
14,"Anacapa-Dume alt 1, Subsection 1",1.626898E-4,0.01626898
15,"Anacapa-Dume alt 1, Subsection 2",1.3015185E-4,0.013015185
16,"Anacapa-Dume alt 1, Subsection 3",1.5184382E-4,0.015184382
17,"Anacapa-Dume alt 1, Subsection 4",1.0845987E-4,0.010845987
18,"Anaheim, Subsection 0",9.761388E-5,0.009761388
19,"Anaheim, Subsection 1",9.761388E-5,0.009761388
20,"Anaheim, Subsection 2",6.5075925E-5,0.0065075923
21,"Antelope Valley 2011, Subsection 0",6.507592E-4,0.06399132
22,"Antelope Valley 2011, Subsection 1",6.616052E-4,0.06507592
23,"Antelope Valley 2011, Subsection 2",4.013015E-4,0.040130153
24,"Antelope Valley 2011, Subsection 3",4.229935E-4,0.04229935
25,"Antelope Valley 2011, Subsection 4",4.989154E-4,0.04989154
26,"Antelope Valley 2011, Subsection 5",4.4468546E-4,0.04446855
27,"Ash Hill, Subsection 0",4.5553147E-4,0.045553144
28,"Ash Hill, Subsection 1",4.989154E-4,0.04989154
29,"Ash Hill, Subsection 2",3.5791757E-4,0.03579176
30,"Ash Hill, Subsection 3",3.253796E-4,0.03253796
31,"Ash Hill, Subsection 4",3.362256E-4,0.03362256
32,"Ash Hill, Subsection 5",3.5791757E-4,0.03579176
33,"Ash Hill, Subsection 6",4.121475E-4,0.040130153
34,"Ash Hill, Subsection 7",4.013015E-4,0.039045554
35,"Baker, Subsection 0",1.4099783E-4,0.014099783
36,"Baker, Subsection 1",1.735358E-4,0.01735358
37,"Baker, Subsection 2",1.4099783E-4,0.014099783
38,"Baker, Subsection 3",8.67679E-5,0.00867679
39,"Baker, Subsection 4",5.4229935E-5,0.0054229936
40,"Baker, Subsection 5",4.338395E-5,0.004338395
41,"Baker, Subsection 6",5.4229935E-5,0.0054229936
42,"Baker, Subsection 7",5.4229935E-5,0.0054229936
43,"Baker, Subsection 8",3.2537962E-5,0.0032537961
44,"Baker, Subsection 9",3.2537962E-5,0.0032537961
45,"Baker, Subsection 10",2.1691974E-5,0.0021691974
46,"Baker, Subsection 11",2.1691974E-5,0.0021691974
47,"Baker, Subsection 12",2.1691974E-5,0.0021691974
48,"Baker, Subsection 13",2.1691974E-5,0.0021691974
49,"Bartlett Springs 2011 CFM, Subsection 0",9.002169E-4,0.09002169
50,"Bartlett Springs 2011 CFM, Subsection 1",9.002169E-4,0.09002169
51,"Bartlett Springs 2011 CFM, Subsection 2",8.1344903E-4,0.0813449
52,"Bartlett Springs 2011 CFM, Subsection 3",7.917571E-4,0.0791757
53,"Bartlett Springs 2011 CFM, Subsection 4",7.917571E-4,0.0791757
54,"Bartlett Springs 2011 CFM, Subsection 5",8.02603E-4,0.08026031
55,"Bartlett Springs 2011 CFM, Subsection 6",7.7006506E-4,0.077006504
56,"Bartlett Springs 2011 CFM, Subsection 7",8.45987E-4,0.0845987
57,"Bartlett Springs 2011 CFM, Subsection 8",8.24295E-4,0.0824295
58,"Bartlett Springs 2011 CFM, Subsection 9",7.917571E-4,0.0791757
59,"Bartlett Springs 2011 CFM, Subsection 10",5.4229936E-4,0.054229934
60,"Bartlett Springs 2011 CFM, Subsection 11",5.748373E-4,0.057483733
61,"Bartlett Springs 2011 CFM, Subsection 12",8.24295E-4,0.0824295
62,"Bartlett Springs 2011 CFM, Subsection 13",8.5683295E-4,0.08568329
63,"Bartlett Springs 2011 CFM, Subsection 14",9.219089E-4,0.09219089
64,"Bartlett Springs 2011 CFM, Subsection 15",8.5683295E-4,0.0845987
65,"Bartlett Springs 2011 CFM, Subsection 16",8.7852497E-4,0.0867679
66,"Bartlett Springs 2011 CFM, Subsection 17",8.45987E-4,0.0845987
67,"Bartlett Springs 2011 CFM, Subsection 18",0.0010195228,0.10195228
68,"Bartlett Springs 2011 CFM, Subsection 19",0.0010629067,0.10520607
69,"Bartlett Springs 2011 CFM, Subsection 20",0.0010954447,0.10845987
70,"Bartlett Springs 2011 CFM, Subsection 21",0.0013557484,0.13123645
71,"Bartlett Springs 2011 CFM, Subsection 22",0.0012581345,0.121475056
72,"Battle Creek 2011 CFM, Subsection 0",1.3015185E-4,0.013015185
73,"Battle Creek 2011 CFM, Subsection 1",1.626898E-4,0.01626898
74,"Battle Creek 2011 CFM, Subsection 2",1.4099783E-4,0.014099783
75,"Battle Creek 2011 CFM, Subsection 3",1.5184382E-4,0.015184382
76,"Battle Creek 2011 CFM, Subsection 4",1.9522777E-4,0.019522777
77,"Battle Creek 2011 CFM, Subsection 5",1.9522777E-4,0.019522777
78,"Battle Creek 2011 CFM, Subsection 6",1.5184382E-4,0.015184382
79,"Bear River fault zone, Subsection 0",2.9284164E-4,0.029284164
80,"Bear River fault zone, Subsection 1",3.253796E-4,0.03253796
81,"Bear River fault zone, Subsection 2",2.9284164E-4,0.029284164
82,"Bear River fault zone, Subsection 3",3.1453362E-4,0.031453364
83,"Bear River fault zone, Subsection 4",3.253796E-4,0.03253796
84,"Bear River fault zone, Subsection 5",3.253796E-4,0.03253796
85,"Bear River fault zone, Subsection 6",3.253796E-4,0.03253796
86,"Bear River fault zone, Subsection 7",3.470716E-4,0.03470716
87,"Bear River fault zone, Subsection 8",3.9045553E-4,0.039045554
88,"Bear River fault zone, Subsection 9",6.3991325E-4,0.06399132
89,"Bear River fault zone, Subsection 10",6.073753E-4,0.060737528
90,"Bennett Valley 2011 CFM, Subsection 0",8.7852497E-4,0.0867679
91,"Bennett Valley 2011 CFM, Subsection 1",9.219089E-4,0.09110629
92,"Bennett Valley 2011 CFM, Subsection 2",9.1106293E-4,0.09002169
93,"Bennett Valley 2011 CFM, Subsection 3",8.6767896E-4,0.0845987
94,"Bennett Valley 2011 CFM, Subsection 4",8.893709E-4,0.0867679
95,"Bennett Valley 2011 CFM, Subsection 5",9.1106293E-4,0.09002169
96,"Bennett Valley 2011 CFM, Subsection 6",8.7852497E-4,0.0867679
97,"Bicycle Lake, Subsection 0",0.0010412148,0.10195228
98,"Bicycle Lake, Subsection 1",0.0010737528,0.10520607
99,"Bicycle Lake, Subsection 2",0.0012255965,0.11713666
100,"Bicycle Lake, Subsection 3",0.0012147506,0.11605206
101,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 0",2.8199566E-4,0.028199567
102,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 1",3.1453362E-4,0.031453364
103,"Big Lagoon - Bald Mtn 2011 CFM, Subsection 2",2.8199566E-4,0.028199567
